Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
Food Pantry (World Harvest Food Bank),https://www.auntbertha.com//world-harvest-food-bank--los-angeles-ca--food-pantry/5195422603149312?postal=91724,['food pantry'],,"['anyone in need', 'all ages', 'low-income']",213-746-2227,https://worldharvestfoodbank.org,"3100 Venice Boulevard, Los Angeles, CA 90019","https://www.google.com/maps/?q=3100+Venice+Boulevard,+Los+Angeles,+CA+90019/",['Must make a donation of $40 or donate your time as a volunteer for one part time day of 4 hours.'],available,"World Harvest provides food, basic staples and living essentials to people who are at risk of hunger and the needy. If you find yourself in the situation that you need immediate food assistance, or are threatened by not having sufficient food to supply you or your family's basic needs, WHFB is here to help you.Services provided:- Food to meet basic nutritional needs For working families or individuals whose financial intake isn't sufficient to cope with daily food requirements, you can access a cartful of groceries, an average of 150 pounds of food, with a flat rate donation of $30 after a brief registration process.However, if you are not able to cover this amount, we will provide you with the same benefits in exchange for your time as a volunteer for one part time day, 4 hours. Your donation helps us cover the costs of food transportation, basic maintenance and management service for WHFB, allowing us to function and make available our food items to you.","['English', 'Spanish']",Reduced Cost,True,https://www.facebook.com/WorldHarvestFoodBank,https://www.twitter.com/@WorldHarvestFB,"This program covers residents of the following counties: Los Angeles County, CA.",34.0432466,-118.3181131,90019.0,False,11:00AM – 9:00PM,11:00AM – 9:00PM,11:00AM – 9:00PM,11:00AM – 9:00PM,11:00AM – 9:00PM,11:00AM – 6:00PM,Closed,,Food
"Emergency Assistance (Catholic Charities of Los Angeles, Inc.)",https://www.auntbertha.com//catholic-charities-of-los-angeles%252C-inc.--pomona-ca--emergency-assistance/5143524557717504?postal=91724,"['emergency payments', 'help pay for housing', 'help pay for utilities', 'emergency food', 'food pantry', 'diapers & formula', 'clothing', 'transportation', 'help find healthcare', 'navigating the system']",,"['anyone in need', 'all ages', 'individuals', 'families', 'near homeless', 'in crisis']",909-629-1331,https://catholiccharitiesla.org/strengthen-communities/,"1460 East Holt Avenue, Pomona, CA 91767","https://www.google.com/maps/?q=1460+East+Holt+Avenue,+Pomona,+CA+91767/",['Anyone can access this program.'],available,"Emergency Assistance strengthens families and individuals in distress and helps prevent homelessness. Operating from the agency’s 18 community service centers, the assistance helps thousands of families stay together and maintain intact homes for their children.This program provides:- Financial assistance for rent or utilities bills- Fresh and healthy groceries- Guidance in applying for state-sponsored health care- Diapers- Transportation assistance- Linkages to community resourcesThese essential services stabilize individuals and families when they most need it, thereby preventing domestic fractures that can have long-term negative effects.Assistance may vary by location. Please reach out by phone to determine what assistance is available.","['English', 'Spanish']",Free,True,https://www.facebook.com/Catholic.Charities.LA,,"This program covers residents of the following counties: Los Angeles County, CA, Santa Barbara County, CA and Ventura County, CA.",34.06210350000001,-117.7206041,91767.0,False,12:00PM – 5:00PM,12:00PM – 5:00PM,Closed,12:00PM – 5:00PM,12:00PM – 5:00PM,Closed,Closed,,Food
Food Pantry Services (Help Me Help You),https://www.auntbertha.com//help-me-help-you--long-beach-ca--food-pantry-services/6285662118477824?postal=91724,"['emergency food', 'food pantry']","['navigating the system', 'support network']","['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",,https://www.helpmehelpu.org/ggng,"668 Obispo Avenue, Long Beach, CA 90814","https://www.google.com/maps/?q=668+Obispo+Avenue,+Long+Beach,+CA+90814/",[],available,"Every person should have access to the nutritious food needed to live a healthy and productive life. This program offers quality nutritious food to homeless and low-income families and individuals in the community.  Our goal is to make the health and well-being of our clients a priority.  

We operated 11 food pantry locations throughout the city of Long Beach.  Visit our website for specific locations, times, and addresses.","['English', 'Spanish']",Free,True,https://www.facebook.com/helplb,https://www.twitter.com/@hmhy,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",33.7748052,-118.1544692,90814.0,False,Closed,Closed,Closed,Closed,4:00PM – 5:30PM,Closed,Closed,,Food
Food Pantry (Toberman Neighborhood Center),https://www.auntbertha.com//toberman-neighborhood-center--los-angeles-ca--food-pantry/5151488823263232?postal=91724,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'near homeless', 'low-income']",310-832-1145106,,"131 North Grand Avenue, Los Angeles, CA 90731","https://www.google.com/maps/?q=131+North+Grand+Avenue,+Los+Angeles,+CA+90731/","['Live in San Pedro, Wilmington, Harbor City, Harbor Gateway, and LA city areas']",available,"Toberman Neighborhood Center provides food assistance to those in need through their food pantry.

This program provides:

We offer our clients the opportunity to pick up groceries once a week from our center.","['English', 'Spanish']",Free,True,https://www.facebook.com/TobermanCenter/,https://www.twitter.com/@TobermanCenter,"This program covers residents of the following counties: Los Angeles County, CA.",33.7438507,-118.2903072,90731.0,False,11:30AM – 8:30PM,11:30AM – 11:00PM,11:30AM – 8:30PM,11:30AM – 11:00PM,11:30AM – 8:30PM,Closed,Closed,,Food
FISH of West Valley Community Resource Center (Congregational Church of Chatsworth),https://www.auntbertha.com//congregational-church-of-chatsworth--los-angeles-ca--fish-of-west-valley-community-resource-center/5115275392843776?postal=91724,['food pantry'],"['emergency food', 'help find missing persons', 'baby supplies', 'clothing', 'home goods', 'medical supplies', 'personal safety', 'toys & gifts', 'personal hygiene', 'help find healthcare', 'counseling', 'animal welfare', 'support network', 'preschool', 'translation & interpretation']","['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'low-income']",,https://ourchatsworthchurch.org/fish,"20440 Lassen Street, Los Angeles, CA 91311","https://www.google.com/maps/?q=20440+Lassen+Street,+Los+Angeles,+CA+91311/","['This program is accessible to residents of Los Angeles County, CA only.']",available,"A ministry of the Congregational Church of Chatsworth, FISH has been serving the West Valley since 1971. Since its early days as a food pantry, FISH has continued to evolve and expand services to meet the growing needs of its West Valley community.  While, most food pantries only allow recipients to get food once a month, at FISH, our recipients can return each week to receive a healthy assortment of food customized to their family size and needs. FISH also delivers food to seniors and others unable to leave their homes. FISH also provides pet food, diapers, clothing, and hygiene products when available.As a resource center, FISH also helps connect recipients to the services they need, from legal help, safe parking, and a path to permanent housing. FISH also works closely with partner organization, About My Father's Business, who through their street outreach program, provide resources directly to those in the unhoused community.   In addition, FISH also partners with other nonprofit organizations, such as Little Angels Project and VIDA Mobile Clinic to provide additional services to their community.",['English'],Free,True,https://www.facebook.com/fishofwestvalley/about/?ref=page_internal,https://www.twitter.com/@ChathsworthUCC,"This program covers residents of the following counties: Los Angeles County, CA.",34.2496062,-118.578855,91311.0,False,Closed,Closed,5:00PM – 7:00PM,Closed,Closed,4:00PM – 6:30PM,Closed,,Food
Food Pantry (Second Baptist Church of Monrovia),https://www.auntbertha.com//second-baptist-church-of-monrovia--monrovia-ca--food-pantry/5957197783629824?postal=91724,"['food pantry', 'clothing', 'home goods']",,"['anyone in need', 'all ages']",,https://icomet-conference.com/,"925 S Shamrock Ave, Monrovia, CA 91016","https://www.google.com/maps/?q=925+S+Shamrock+Ave,+Monrovia,+CA+91016/",[],available,"The Pantry Ministry by the Second Baptist Church of Monrovia, focuses on the hungry, homeless, poor, and needy. Come and hear the word of God and enjoy a hot meal.Services include:- Food that meet basic nutritional needsPlease visit our location to get services.",['English'],Free,True,,https://www.twitter.com/@sbcmonrovia,"This program covers residents of the following counties: Los Angeles County, CA.",34.1421367,-117.9914347,91016.0,False,Closed,3:00PM – 4:00PM,Closed,3:00PM – 4:00PM,Closed,Closed,Closed,,Food
"Family Food Program (Foothill Unity Center, Inc.)",https://www.auntbertha.com//foothill-unity-center%252C-inc.--monrovia-ca--family-food-program/5452488123613184?postal=91724,"['food delivery', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families', 'single parent', 'low-income']",626-358-3486,https://foothillunitycenter.org/food-program/,"790 West Chestnut Avenue, Monrovia, CA 91016","https://www.google.com/maps/?q=790+West+Chestnut+Avenue,+Monrovia,+CA+91016/",['This program helps people with income at or below 150% of federal poverty guidelines.'],available,"The Family Food Program provides enough food to supplement nutritional needs for about ten days (a balanced mix of canned, dry, frozen, refrigerated food, bread, bakery, dairy products and fresh produce and USDA must-haves) for seniors, singles and families. Persons then return to one of their centers once a week for additional, perishable foods.This program provides:- Food to meet basic nutritional needs",['English'],Free,True,https://www.facebook.com/FoothillUnityCenter,,"This program covers residents of the following counties: Los Angeles County, CA.",34.1422118,-118.0157726,91016.0,False,12:00PM – 2:30PM,Closed,12:00PM – 2:30PM,Closed,12:00PM – 2:30PM,Closed,Closed,,Food
La Fetra Center (The City of Glendora Community Services Department),https://www.auntbertha.com//the-city-of-glendora-community-services-department--glendora-ca--la-fetra-center/5077238038659072?postal=91724,"['food pantry', 'meals', 'nutrition education', 'disability screening', 'hearing tests', 'exercise & fitness', 'community support services', 'recreation', 'computer or internet access', 'support network', 'advocacy & legal aid']",,['seniors'],626-914-8235,https://www.cityofglendora.gov/Home,"333 East Foothill Boulevard, Glendora, CA 91741","https://www.google.com/maps/?q=333+East+Foothill+Boulevard,+Glendora,+CA+91741/",[],temporarily closed,"The Community Services Department's La Fetra Center strives to maximize the quality of life for older adults by providing programs that: promote dignity and self-esteem; foster independence; facilitate social interaction; and dispel negative stereotypes about aging.We offer:- Personal development classes- Food bank program- Recreation- Tax assistance- Nutrition program- Health screenings- Legal clinic- Wellness and exercise- Groups and clubs- Trips and toursThere is no membership fee to access the La Fetra Center services.  Our programs are offered for free or at an affordable cost, depending on the program. Although the La Fetra Center is currently not open to the public, staff is in the office and available to take your phone calls or respond to your emails. Please feel free to call us Monday-Friday from 8:00 a.m.-5:00 p.m. at 626-914-8235 for help with any resources you may need, or just to let us know how you are doing.",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.1366784,-117.8617749,91741.0,False,,,,,,,,,Food
Food Pantry (Eastmont Community Center),https://www.auntbertha.com//eastmont-community-center--east-los-angeles-ca--food-pantry/4951739530739712?postal=91724,"['food pantry', 'personal care items', 'animal welfare']",,"['all ages', 'individuals', 'families', 'low-income']",,https://eastmontcommunitycenter.org/health-and-wellness/,"701 Hoefner Avenue, East Los Angeles, CA 90022","https://www.google.com/maps/?q=701+Hoefner+Avenue,+East+Los+Angeles,+CA+90022/",['Must live in LA County’s 1st Supervisorial district.'],available,"Eastmont works in collaboration with the Los Angeles Regional Food Bank and our neighborhood grocery store, TopValu Market to provide food to low-income families.Services include:- Food to meet basic nutritional needs- Personal care items- Pet food",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0210131,-118.1501655,90022.0,False,Closed,Closed,Closed,Closed,11:00AM – 1:30PM,Closed,Closed,,Food
Food Ministry (St. Mark Missionary Baptist Church),https://www.auntbertha.com//st.-mark-missionary-baptist-church--los-angeles-ca--food-ministry/5112071173701632?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,http://stmarkmbcofla.org/,"5017 Compton Avenue, Los Angeles, CA 90011","https://www.google.com/maps/?q=5017+Compton+Avenue,+Los+Angeles,+CA+90011/",['Anyone can access this program.'],available,"The mission of our food ministry is to feed people ""Body, Mind and Soul."" And make a difference in the lives of our neighbors, families and friends.Services provided:-  FoodThe line for the food giveaway starts at 5am.",['English'],Free,True,https://www.facebook.com/stmarkmbcofla/,,"This program covers residents of the following cities: Los Angeles, CA.",33.9970574,-118.2481397,90011.0,False,Closed,Closed,11:00AM – 12:00PM,Closed,Closed,Closed,Closed,,Food
HopeNet Food Pantry (First Baptist Church of Los Angeles),https://www.auntbertha.com//first-baptist-church-of-los-angeles--los-angeles-ca--hopenet-food-pantry/5683868680847360?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",213-384-2151,https://fbcofla.org/outreach-programs-los-angeles/#foodpantry,"760 South Westmoreland Avenue, Los Angeles, CA 90005","https://www.google.com/maps/?q=760+South+Westmoreland+Avenue,+Los+Angeles,+CA+90005/",['Anyone can access this program.'],temporarily closed,"The First Baptist Church of Los Angeles provides food assistance to low income individuals and families who are in need.Services provided:- Food to meet basic nutritional needsDue to COVID-19 pandemic, we are temporarily closed until further notice. Please check back on our website for any additional updates.",['English'],Free,True,https://www.facebook.com/FirstBaptistChurchofLA/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0583225,-118.2885195,90005.0,False,,,,,,,,,Food
HopeNet Food Pantry (LA First Church of the Nazarene),https://www.auntbertha.com//la-first-church-of-the-nazarene--los-angeles-ca--hopenet-food-pantry/5713864732442624?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",213-385-6345,https://www.hope-net.org/find-foodbanks,"3401 West 3rd Street, Los Angeles, CA 90020","https://www.google.com/maps/?q=3401+West+3rd+Street,+Los+Angeles,+CA+90020/",['Anyone can access this program.'],temporarily closed,"LA First Church of the Nazarene provides food assistance to individuals and families who are low income or experiencing homelessness that are in need.Services provided:- Food to meet basic nutritional needsIn addition to our food pantry, we also provide:- Hot, nutritious mealsDue to the COVID-19 pandemic, we are temporarily closed until further notice. Please check back on our website for updates.",['English'],Free,True,,,"This program covers residents of the following cities: Los Angeles, CA.",34.0691996,-118.289953,90020.0,False,,,,,,,,,Food
Food Pantry (Aaron Community Cultural Center (ACCC)),https://www.auntbertha.com//aaron-community-cultural-center-%2528accc%2529--los-angeles-ca--food-pantry/5631294925701120?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",800-527-4184,https://www.acccbsm.com/food-pantry,"1010 West 108th Street, Los Angeles, CA 90044","https://www.google.com/maps/?q=1010+West+108th+Street,+Los+Angeles,+CA+90044/",[],available,"ACCC provides a food pantry to assist neighbors in need. Items vary from week to week but can include dairy, meats, produce, and baked goods.Services provided include:- Food to meet basic nutritional needsPlease register by giving us a call or visiting our website.",['English'],Free,True,https://www.facebook.com/profile.php?id=100004373506169,https://www.twitter.com/@acccbsm,"This program covers residents of the following cities: Los Angeles, CA.",33.9379124,-118.2925158,90044.0,False,Closed,1:00PM – 2:00PM,Closed,Closed,Closed,Closed,Closed,,Food
The Village (I'm A Movement Not A Monument),https://www.auntbertha.com//i%2527m-a-movement-not-a-monument--los-angeles-ca--the-village/5692482358738944?postal=90012,"['food pantry', 'clothing', 'personal care items']",,"['all ages', 'individuals', 'families', 'with children', 'low-income']",310-493-8607,https://imamovement.org/programs,"123 South Main Street, Los Angeles, CA 90001","https://www.google.com/maps/?q=123+South+Main+Street,+Los+Angeles,+CA+90001/",[],available,The Village program provides the less fortunate with quality food and brand new clothing and necessities needed to help them feel like an active member of the community. Treating underserved individuals as human beings when the world around them shuns them the individuals feel a sense of normality and sense of worth.This program provides:- Food to meet nutritional needs- Clothing- Personal Care items,['English'],Free,True,https://www.facebook.com/Im-A-Movement-Not-A-Monument-207815486290631,https://www.twitter.com/@imamovement11,"This program covers residents of the following counties: Los Angeles County, CA.",34.0520344,-118.2438762,90001.0,False,11:00AM – 8:00PM,11:00AM – 8:00PM,11:00AM – 8:00PM,11:00AM – 8:00PM,11:00AM – 8:00PM,Closed,Closed,,Food
FamilySource Center (New Economics for Women),https://www.auntbertha.com//new-economics-for-women--los-angeles-ca--familysource-center/5446262333243392?postal=90012,"['food pantry', 'understand government programs', 'financial education', 'computer or internet access', 'navigating the system', 'one-on-one support', 'interview training', 'resume development', 'advocacy & legal aid']",,"['all ages', 'families', 'with children', 'single parent', 'near homeless', 'low-income', 'limited english']",213-483-2060,https://neweconomicsforwomen.org/familysource-center/,,,['This program serves assist low-income residents in the City of Los Angeles.'],available,"The FamilySource Center (FSC) is a collaborative program managed by New Economics for Women. The FSC provides free services and is a one-stop community center designed to assist low-income residents in the City of Los Angeles to become self-sufficient by increasing family income and academic achievement for youth and adults.This program provides:- Financial Coaching- Financial Capability- Educational Workshops- Vita-Free Tax Preparation & Filing- Individual Development Account- Homeownership and Foreclosure Counseling- Employment Coaching and Support- Homelessness Prevention- Computer Access- Transportation Assistance- Prosperity Coaching (These services are seasonal)- Supportive Services (Diapers, Wipes, Food Pantry, Clothing)- Immigration Services- Legal Services- Public Benefit Screening (Cal-Fresh, Cal-Works, TANF, Medi-Cal)Please reach out by phone or through the online form for more information on access services.","['English', 'Spanish']",Free,True,https://www.facebook.com/newecon4women,https://www.twitter.com/@NewEco4Women,"This program covers residents of the following cities: Los Angeles, CA.",,,,False,12:00PM – 8:00PM,12:00PM – 8:00PM,12:00PM – 8:00PM,12:00PM – 8:00PM,12:00PM – 8:00PM,Closed,Closed,,Food
Homeless Outreach Program (My Friends House LA),https://www.auntbertha.com//my-friends-house-la--los-angeles-ca--homeless-outreach-program/6569404050440192?postal=90012,"['food pantry', 'clothing', 'personal care items']",['spiritual support'],"['all ages', 'homeless']",,http://www.myfriendshousela.org/about-us.html,"540 San Pedro Street, Los Angeles, CA 90013","https://www.google.com/maps/?q=540+San+Pedro+Street,+Los+Angeles,+CA+90013/",[],available,"As part of the Homeless Outreach Program, My Friends House LA provides for the basic needs of the homeless population in downtown Los Angeles. Services:- Food distribution- Clothing and toiletries- Spiritual support",['English'],Free,True,https://www.facebook.com/myfriendshousela/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0430545,-118.2443542,90013.0,False,Closed,Closed,3:00PM – 5:00PM,Closed,Closed,Closed,Closed,,Food
Food Pantry (West Angeles Church of God in Christ (COGIC)),https://www.auntbertha.com//west-angeles-church-of-god-in-christ-%2528cogic%2529--los-angeles-ca--food-pantry/6073857833172992?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",,http://westa.org,"3045 Crenshaw Boulevard, Los Angeles, CA 90016","https://www.google.com/maps/?q=3045+Crenshaw+Boulevard,+Los+Angeles,+CA+90016/",[],available,"Our food pantry provides free food to feed families and individuals in need. We supply groceries for residents that do not have enough food because they lack the resources to purchase it. We serve everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry for food assistance. We serve everyone regardless of their race, color, or religion. The amount of food given depends on household size.Services:- Food PantryPlease bring a bag to hold your food.",['English'],Reduced Cost,True,https://www.facebook.com/presidingbishopceblake,https://www.twitter.com/@bishopceblake,"This program covers residents of the following cities: Los Angeles, CA.",34.0267128,-118.3354135,90016.0,False,12:00PM – 3:30PM,12:00PM – 3:30PM,12:00PM – 3:30PM,12:00PM – 3:30PM,12:00PM – 3:30PM,Closed,Closed,,Food
Pantry Services (St. Francis Center (SFC)),https://www.auntbertha.com//st.-francis-center-%2528sfc%2529--los-angeles-ca--pantry-services/5518792921448448?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-747-5347,https://www.stfranciscenterla.org/campaigns/family-well-being/,"892 East 48th Street, Los Angeles, CA 90011","https://www.google.com/maps/?q=892+East+48th+Street,+Los+Angeles,+CA+90011/","['Must live in one of the following zip codes: 90011, 90220, 90222, 90223, 90224, 90006, 90007, 90013, 90014, 90015, 90017, 90021, 90057 OR be a qualifying referred client.', 'Must have a pantry card (awarded after successfully registering).']",available,"Our Pantry Services provide 45 pounds of nutritious groceries to individuals and families through a  pre-bag model of distribution for groceries. This work addresses food insecurity and poor nutrition for impoverished residents living within the LA county area.All program recipients must first register at https://docs.google.com/forms/d/e/1FAIpQLSeTH2y4Rg2OtbommYhcJ6eXYyD9TfkISzxtMWrzHDKB4MIV5g/viewform or by calling 213-747-5347. This application and provided information is used for our internal census. Once registered, guests will receive a pantry card that is valid for one calendar year from Jan 1-Dec 31.*We have made procedural changes in response to the COVID-19 pandemic.  Volunteers will pre-bag the groceries and staff will hand off the bags to our guests. Guests will be served outside the Center one at a time, making sure to keep six feet between themselves, other guests, staff and volunteers and must wear masks. Guests who have a car can receive their groceries through our drive-thru pantry program (located in front of SFC on Hope Street). Please make sure the trunk is empty and the windows are rolled up. If you are an LA resident and wish to receive pantry services, please fill out the Pantry Registration Form on our website before coming to St. Francis Center to receive your groceries.","['English', 'Spanish']",Free,True,https://www.facebook.com/sfcla/,https://www.twitter.com/@sfcla,"This program covers residents of the following postal codes: 90006, 90007, 90011, 90013, 90014, 90015, 90017, 90021, 90057, 90220, 90222, 90223 and 90224.",34.0000253,-118.2600171,90011.0,False,Closed,Closed,2:30PM – 4:00PM,Closed,Closed,Closed,Closed,,Food
Food Pantry Locator (Los Angeles Regional Food Bank),https://www.auntbertha.com//los-angeles-regional-food-bank--vernon-ca--food-pantry-locator/5206662112346112?postal=90220,"['emergency food', 'food pantry', 'navigating the system']",,"['anyone in need', 'all ages']",,https://www.lafoodbank.org/find-food/pantry-locator/,,,[],available,Los Angeles Regional Food Bank offers the Food Pantry Locator to help families find their local food pantry. Services include:- Help finding foodEnter your address on our website to find your local food pantry. Note: Pantry distribution dates and times are subject to change.,['English'],Free,True,https://www.facebook.com/lafoodbank,https://www.twitter.com/@LAFoodBank,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:30AM – 8:00PM,11:30AM – 8:00PM,11:30AM – 8:00PM,11:30AM – 8:00PM,11:30AM – 8:00PM,12:00PM – 3:00PM,Closed,,Food
Food Pantry (St Timothy's Episcopal Church),https://www.auntbertha.com//st-timothy%2527s-episcopal-church--compton-ca--food-pantry/5544849717329920?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'low-income']",,,"312 South Oleander Avenue, Compton, CA 90220","https://www.google.com/maps/?q=312+South+Oleander+Avenue,+Compton,+CA+90220/",['Anyone can access this program.'],available,"St. Timothy's Episcopal Church operates a food pantry, which offers groceries to individuals and families in order to help alleviate food insecurity and raises awareness of hunger in our community. Services include: - Food to meet basic nutritional needs",['English'],Free,True,,,"This program covers residents of the following cities: Compton, CA.",33.8934099,-118.2280832,90220.0,False,Closed,Closed,Closed,Closed,Closed,1:00PM – 3:00PM,Closed,,Food
Mobile Food Pantry (Compton College),https://www.auntbertha.com//compton-college--compton-ca--mobile-food-pantry/6591325978361856?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.compton.edu/studentservices/tartarpantry/index.aspx,"1111 East Artesia Boulevard, Compton, CA 90221","https://www.google.com/maps/?q=1111+East+Artesia+Boulevard,+Compton,+CA+90221/",['Anyone in need can access this program.'],available,"Compton College, in collaboration with the Los Angeles Regional Food Bank, is inviting all families to their facility to receive free healthy foods.This program provides:- Food to meet basic nutritional needsDistribution is every 2nd Tuesday of every month. Drive-thru and walk-up welcome. Open to the public.For your convenience, please bring your cart or reusable bags.",['English'],Free,True,https://www.facebook.com/comptonedu,https://www.twitter.com/@compton_college,"This program covers residents of the following cities: Compton, CA.",33.8791963,-118.2093839,90221.0,False,Closed,4:00PM – 6:00PM,Closed,Closed,Closed,Closed,Closed,,Food
Food Distribution Program (Temple Of Deliverance),https://www.auntbertha.com//temple-of-deliverance--compton-ca--food-distribution-program/5131819033559040?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.godstempleofdeliverance.org/ministries/,"12231 South Willowbrook Avenue, Compton, CA 90222","https://www.google.com/maps/?q=12231+South+Willowbrook+Avenue,+Compton,+CA+90222/",['Anyone can access this program.'],available,Temple Of Deliverance feeds the homeless and those in need in our community through our food distribution program. We provide:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/gtdchurch,,"This program covers residents of the following cities: Compton, CA.",33.9208823,-118.2344111,90222.0,False,Closed,Closed,Closed,Closed,1:00PM – 3:00PM,Closed,Closed,,Food
Food Pantry (North Valley Caring Services (NVCS)),https://www.auntbertha.com//north-valley-caring-services-%2528nvcs%2529--los-angeles-ca--food-pantry/5406857854189568?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'homeless', 'low-income']",818-891-048120,https://www.nvcsinc.org/food-pantry,"15453 Rayen Street, Los Angeles, CA 91343","https://www.google.com/maps/?q=15453+Rayen+Street,+Los+Angeles,+CA+91343/",[],available,"North Valley Caring Services' Supportive Services supply groceries for families and individuals that do not have enough food because they lack the resources to purchase it.Service Provided:- Food to meet basic nutrient needs.Due to concerns amid COVID-19, any individual seeking food pantry services must have a vehicle to pick up food through our drive-through pantry and pick up a number on Rayen and Langdon St.","['English', 'Spanish']",Free,True,https://www.facebook.com/pg/nvcsinc/,,"This program covers residents of the following counties: Los Angeles County, CA.",34.2322081,-118.4691285,91343.0,False,Closed,Closed,Closed,Closed,12:00PM – 3:30PM,Closed,Closed,,Food
Food Pantry (Salvation Army Southern California - Inglewood Citadel Corps),https://www.auntbertha.com//salvation-army-southern-california---inglewood-citadel-corps--inglewood-ca--food-pantry/4758736683925504?postal=90012,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages']",,https://inglewood.salvationarmy.org/inglewood_corps/inglewood-corps/,"324 E Queen St, Inglewood, CA 90301","https://www.google.com/maps/?q=324+E+Queen+St,+Inglewood,+CA+90301/",[],available,"Our food pantry provides free food to feed families and individuals in need. We supply groceries for residents that do not have enough food because they lack the resources to purchase it.We offer:- Food to meet nutritional needsWe serve everyone from low-income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry for food assistance. We serve everyone regardless of their race, color, or religion. The amount of food given depends on household size.",['English'],Free,True,https://www.facebook.com/pg/tsainglewoodcitadel,,"This program covers residents of the following counties: Los Angeles County, CA.",33.9626964,-118.3508704,90301.0,False,4:00PM – 6:00PM,4:00PM – 6:00PM,4:00PM – 6:00PM,4:00PM – 6:00PM,4:00PM – 6:00PM,Closed,Closed,,Food
Food Pantry (Bienestar),https://www.auntbertha.com//bienestar--los-angeles-ca--food-pantry/6368422195625984?postal=90012,"['emergency food', 'food pantry', 'personal care items']",,"['all ages', 'hiv/aids', 'individuals', 'low-income', 'latino', 'lgbtqia+']",866-590-6411124,https://www.bienestar.org/food-bank/,"5326 East Beverly Boulevard, Los Angeles, CA 90022","https://www.google.com/maps/?q=5326+East+Beverly+Boulevard,+Los+Angeles,+CA+90022/",['Must meet eligibility requirements.'],available,"Our Food Bank provides ongoing food assistance for low-income individuals that meet certain eligibility requirements. Clients receive nutritious produce and foods on a monthly basis to make sure that they are able to eat healthy.This program provides:- Food to meet basic nutritional needs - Hygiene items Clients receive nutritious produce and foods on a monthly basis to make sure that they are able to eat healthy. If you need food assistance, but do not meet the requirements for our food bank, we can provide a small amount of emergency food one time and then connect you to other food banks near you.For more information and eligibility requirements, please give us a call. Please check Office Hours for pantry availability.","['English', 'Spanish']",Free,True,https://www.facebook.com/bienestarla/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0300336,-118.1506226,90022.0,False,Closed,2:00PM – 5:45PM,1:00PM – 3:00PM,3:00PM – 7:45PM,Closed,Closed,Closed,,Food
HopeNet Food Pantry (Blessed Sacrament Catholic Church),https://www.auntbertha.com//blessed-sacrament-catholic-church--los-angeles-ca--hopenet-food-pantry/5442330709983232?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'homeless', 'low-income']",,https://blessedsacramenthollywood.org/service-and-outreach/food-pantry/,"6657 Sunset Boulevard, Los Angeles, CA 90028","https://www.google.com/maps/?q=6657+Sunset+Boulevard,+Los+Angeles,+CA+90028/",['Anyone can access this program.'],available,"The Food Pantry is a parish ministry dedicated to helping those who are falling short and may need some extra food. It feeds both the low-income and the homeless; the former are defined as those who have access to cooking facilities, while the latter do not. Each is provided with the most appropriate types of food.Services provided:- Food to meet basic nutritional needs","['English', 'Spanish']",Free,True,,https://www.twitter.com/@BSCHollywood,"This program covers residents of the following cities: Los Angeles, CA.",34.0985154,-118.3350997,90028.0,False,Closed,Closed,Closed,Closed,Closed,11:00AM – 3:00PM,Closed,,Food
