Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
Human Trafficking Victim Assistance - Adults (Volunteers of America Los Angeles (VOALA)),https://www.auntbertha.com//volunteers-of-america-los-angeles-%2528voala%2529--los-angeles-ca--human-trafficking-victim-assistance---adults/5386913297072128?postal=90220,"['emergency food', 'temporary shelter', 'long-term housing', 'clothing', 'personal care items', 'transportation', 'daily life skills', 'counseling', 'navigating the system', 'case management', 'help find work', 'skills & training']",,"['adults 18+', 'undocumented', 'individuals', 'homeless', 'trauma survivors', 'human trafficking survivors', 'emergency']",213-610-7797,https://voala.org/program/sanctuary/,,,"['This program helps people who are older than 17 years old', 'Serves Human and Labor Trafficking Survivors.']",available,"Volunteers of America Los Angeles (VOALA) provides trauma informed services and a safe, confidential space for Human and Labor Trafficking Victims.This program provides:- Emergency shelter- Long term housing- Extensive case management- Emergency food/clothing- Hygiene products- Job development- Employment services- Life skills workshops- Counseling- Transportation- Referrals to community resourcesTo access this program, please contact us for a referral form to fill out.","['English', 'Spanish']",Free,True,https://www.facebook.com/voalaca/,https://www.twitter.com/@voalaca,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,Closed,Closed,,Food
Supportive Services for Veteran Families (SSVF) (Volunteers of America Los Angeles (VOALA)),https://www.auntbertha.com//volunteers-of-america-los-angeles-%2528voala%2529--los-angeles-ca--supportive-services-for-veteran-families-%2528ssvf%2529/6072712908767232?postal=90220,"['temporary shelter', 'short-term housing', 'navigating the system', 'case management']","['help find housing', 'housing advice', 'government benefits', 'financial education']","['adults 18+', 'veterans', 'families', 'homeless', 'near homeless', 'low-income']",213-389-1500,https://voala.org/services/veterans/,"3600 Wilshire Boulevard, Los Angeles, CA 90010","https://www.google.com/maps/?q=3600+Wilshire+Boulevard,+Los+Angeles,+CA+90010/","['Serves individual Veterans as well as those with dependents.', 'This program is available in Boyle Heights, Santa Ana, Compton, and West Covina.']",available,"SSVF is a short-term crisis intervention program designed to promote housing stability for homeless or at–risk–of–becoming homeless Veterans and their families. The goal of the SSVF program is to provide clients with the skills necessary to maintain long term, independent living. This program provides:- Case management- Housing and financial counseling- Assistance obtaining benefits and servicesThis program is for individual Veterans as well as those with dependents. For more information, please call or email VOALA.","['English', 'Spanish']",Free,True,https://www.facebook.com/voalaca/,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0615569,-118.3032811,90010.0,False,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,Closed,Closed,,Food
Minor Victims Assistance Sanctuary (Volunteers of America Los Angeles (VOALA)),https://www.auntbertha.com//volunteers-of-america-los-angeles-%2528voala%2529--los-angeles-ca--minor-victims-assistance-sanctuary/6214853035425792?postal=90220,"['temporary shelter', 'long-term housing', 'addiction & recovery', 'daily life skills', 'navigating the system', 'case management', 'support network', 'peer support', 'ged/high-school equivalency', 'skills & training']",,"['adults 18+', 'undocumented', 'individuals', 'homeless', 'trauma survivors', 'human trafficking survivors', 'emergency', 'substance dependency']",213-529-0936,https://voala.org/program/sanctuary/,,,"['This program helps people who are younger than 18 years old', 'Serves Human and Labor Trafficking Survivors.']",available,"MVAS provides a comprehensive array of services for minor victims of Human Trafficking and their families/caregivers to address their safety, security and healing in Los Angeles County.This program provides:- Life skills workshops- GED assistance- Employment readiness support- Peer support groups- Substance abuse support referrals- Case management wrap around- Emergency shelter- Long term housingTo access this program, please contact us for a referral form to fill out.","['English', 'Spanish']",Free,True,https://www.facebook.com/voalaca/,https://www.twitter.com/@voalaca,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,Closed,Closed,,Food
JFS Hope - Assistance for Domestic Violence Survivors (Jewish Family Service of Los Angeles (JFSLA)),https://www.auntbertha.com//jewish-family-service-of-los-angeles-%2528jfsla%2529--los-angeles-ca--jfs-hope---assistance-for-domestic-violence-survivors/5415458811412480?postal=90013,"['temporary shelter', 'immediate safety', 'short-term housing', 'navigating the system', 'case management', 'support network', 'counseling', 'help hotlines', 'support groups', 'virtual support', 'more education', 'advocacy & legal aid']",,"['all ages', 'individuals', 'families', 'domestic violence survivors', 'in crisis', 'emergency']",818-505-0900,https://www.jfsla.org/our-services/domestic-violence/,,,['This program serves domestic violence survivors.'],available,"Jewish Family Service of Los Angeles (JFSLA) offers assistance and crisis services to support survivors of domestic violence.This program provides:- Two 24-hour crisis lines- Domestic Violence Shelter- Domestic Violence Counseling & SupportAll shelter residency requests, counseling center appointments, information, and referrals are handled via the 24-hour crisis lines: 818-505-0900 or 323-681-2626.","['English', 'Spanish']",Free,True,https://www.facebook.com/JFSLA,https://www.twitter.com/@jfsla,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Adult Center (Union Station Homeless Services),https://www.auntbertha.com//union-station-homeless-services--pasadena-ca--adult-center/6230140646850560?postal=90013,"['temporary shelter', 'sober living']",,"['adults', 'young adults', 'teens', 'seniors', 'homeless']",626-240-4550,https://ushs.org/,"412 S Raymond Ave, Pasadena, CA 91104","https://www.google.com/maps/?q=412+S+Raymond+Ave,+Pasadena,+CA+91104/",[],available,"Adult Center provides homeless men and women with a safe, substance-free shelter, meals and supportive services. The San Gabriel Valley Coordinated Entry System (CES) is the primary point of entry for Adults seeking to access Union Station Homeless Services programs for Adults.Intake assessments are completed at numerous assessment sites throughout The San Gabriel Valley, including at Union Station Homeless Services – Adult Center.  Please see the Coordinated Entry System (CES) page for a list of other assessment sites.For adults experiencing homelessness, go to an Access Center Directory  or contact  la.hop.org        For families experiencing homelessness, dial 211For Youth 16-24, to find a listing local resources go to unionstationhs.org/impact/access",['English'],Free,True,https://www.facebook.com/UnionstationHomelessServices,https://www.twitter.com/@USHSNews,"This program covers residents of the following counties: Los Angeles County, CA.",34.1386027,-118.1483688,91104.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Safe Haven Emergency Shelter (Covenant House California (CHC)),https://www.auntbertha.com//covenant-house-california-%2528chc%2529--los-angeles-ca--safe-haven-emergency-shelter/6226210862399488?postal=90013,['temporary shelter'],"['meals', 'clothing', 'personal care items', 'medical care', 'personal hygiene', 'navigating the system', 'case management', 'support network']","['young adults', 'teens', 'homeless', 'human trafficking survivors']",323-461-3131,https://covenanthousecalifornia.org/services-2/,"1325 North Western Avenue, Los Angeles, CA 90027","https://www.google.com/maps/?q=1325+North+Western+Avenue,+Los+Angeles,+CA+90027/",['This program helps people who are 18 to 24 years old.'],available,"Covenant House California (CHC) provides emergency shelter programs, where CHC immediately provides for youths’ basic human needs and urgent medical care.We offer:- Temporary ShelterOur shelter provides the following additional services: - Meals- Medical care- Showers- Case management- Clothing",['English'],Free,True,https://www.facebook.com/covenanthousecalifornia/,https://www.twitter.com/@CovenantHouseCa,"This program covers residents of the following counties: Alameda County, CA and Los Angeles County, CA.",34.0954759,-118.3095278,90027.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
TAY Housing Program (Ella's Foundation),https://www.auntbertha.com//ella%2527s-foundation--los-angeles-ca--tay-housing-program/5739566839889920?postal=90013,['temporary shelter'],"['transportation', 'residential treatment']","['young adults', 'teens', 'homeless', 'all mental health']",323-761-6415,http://www.ellasfoundation.org/,"3006 South Vermont Avenue, Los Angeles, CA 90007","https://www.google.com/maps/?q=3006+South+Vermont+Avenue,+Los+Angeles,+CA+90007/",['This program helps people who are 18 to 24 years old.'],temporarily closed,"Our TAY Housing Program provides emergency housing services with 24/7 staff available to help individuals with mental health challenges, housing, physical health treatment, and transportation. Services Include:- Emergency HousingAdditional needs provided to help homeless youth function independently in their community. Currently, Los Angeles County has over 44,000 homeless individuals, of which nearly 6,000 of them are transitional aged youth between the ages of 18-24 years old. Please call for more information.",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.027205,-118.2912443,90007.0,False,,,,,,,,,Food
Stella's Friendship House (Women's and Children's Crisis Shelter),https://www.auntbertha.com//women%2527s-and-children%2527s-crisis-shelter--whittier-ca--stella%2527s-friendship-house/4711935394185216?postal=90013,"['temporary shelter', 'short-term housing']",,"['domestic violence survivors', 'all ages', 'with children']",562-945-3939,https://wccshope.org/programs-services/,"13203 Hadley St, Whittier, CA 90601","https://www.google.com/maps/?q=13203+Hadley+St,+Whittier,+CA+90601/",[],available,"Women's and Children's Crisis Shelter offers Stella’s Friendship House which is a 9-month program providing housing and supportive services to victims and their children who have made the transition from emergency shelter, but are not yet ready to be on their own. This program provides:- Transitional shelterThe transitional shelter is currently operating on a limited basis until secure funding is acquired.",['English'],Free,True,https://www.facebook.com/WomensChildrensCrisisShelter/,,"This program covers residents of the following counties: Los Angeles County, CA.",33.9829509,-118.0346722,90601.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Women's And Children's Ministry (The Bible Tabernacle),https://www.auntbertha.com//the-bible-tabernacle--venice-ca--women%2527s-and-children%2527s-ministry/6040702663786496?postal=90013,['temporary shelter'],"['meals', 'clothing', 'case management']","['adults', 'young adults', 'teens', 'seniors', 'female', 'with children']",661-821-6116,http://thebibletabernacle.com/ministry/women-childrens/,"1761 Washington Way, Venice, CA 90291","https://www.google.com/maps/?q=1761+Washington+Way,+Venice,+CA+90291/","['Must Take part in a telephone interview at first contact.', 'Must have a willingness to make life changes.', 'Must be willing to participate in all classes, services and Bible readings.', 'Must adhere to Financial Management Program.', 'Must remove all body piercings, except earrings.', 'Must not be receiving General Relief.', 'Must not be on any psychotropic medications.', 'Must participate in work therapy.']",available,"The Bible Tabernacle in Venice is designed to house women with children, providing them with basic needs free of charge. The primary goal of the ministry is empowerment through the saving knowledge of the Lord Jesus Christ and a relationship with Christ which impacts every dimension of life.This program provides:- Temporary shelter- Clothing- Food",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA and Orange County, CA.",33.9879884,-118.4626862,90291.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Emergency Shelter (Upward Bound House),https://www.auntbertha.com//upward-bound-house--santa-monica-ca--emergency-shelter/6345686333259776?postal=90013,"['temporary shelter', 'short-term housing']","['meals', 'help find housing', 'navigating the system', 'case management', 'one-on-one support']","['families', 'homeless', 'low-income', 'in crisis', 'all ages']",310-458-7779,https://upwardboundhouse.org/our-work/our-programs/emergency-shelter/,,,[],available,"Upward Bound's emergency shelter provides short-term housing for families in crisis on the Westside and in South Los Angeles. In addition to secure, safe accommodations for each family, the program features intensive wrap-around case management, counseling, a food program and other stabilization services. This program provides: - Temporary shelter This shelter provides:- Meals- Clothing- Household items- Case management- Help finding stable permanent housing- Connection to community partners & resources",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Immediate Safety and Safe Housing (Niswa Association Inc.),https://www.auntbertha.com//niswa-association-inc.--los-angeles-ca--immediate-safety-and-safe-housing/6231809218052096?postal=90013,"['temporary shelter', 'immediate safety', 'safe housing', 'help hotlines', 'advocacy & legal aid']",,"['all ages', 'immigrants', 'female', 'individuals', 'families', 'domestic violence survivors', 'in crisis']",310-748-9086,https://fermentationassociation.org/,,,[],available,Niswa is committed to providing resources and support for the increase needs of Muslim families experiencing domestic violence in Southern California. This program provides:- 24/7 Hotline - Crisis intervention - Emergency shelter,['English'],Free,True,https://www.facebook.com/NiswaInc/,https://www.twitter.com/@niswainc,"This program covers residents of the following counties: Los Angeles County, CA.",,,,True,,,,,,,,,Food
Samaritan House (Long Beach Rescue Mission),https://www.auntbertha.com//long-beach-rescue-mission--long-beach-ca--samaritan-house/6569689463390208?postal=90013,['temporary shelter'],"['meals', 'clothing', 'personal hygiene']","['all ages', 'male', 'homeless']",562-591-1292,https://lbrm.org/what-we-do/emergency-services/,,,['This program serves men.'],available,"Samaritan House is the first step on the road to recovery for many homeless men, providing a way off the streets and help getting them on to the road to recovery. Men are welcome to stay at this shelter for up to 7 days. Services include:- Shelter Clients also receive:- Food - Clothing - Hygiene products",['English'],Free,True,https://www.facebook.com/lbrescuemission,https://www.twitter.com/@lbrescuemission,"This program covers residents of the following counties: Los Angeles County, CA.",,,,True,,,,,,,,,Food
"Cornerstone RRR (San Fernando Valley Community Mental Health Center, Inc.)",https://www.auntbertha.com//san-fernando-valley-community-mental-health-center%252C-inc.--los-angeles-ca--cornerstone-rrr/5333382993018880?postal=90013,"['temporary shelter', 'personal hygiene', 'medication management', 'counseling', 'substance abuse counseling', 'medications for mental health', 'navigating the system', 'support network', 'one-on-one support']",,"['adults', 'young adults', 'seniors', 'criminal justice history', 'homeless', 'near homeless', 'low-income', 'trauma survivors', 'all mental health']",818-901-4836,https://www.movinglivesforward.org/program/cornerstone-rrr/,"16360 Roscoe Boulevard, Los Angeles, CA 91406","https://www.google.com/maps/?q=16360+Roscoe+Boulevard,+Los+Angeles,+CA+91406/",['This program helps people who are 26 to 59 years old.'],available,"Cornerstone RRR provides immediate assistance to mentally ill, homeless individuals for basic survival needs. The Cornerstone Field Capable Clinical Services program serves adults aged 26-59 with a serious mental illness who are homeless, at risk of homelessness and are unserved, underserved, or inappropriately served.This program provides:- Temporary shelter- Personal hygiene- Case management- Dual diagnosis services- Medication support services",['English'],Free,True,https://www.facebook.com/San-Fernando-Valley-Community-Mental-Health-Center-Inc-174548292569312/,,"This program covers residents of the following counties: Los Angeles County, CA and Orange County, CA.",34.2206894,-118.4891133,91406.0,False,10:30AM – 20:00PM,10:30AM – 20:00PM,10:30AM – 20:00PM,10:30AM – 20:00PM,10:30AM – 20:00PM,Closed,Closed,,Food
Emergency Shelter (Rainbow Services),https://www.auntbertha.com//rainbow-services--los-angeles-ca--emergency-shelter/6051620492148736?postal=90013,"['temporary shelter', 'diapers & formula', 'clothing', 'medical care', 'checkup & test', 'specialized therapy', 'counseling', 'individual counseling', 'childcare', 'navigating the system', 'one-on-one support', 'more education', 'advocacy & legal aid', 'meals']",['animal welfare'],"['all ages', 'individuals', 'families', 'domestic violence survivors']",310-547-9343,http://rainbowservicesdv.org/emergency-and-crisis-assistance/,"453 W 7th St, Los Angeles, CA 90731","https://www.google.com/maps/?q=453+W+7th+St,+Los+Angeles,+CA+90731/",[],available,"Emergency Shelter program provides shelter, meals, clothing, health exams,  individual and group counseling, free laundry facilities, soap, shampoo, diapers, case management, legal advocacy, and court accompaniment for women and children escaping from domestic violence. This program provides:- Emergency shelter- Wrap around servicesRainbow House is one of the few domestic violence shelters in Los Angeles which can accept families with a pet.","['English', 'Spanish']",Free,True,,https://www.twitter.com/@RainbowServ_DV,"This program covers residents of the following counties: Los Angeles County, CA.",33.737585,-118.286845,90731.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
45-day Crisis Shelter (Haven Hills),https://www.auntbertha.com//haven-hills--canoga-park-ca--45-day-crisis-shelter/6593014155706368?postal=90013,['temporary shelter'],"['meals', 'clothing', 'counseling', 'community support services', 'support network']","['all ages', 'female', 'mothers', 'domestic violence survivors', 'sexual assault survivors', 'in crisis', 'emergency']",818-887-6589,https://havenhills.org/en/services/,,,[],available,"The 45-Day Crisis Shelter offers a confidential refuge for victims of domestic violence, and their children, to find stability, break away, reassess and begin to rebuild their lives. Services Provided:- Crisis shelter - Food to meet basic nutritional needs- Clothing if needed- Support servicesStaff can immediately address trauma with:- Counseling, support and advocacy- Legal and medical referrals- Development of a safety plan- Access to community resources- Children’s program and On-Site Shelter School","['English', 'Spanish']",Free,True,https://www.facebook.com/havenhills,https://www.twitter.com/@havenhills,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",,,,True,,,,,,,,,Food
Zahn Memorial Center (Salvation Army - California South),https://www.auntbertha.com//salvation-army---california-south--long-beach-ca--zahn-memorial-center/4813667136700416?postal=90220,"['temporary shelter', 'immediate safety', 'meals', 'help find housing', 'personal care items', 'navigating the system', 'support network', 'one-on-one support']",,"['all ages', 'families', 'homeless', 'in crisis', 'emergency']",213-438-1617,https://zahn.salvationarmy.org/zahn_memorial_center_us_west/,"832 James M Wood Boulevard, Los Angeles, CA 90015","https://www.google.com/maps/?q=832+James+M+Wood+Boulevard,+Los+Angeles,+CA+90015/",[],available,"The Salvation Army's Zahn Memorial Center is the only emergency shelter for families in downtown Los Angeles, and provides individuals in crisis with an immediate, safe place to stay and the resources to begin getting their lives back on track. The Zahn program provides 90 days of emergency housing to 18 chronically homeless families with special needs.This program provides:- Interim Housing- Case Management- Basic Living NeedsThe program is focused on locating long term housing for each family, including transitional and permanent housing options. Working with an on-site case manager, each family receives personalized referrals and support to accelerate their transition to healthy independence. Zahn is a launch pad toward healthy independence, and a critical link between the experience of homelessness and restoring a family's relationship with the community.",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.046547,-118.2642221,90015.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Coordinated Entry System (LA CES) Access Centers (Los Angeles Homeless Services Authority (LAHSA)),https://www.auntbertha.com//los-angeles-homeless-services-authority-%2528lahsa%2529--los-angeles-ca--coordinated-entry-system-%2528la-ces%2529-access-centers/5865920961183744?postal=90220,"['temporary shelter', 'help find housing', 'navigating the system']",,"['adults', 'young adults', 'teens', 'seniors', 'individuals', 'homeless']",800-339-6993,https://www.lahsa.org/documents?id=2760-ces-access-point-directory.pdf,"5715 South Broadway, Los Angeles, CA 90037","https://www.google.com/maps/?q=5715+South+Broadway,+Los+Angeles,+CA+90037/",['This program serves homeless individuals and families.'],available,"CES Access Centers are call-in or drop-in locations where persons experiencing homelessness can gain initial access to or continue contact with housing and supportive services available through LA CES. This program provides:- Access to emergency services- Referrals to housing resources- Referrals to, or direct provision of, basic services such as food provision, storage, and hygiene servicesIdentity your Service Planning Area (SPA) located on the map on the website or use the online tool to locate an access center.",['English'],Free,True,https://www.facebook.com/lahsa.org/,https://www.twitter.com/@LAHomeless,"This program covers residents of the following counties: Los Angeles County, CA.",33.990228,-118.2786777,90037.0,False,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,Closed,Closed,,Food
Bell Shelter (Salvation Army - California South),https://www.auntbertha.com//salvation-army---california-south--bell-ca--bell-shelter/5231909105827840?postal=90220,"['temporary shelter', 'short-term housing']","['addiction & recovery', 'residential treatment', 'medical care', 'group therapy', 'individual counseling', 'navigating the system', 'support network', 'one-on-one support', 'more education', 'ged/high-school equivalency', 'specialized training', 'help find work']","['adults', 'young adults', 'teens', 'seniors', 'veterans', 'unemployed', 'female', 'male', 'individuals', 'homeless']",323-263-1206,https://bellshelter.salvationarmy.org/,"5600 Rickenbacker Road, Bell, CA 90040","https://www.google.com/maps/?q=5600+Rickenbacker+Road,+Bell,+CA+90040/","['This program helps people who are older than 17 years old', 'This program serves single adults.']",available,Bell Shelter operates a comprehensive program that offers interim housing with supportive services for single men and women who are experiencing homelessness.This program provides:- Temporary shelterAdditional services include:- State-licensed substance abuse treatment- Individualized case management- Specialized veterans programs- Individual and group therapy - Referrals for mental health services- On-site mobile clinic & medical referrals- Staff nurse- Medication management- Communicable disease education- Library and computer access for job and housing searches- Vocational assistance & job referrals- Life skills classes- Housing placement assistance- Neurofeedback clinic,['English'],Free,True,https://www.facebook.com/salarmysocal/,https://www.twitter.com/@salarmysocal,"This program covers residents of the following counties: Los Angeles County, CA.",33.9896965,-118.1698097,90040.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Emergency Youth Shelter (1736 Family Crisis Center),https://www.auntbertha.com//1736-family-crisis-center--los-angeles-ca--emergency-youth-shelter/4816089525518336?postal=90220,"['temporary shelter', 'immediate safety']","['meals', 'home goods', 'personal care items', 'individual counseling']","['teens', 'children', 'homeless', 'runaways', 'emergency']",310-379-3620,https://www.1736fcc.org/programs/residential-programs-dv-human-trafficking,,,['This program helps people who are 10 to 17 years old'],available,"Emergency Youth Shelter Program provides runaway and homeless boys and girls ages 10 through 17 for a shelter stay of up to two weeks. This program provides:- Emergency shelterOther assistance includes:- Food & Clothing- Individual and group counseling- Medical services- Legal help and long-term safety plansAfter a participant graduates from the Youth Shelter, their goal is to make sure that the youth exit into safe, long-term housing, whether that is reunification with their parents or another appropriate arrangement. A six-month aftercare follow-up period is also in place so that staff can stay in touch to provide whatever support a they might need to stay on track.",['English'],Free,True,https://www.facebook.com/1736FamilyCrisisCenter/,https://www.twitter.com/@1736fcc,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",,,,True,,,,,,,,,Food
Family Source Center - Housing Stability (Toberman Neighborhood Center),https://www.auntbertha.com//toberman-neighborhood-center--los-angeles-ca--family-source-center---housing-stability/6232659732725760?postal=90220,"['temporary shelter', 'help pay for housing', 'help pay for utilities']",,"['families', 'with children']",310-832-1145,http://www.toberman.org/,"131 North Grand Avenue, Los Angeles, CA 90731","https://www.google.com/maps/?q=131+North+Grand+Avenue,+Los+Angeles,+CA+90731/","['Household will need to have a minor (under 17 ) living in the household', 'Household must live in San Pedro, Wilmington, Harbor City, Harbor Gateway, or the City of Los Angeles']",available,"With this program, clients are provided with housing stability assistance. The assistance may include rental assistance, security deployment, credit application assistance, utility assistance, etc.","['English', 'Spanish']",Free,True,https://www.facebook.com/TobermanCenter,,"This program covers residents of the following counties: Los Angeles County, CA.",33.7438507,-118.2903072,90731.0,False,11:30AM – 20:30PM,11:30AM – 23:00PM,11:30AM – 20:30PM,11:30AM – 23:30PM,11:30AM – 20:30PM,Closed,Closed,,Food
"Elizabeth Ann Seton Residence Program (Catholic Charities of Los Angeles, Inc.)",https://www.auntbertha.com//catholic-charities-of-los-angeles%252C-inc.--los-angeles-ca--elizabeth-ann-seton-residence-program/6018454396076032?postal=90220,"['temporary shelter', 'case management']","['meals', 'baby supplies', 'clothing', 'personal care items', 'transportation', 'daily life skills', 'personal hygiene', 'financial education', 'skills & training']","['all ages', 'all disabilities', 'pregnant', 'individuals', 'families', 'with children', 'homeless']",213-251-3400,"https://catholiccharitiesla.org/elizabeth-ann-seton-residence/#:~:text=The%20goal%20of%20the%20Elizabeth,the%20elderly%20who%20are%20homeless.","2198 San Gabriel Avenue, Long Beach, CA 90813","https://www.google.com/maps/?q=2198+San+Gabriel+Avenue,+Long+Beach,+CA+90813/",['This program serves homeless individuals and families.'],available,The goal of the Elizabeth Ann Seton Residence (EASR) is to move homeless individuals and families from crisis situations to stability. Clients work with the case manager to design a plan to achieve self-sufficiency and housing.This program provides:- Shelter- Nutritious meals - Transportation- Baby supplies- Personal care items - Case management - Parenting education- Financial literacy- Job preparation,"['English', 'Spanish']",Free,True,https://www.facebook.com/Catholic.Charities.LA,,"This program covers residents of the following counties: Los Angeles County, CA, Santa Barbara County, CA and Ventura County, CA.",33.7927224,-118.2237655,90813.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Enhance Emergency TAY Shelter (Good Seed CDC),https://www.auntbertha.com//good-seed-cdc--los-angeles-ca--enhance-emergency-tay-shelter/5992809135341568?postal=90220,"['temporary shelter', 'short-term housing']","['meals', 'group therapy', 'financial assistance', 'navigating the system', 'case management', 'help find school', 'help find work', 'job placement']","['young adults', 'teens', 'male', 'homeless', 'near homeless', 'runaways', 'low-income', 'emergency', 'all mental health']",323-758-54331,https://goodseedcdc.org/supportive-housing/,"2814 West Martin Luther King Junior Boulevard, Los Angeles, CA 90008","https://www.google.com/maps/?q=2814+West+Martin+Luther+King+Junior+Boulevard,+Los+Angeles,+CA+90008/","['This program helps people who are 18 to 25 years old', 'Homeless or at imminent risk of homelessness.', 'No income to pay for housing.', 'Not a danger to self, others, or gravely disabled.', 'SED/SPMI (i.e. previously received, receiving, or in need of mental health services).', 'This program is only available for men.']",available,"The Enhanced Emergency Transition Aged Youth (TAY) Shelter program provides temporary shelter for Transition Aged Youth (“TAY”) clients aged 18-25 in a supportive housing environment for up to 60 days, and longer if needed.

This program provides:

- Temporary, emergency housing
- Help find permanent housing

Other services include:

- Case management
- Supportive services
- Meals
- Group counseling
- Help to obtain basic needs (including clothing & supplies)
- Help to enroll in school
- Help obtain financial aid
- Help to register for supportive service agencies
- Help find work",['English'],Free,True,https://www.facebook.com/goodseedcdc/,https://www.twitter.com/@GoodSeedCDC,"This program covers residents of the following counties: Los Angeles County, CA.",34.0106088,-118.3239544,90008.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
The Women's Crisis and Bridge Housing Center (The Midnight Mission),https://www.auntbertha.com//the-midnight-mission--los-angeles-ca--the-women%2527s-crisis-and-bridge-housing-center/4715471768649728?postal=90220,['temporary shelter'],"['meals', 'medical care', 'mental health care', 'computer or internet access', 'navigating the system', 'support network', 'one-on-one support', 'computer class']","['all ages', 'female', 'homeless']",213-624-9258,https://www.midnightmission.org/our-services/emergency-services/womens-crisis-bridge-housing/,"601 San Pedro Street, Los Angeles, CA 90014","https://www.google.com/maps/?q=601+San+Pedro+Street,+Los+Angeles,+CA+90014/",['This program serves homeless women.'],available,"The Women’s Crisis and Bridge Housing Program works in partnership with other premier service providers serving women in the community, including the Downtown Women’s Center.

The Crisis and Bridge Housing Program at The Midnight Mission aims to end episodes of homelessness by providing the following:
-On-site medical and mental health care
-Temporary housing
-Meals
-Case management and service triage
-Access to our on-site school
-Computer learning center
-Job and career counselors
-Housing resources

We aim to efficiently connect those in need to permanent housing whenever possible or triage them into the most appropriate service-enhanced housing available. We work in close collaboration with the Los Angeles Homeless Continuum of Care’s Coordinated Entry System (CES).",['English'],Free,True,https://www.facebook.com/TheMidnightMission?ref=mf,https://www.twitter.com/@midnightmission,"This program covers residents of the following counties: Los Angeles County, CA.",34.0424409,-118.2453552,90014.0,True,,,,,,,,,Food
