Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Vivian's Cupboard Food Bank,https://www.auntbertha.com//mazzoni-center--philadelphia-pa--vivian%2527s-cupboard-food-bank/5915050476830720?postal=19131,['food pantry'],,"['all ages', 'hiv/aids', 'individuals', 'families', 'dependents']",215-563-0652221,https://www.mazzonicenter.org/hiv-prevention-care/hiv-care/vivian%E2%80%99s-cupboard-food-bank,"1348 Bainbridge Street, Philadelphia, PA 19147","https://www.google.com/maps/?q=1348+Bainbridge+Street,+Philadelphia,+PA+19147/","['Must meet income requirements.', 'This program serves HIV-positive individuals and their dependent members of their household.', 'Must be Ryan White certified.', 'Must have referral from HIV case manager or medical provider.', 'Must live in Philadelphia, Delaware, Chester or Bucks counties in PA.']",available,"The Mazzoni Center provides the Vivian’s Cupboard Food Bank for low-income, HIV-positive Philadelphians who are facing food insecurity. The food bank aims to help clients and patients maintain optimal health and improve the efficacy of treatment regimens by providing them with a consistent, nutritious supply of food. This program provides:- Nutritious food The food bank allows clients to select packaged food items in a pantry-style setting. Clients are provided with additional resources such as information on other local/neighborhood food cupboards and information on accessing SNAP (food stamps).Referred individuals may access the food bank two times per month and receive the equivalent of four meals for each member of their household at each visit. Due to the COVID-19 pandemic, the Mazzoni Center has suspended the requirement that individuals need to be referred by a case manager or medical provider and have opened the food bank up to anyone in the community struggling with food insecurity.",['English'],Free,True,https://www.facebook.com/MazzoniCenter,https://www.twitter.com/@MazzoniCenter,"This program covers residents of the following cities: Philadelphia, PA.",39.9426271,-75.1650829,19147.0,False,9:30 AM - 4:30 PM  EST,12:00 AM - 12:00 AM  EST,9:30 AM - 4:30 PM  EST,9:30 AM - 4:30 PM  EST,9:30 AM - 4:30 PM  EST,Closed,Closed
Grab and Go Meals,https://www.auntbertha.com//old-pine-community-center-%2528opcc%2529--philadelphia-pa--grab-and-go-meals/5481658659373056?postal=19131,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-627-2493,https://oldpinecommunitycenter.org/programs-services/#food,"401 Lombard Street, Philadelphia, PA 19147","https://www.google.com/maps/?q=401+Lombard+Street,+Philadelphia,+PA+19147/",['Anyone can access this service.'],available,The Old Pine Community Center provides Grab and Go Meals to those who need them. They supply critical nutrition to hungry individuals.This program provides:- Meals to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/OldPineCommunityCenter/,,"This program covers residents of the following cities: Philadelphia, PA.",39.9430393,-75.1495234,19147.0,False,Closed,Closed,Closed,Closed,Closed,10:00 AM - 12:00 PM  EST,10:00 AM - 12:00 PM  EST
Food Pantry,https://www.auntbertha.com//rock-ministries-of-philadelphia--philadelphia-pa--food-pantry/5640139036164096?postal=19131,"['emergency food', 'food pantry', 'clothing', 'navigating the system', 'spiritual support']","['help find housing', 'addiction & recovery']","['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'substance dependency', 'alcohol dependency']",215-739-3927,https://www.therockphilly.org/,"2755 Kensington Avenue, Philadelphia, PA 19134","https://www.google.com/maps/?q=2755+Kensington+Avenue,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,"Rock Ministries of Philadelphia offers their food pantry and community outreach services to supply food, clothing, and resources to all people in need.This program provides:- Food distribution- Clothing- Help finding treatment options, such as detox- Help finding shelter- Faith based supportAnyone in need of emergency food or clothing can call to request assistance. Those in need of non-emergency food or clothing can visit the church after service on Sunday to sign up. After signing up, individuals can pick up the items on the following Wednesday.",['English'],Free,True,https://www.facebook.com/therockministry,,"This program covers residents of the following cities: Philadelphia, PA.",39.9907975,-75.1232852,19134.0,False,Closed,Closed,8:00 AM - 5:00 PM  EST,Closed,Closed,Closed,11:00 AM - 1:00 PM  EST
Drive To End Hunger Ministry,https://www.auntbertha.com//pinn-memorial-baptist-church--philadelphia-pa--drive-to-end-hunger-ministry/6400790418423808?postal=19131,['food pantry'],,"['anyone in need', 'all ages']",215-878-2742,https://www.pinnmemorialbc.org/,,,['Anyone can access this program.'],available,"Pinn Memorial Baptist Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsFood is distributed every Wednesday from 10am - 2pm.",['English'],Free,True,https://www.facebook.com/pages/Pinn-Memorial-Baptist-Church/157825504244890,,"This program covers residents of the following counties: Philadelphia County, PA.",,,,False,Closed,Closed,10:00 AM - 12:00 PM  EST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//parkside-association-of-philadelphia--philadelphia-pa--food-pantry/6699696089858048?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-877-1198,http://www.parksideassociation.org,"5070 Parkside Avenue, Philadelphia, PA 19131","https://www.google.com/maps/?q=5070+Parkside+Avenue,+Philadelphia,+PA+19131/",[],available,Parkside Association of Philadelphia hosts a food pantry within their office for anyone in need throughout the community to visit. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9796583,-75.2212417,19131.0,False,8:30 AM - 4:00 PM,8:30 AM - 4:00 PM,8:30 AM - 4:00 PM,8:30 AM - 4:00 PM,8:30 AM - 1:00 PM,Closed,Closed
Food Distribution,https://www.auntbertha.com//the-greater-philadelphia-community-alliance--philadelphia-pa--food-distribution/5802794918608896?postal=19131,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'low-income']",,https://gpca-phila.org/,"2029 South 8th Street, Philadelphia, PA 19148","https://www.google.com/maps/?q=2029+South+8th+Street,+Philadelphia,+PA+19148/",[],available,"We are currently signing up seniors who are 60 years+ for FREE SENIOR FOOD BOXES from our Houston Center location - 2029 S 8th St. Please reach out to us to sign up!

Houston Center 
2029 S 8th St 
215-468-1645

SOUTH PHILLY FOOD DISTRIBUTION SITES 
SEAMAAC - 1711 S Broad St - Mondays and Tuesdays 10-2pm - 215-467-0690

South Philadelphia High School - 2101 Broad St - Fridays 2-3:30pm - 215-847 -5154

Church of Pentecost - 2530 Wharton St - Wednesdays through Fridays 11am-2pm - 215-372-7307

Young Chances Foundation - 2703 Tasker St - Thursdays 11am-4pm - 267-585-2923

Mighty Writers El Futuro - 1025 S 9th St - Mondays through Fridays 11:30am-1pm - 215-602-0236

Macaroni Older Adult Program (60 or older must reserve ahead) - 2433 S 15th St - 215-765-9040

South Philly Older Adult Center (55 or older, no reservation necessary) - 1430 E Passyunk Ave - 215-685-1697

Philadelphia Senior Center Avenue of the Arts - 509 S Broad St (60 or older) - 509 S Broad St - 215-546-5879

St Edmonds Senior Community Center (60 or older) - 2130 S 21st St - 215-790-9530","['American Sign Language', 'English', 'Khmer', 'Spanish', 'Vietnamese']",Free,True,https://www.facebook.com/UCSEP,https://www.twitter.com/@UCPhilly,"This program covers residents of the following cities: Philadelphia, PA.",39.923234,-75.1595316,19148.0,False,8:30 AM - 6:00 PM  EST,8:30 AM - 6:00 PM  EST,8:30 AM - 6:00 PM  EST,8:30 AM - 6:00 PM  EST,8:30 AM - 6:00 PM  EST,Closed,Closed
Food Pantry,https://www.auntbertha.com//freedom-christian-bible-fellowship--philadelphia-pa--food-pantry/4728001526759424?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.freedomcbf.org/?fbclid=IwAR2yiqJ1PiUJeuPwFzKenOqcae1Woy-UaDlgPOe83CzgPcr7PQEdPgq9Ma0,"6100 West Columbia Avenue, Philadelphia, PA 19151","https://www.google.com/maps/?q=6100+West+Columbia+Avenue,+Philadelphia,+PA+19151/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/FCBFChurch?ref=br_tf,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9806481,-75.243076,19151.0,False,Closed,11:00 AM - 1:00 PM  EST,Closed,Closed,Closed,Closed,Closed
Food Distribution,https://www.auntbertha.com//mighty-writers--philadelphia-pa--food-distribution/5579956938342400?postal=19131,"['food pantry', 'diapers & formula', 'books', 'personal care items']",,"['anyone in need', 'all ages', 'families']",267-239-0899,https://mightywriters.org/food-distribution/,"761 North 47th Street, Philadelphia, PA 19131","https://www.google.com/maps/?q=761+North+47th+Street,+Philadelphia,+PA+19131/",['Anyone can access this program.'],available,"Mighty Writers' response to the coronavirus, Mighty Writers will bolster and expand the recently launched food-literacy distribution. Each meal box will come with writing worksheets for kids in both English and Spanish. In addition, novels and children's books will be distributed weekly.This program provides:- Food to meet nutritional needs- Books",['English'],Free,True,https://www.facebook.com/MightyWriters/,https://www.twitter.com/@MightyWriters,"This program covers residents of the following cities: Atlantic City, NJ, Camden, NJ, Philadelphia, PA and Toughkenamon, PA.",39.9658267,-75.2150602,19131.0,False,Closed,2:00 PM - 3:00 PM  EST,2:00 PM - 3:00 PM  EST,Closed,Closed,Closed,Closed
Food and Clothing Pantry,https://www.auntbertha.com//calvary-baptist-church--philadelphia-pa--food-and-clothing-pantry/5527695317532672?postal=19131,"['food pantry', 'clothing']",,"['anyone in need', 'all ages']",,https://calvaryphilly.org/,"6122 Haverford Avenue, Philadelphia, PA 19151","https://www.google.com/maps/?q=6122+Haverford+Avenue,+Philadelphia,+PA+19151/",['Anyone can access this program.'],available,"The food and clothing pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry.This program provides:- Food to meet basic nutritional needs- ClothingFood and clothing are distributed on Mondays and Wednesdays from 10am - 12pm.",['English'],Free,True,https://www.facebook.com/CalvaryPhilly/,https://www.twitter.com/@CalvaryPhilly,"This program covers residents of the following cities: Philadelphia, PA.",39.9710263,-75.2416848,19151.0,False,10:00 AM - 12:00 PM  EST,Closed,10:00 AM - 12:00 PM  EST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//episcopal-community-services-%2528ecs%2529--philadelphia-pa--food-pantry/5643194546257920?postal=19131,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://ecsphilly.org/st-barnabas/,"6006 West Girard Avenue, Philadelphia, PA 19151","https://www.google.com/maps/?q=6006+West+Girard+Avenue,+Philadelphia,+PA+19151/",['Must reside in the Carroll Park West Philadelphia neighborhood.'],available,"Episcopal Community Services (ECS) offers a open choice food pantry to families and individuals who simply have fallen on hard times or recently unemployed and need assistance to make ends meet. Families receive bags of dry, canned, and jarred goods.This program provides:- Food to meet basic nutritional needsBecause supplies are limited, families can utilize the cupboard only once per month.",['English'],Free,True,https://www.facebook.com/ECSPhilly/,https://www.twitter.com/@ECSPhilly,"This program covers residents of the following cities: Philadelphia, PA.",39.9696013,-75.23993,19151.0,False,Closed,10:00 AM - 11:30 AM  EST,10:00 AM - 11:30 AM  EST,10:00 AM - 11:30 AM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//women-walking-in-victory-service-center--philadelphia-pa--food-pantry/6298939728723968?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-908-5286,https://wwiv-sc.com/,"2441 North 29th Street, Philadelphia, PA 19132","https://www.google.com/maps/?q=2441+North+29th+Street,+Philadelphia,+PA+19132/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9933572,-75.1791848,19132.0,False,Closed,9:00 AM - 11:00 AM  EST,Closed,Closed,Closed,Closed,Closed
The Welcome Table,https://www.auntbertha.com//st.-james-school--philadelphia-pa--the-welcome-table/5056182833250304?postal=19131,"['food pantry', 'maintenance & repairs', 'health & safety', 'nutrition education', 'skills & training', 'computer class']","['financial assistance', 'financial education']","['teens', 'children', 'students', 'families', 'low-income']",215-226-1276126,https://stjamesphila.org/welcome-table/,"3217 West Clearfield Street, Philadelphia, PA 19132","https://www.google.com/maps/?q=3217+West+Clearfield+Street,+Philadelphia,+PA+19132/",['Eligibility requirement: Prior participation (a minimum of at least 30 days involvement) in Welcome Table programming is required to apply for a loan.'],available,"The Welcome Table is a community resource center that provides essential items, for the thriving of an individual, family or community. 

We  program provides:

- Food
- Financial education
- Legal services
- Low/no interest microloans
- Low/no cost home repairs",['English'],Reduced Cost,True,https://www.facebook.com/stjamesphila,,"This program covers residents of the following cities: Philadelphia, PA.",40.0042445,-75.1826501,19132.0,False,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,9:00 AM - 1:00 PM,Closed
Soup Kitchen and Food Pantry,https://www.auntbertha.com//zion-hill-baptist-church--philadelphia-pa--soup-kitchen-and-food-pantry/6661798393806848?postal=19131,"['food pantry', 'meals']",,"['anyone in need', 'all ages']",215-748-1203,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2FZion-African-Methodist-Episcopal-Church-213354072130438%2F&refsrc=deprecated&_rdr,"5301 Spruce Street, Philadelphia, PA 19139","https://www.google.com/maps/?q=5301+Spruce+Street,+Philadelphia,+PA+19139/",[],available,"Zion Hill Baptist Church's soup kitchen and food pantry help alleviate hunger in the community in an environment of respect, care and hospitality. This program provides:- Food to meet basic nutritional needs- Hot mealsPlease call for more information.",['English'],Free,True,https://www.facebook.com/Zion-Hill-Baptist-Church-Philadelphia-PA-841768162520512/?eid=ARCkxui_8LIvGbZQ6UhXbm2KS0Fj10lgl2CY2g0bI_Ca8yxY2DXbcLOd3VEXfSKLAWEU_e-13ZlKQ-Y1food,,"This program covers residents of the following cities: Philadelphia, PA.",39.9552482,-75.2286747,19139.0,False,Closed,9:00 AM - 11:30 AM  EST,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//mission-of-st.-joan-of-arc--philadelphia-pa--food-pantry/6017524549025792?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.holyinnocentsrc.org/joanofarc,"2025 East Atlantic Street, Philadelphia, PA 19134","https://www.google.com/maps/?q=2025+East+Atlantic+Street,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/HolyInnocentsParish,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9979138,-75.1026556,19134.0,False,10:00 AM - 12:00 PM  EST,Closed,Closed,10:00 AM - 12:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//community-of-compassion-cdc--philadelphia-pa--food-pantry/6260879273361408?postal=19131,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.communityofcompassioncdc.com/,"6150 Cedar Avenue, Philadelphia, PA 19143","https://www.google.com/maps/?q=6150+Cedar+Avenue,+Philadelphia,+PA+19143/",['Anyone can access this program.'],available,The Community of Compassion CDC Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/communityofcompassioncdc,,"This program covers residents of the following cities: Philadelphia, PA.",39.9527118,-75.2465913,19143.0,False,8:00 AM - 11:00 AM  EST,Closed,8:00 AM - 11:00 AM  EST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//new-testament-church-of-god---community-outreach-mission--philadelphia-pa--food-pantry/6265791971065856?postal=19131,"['food pantry', 'clothing', 'personal care items', 'supplies for school']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.poyserwaycog.com/community-outreach,"935 South 53rd Street, Philadelphia, PA 19143","https://www.google.com/maps/?q=935+South+53rd+Street,+Philadelphia,+PA+19143/",['Anyone can access this program.'],available,"The Community Outreach Mission provides basic items to families with children from our surrounding areas. Some of our focus areas are senior citizens, pregnant mothers, school age children, youths, individuals with disabilities, and underprivileged families as a whole.This program provides:- Food to meet basic nutritional needs - School supplies- Clothing- Toiletries- Additional services as neededThe food pantry is open every Saturday at 12pm and on Sundays post-service.",['English'],Free,True,,,"This program covers residents of the following counties: Delaware County, PA and Philadelphia County, PA.",39.9456921,-75.2271919,19143.0,False,Closed,Closed,Closed,Closed,Closed,12:00 PM - 2:00 PM  EST,12:00 PM - 2:00 PM  EST
Food Bag Distribution,https://www.auntbertha.com//bethel-presbyterian-church--philadelphia-pa--food-bag-distribution/5084256156778496?postal=19131,"['food pantry', 'meals', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-228-0328,https://www.bethelpresbyterian.site/our-ministries,"1900 West York Street, Philadelphia, PA 19132","https://www.google.com/maps/?q=1900+West+York+Street,+Philadelphia,+PA+19132/",['Anyone can access this program.'],available,"Bethel Presbyterian Church offers a weekly Food Bag Distribution to support people in the community who are in need of food, clothing and other resources.Services include:- Food to meet basic nutritional needs- ClothingFood bags will be distributed on Thursdays from 12 - 2pm.",['English'],Free,True,https://www.facebook.com/Bethelscommunitymission,,"This program covers residents of the following counties: Philadelphia County, PA.",39.99029,-75.1639321,19132.0,False,Closed,Closed,Closed,12:00 PM - 2:00 PM  EST,Closed,Closed,Closed
"Grocery, Clothing, and Book Give A Way",https://www.auntbertha.com//ujima-friends-peace-center--philadelphia-pa--grocery%252C-clothing%252C-and-book-give-a-way/5148792120410112?postal=19131,"['food pantry', 'clothing', 'books']",,"['anyone in need', 'all ages']",267-761-4944,http://www.ujimafriends.org/food-give-away-2022/,"1701 West Lehigh Avenue, Philadelphia, PA 19132","https://www.google.com/maps/?q=1701+West+Lehigh+Avenue,+Philadelphia,+PA+19132/",['Anyone can access this program.'],available,"Ujima Friends Peace Center hosts a give-away event twice a month to provide free groceries, clothing, and books to the community.This program provides:- Groceries- Clothing- BooksThe program is held on the second and last Saturdays of each month. Tables will be set up to distribute items in the Peace Center parking lot and on the sidewalk.",['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9948466,-75.1600627,19132.0,False,Closed,Closed,Closed,Closed,Closed,12:00 PM - 2:00 PM  EST,Closed
Mobile Food Pantry,https://www.auntbertha.com//poor-people%2527s-economic-human-rights-campaign--philadelphia-pa--mobile-food-pantry/6560445123788800?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'covid19', 'low-income']",215-869-4753,https://www.poorpeoplesarmy.org/about-1,,,['Anyone can access this program.'],available,"Poor People's Economic Human Rights Campaign strives to alleviate hunger in food insecure communities by providing food assistance to individuals and families in need, This program provides:- Food to meet basic nutritional needs",['English'],Free,True,https://www.facebook.com/groups/1093846127618163/,https://www.twitter.com/@PPEHRCorg,"This program covers residents of the following cities: Philadelphia, PA.",,,,False,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,8:00 AM - 5:00 PM  EST,Closed,Closed
Food Pantry,https://www.auntbertha.com//enon-tabernacle-baptist-church--philadelphia-pa--food-pantry/6307063804985344?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-276-7200,https://enontab.org/updates/,"226 West Coulter Street, Philadelphia, PA 19144","https://www.google.com/maps/?q=226+West+Coulter+Street,+Philadelphia,+PA+19144/",['Anyone can access this program.'],available,Enon Tabernacle Baptist Church offers a Food Pantry for those in need. Clients may visit once a month.This program provides: - Food to meet basic nutritional needsPlease call to schedule a pick-up or if you have any questions about the service.,['English'],Free,True,https://www.facebook.com/enontab,https://www.twitter.com/@EnonTab,"This program covers residents of the following counties: Philadelphia County, PA.",40.028436,-75.174988,19144.0,False,10:00 AM - 12:00 PM  EST,10:00 AM - 12:00 PM  EST,10:00 AM - 12:00 PM  EST,10:00 AM - 12:00 PM  EST,Closed,Closed,Closed
Breaking Bread on Broad,https://www.auntbertha.com//congregation-rodeph-shalo--philadelphia-pa--breaking-bread-on-broad/5098800476192768?postal=19131,"['food pantry', 'diapers & formula', 'personal care items']",,"['anyone in need', 'all ages', 'female', 'mothers']",,https://rodephshalom.org/breakingbreadonbroad/,,,[],available,"Congregation Rodeph Shalo offers food, diapers, and feminine hygiene supplies to up to 170 families in need each Wednesday morning outside.This program provides:- Food- Diapers- Feminie supplies",['English'],Free,True,,,"This program covers residents of the following counties: Philadelphia County, PA.",,,,False,Closed,Closed,9:00 AM - 11:00 AM,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//united-methodist-neighborhood-services--philadelphia-pa--food-pantry/4918708705951744?postal=19131,"['food pantry', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-236-0304,https://www.epaumc.org/ministry/mission-outreach/umns/,"1209 West Lehigh Avenue, Philadelphia, PA 19133","https://www.google.com/maps/?q=1209+West+Lehigh+Avenue,+Philadelphia,+PA+19133/",['Anyone can access this program.'],available,United Methodist Neighborhood Services's Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs- Clothing,['English'],Free,True,https://www.facebook.com/United-Methodist-Neighborhood-Services-155010847871753/?hc_ref=ARQ4i8R02aQZmDNl6gunqWkKjrel99ecf4-NJMCSh7nW77GyS4M3dY35eSwlS176X_g&fref=nf,https://www.twitter.com/@epaumc,"This program covers residents of the following cities: Philadelphia, PA.",39.9937545,-75.1511944,19133.0,False,10:00 AM - 12:00 PM,Closed,10:00 AM - 12:00 PM,Closed,Closed,Closed,Closed
Food Pantry and Clothing Ministry Program,https://www.auntbertha.com//lighthouse-christian-center--philadelphia-pa--food-pantry-and-clothing-ministry-program/4879563523883008?postal=19131,"['food pantry', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-463-2434,http://www.phillylighthouse.org/home.html,"2945 Wharton Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=2945+Wharton+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,"Lighthouse Christian Center offers free food, clothing and a message from God to anyone who needs assistance.This program provides: - Food- ClothingServices are available on Tuesdays from 11 a.m. to 1 p.m.",['English'],Free,True,,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9376206,-75.1934672,19146.0,False,Closed,12:00 PM - 1:00 PM  EST,Closed,Closed,Closed,Closed,Closed
Zion Cares,https://www.auntbertha.com//zion-baptist-church-of-philadelphia--philadelphia-pa--zion-cares/5031536188194816?postal=19131,"['food pantry', 'meals', 'clothing', 'medical care', 'spiritual support']",,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-223-5460,https://www.zionbaptphilly.org/,"3600 North Broad Street, Philadelphia, PA 19140","https://www.google.com/maps/?q=3600+North+Broad+Street,+Philadelphia,+PA+19140/",['Anyone can access this program.'],available,"Zion Cares is a community care outreach that provides fresh vegetables, fresh fruit, non-perishables items and clothing to anyone need support on Sundays. In addition, a substantial meal, clothing and health care resources are offered.This program provides:- Food to meet basic nutritional needs- Meals- Clothing- Health care",['English'],Free,True,https://www.facebook.com/ZionBaptPhilly/,https://www.twitter.com/@ZionBaptPhilly,"This program covers residents of the following counties: Philadelphia County, PA.",40.0080438,-75.1520755,19140.0,False,Closed,Closed,Closed,Closed,Closed,Closed,12:00 PM - 2:00 PM  EST
Food Cupboard,https://www.auntbertha.com//saint-gabriel-catholic-church--philadelphia-pa--food-cupboard/6222496790740992?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-463-4060,https://stgabes.org/food-cupboard,"2917 Dickinson Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=2917+Dickinson+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,"Saint Gabriel Catholic Church provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood is distributed every Tuesday, Wednesday, and Friday from 9:30am - 11am.",['English'],Free,True,https://www.facebook.com/stgabesphilly,,"This program covers residents of the following cities: Philadelphia, PA.",39.9352463,-75.1937065,19146.0,False,Closed,9:30 AM - 11:00 AM  EST,9:30 AM - 11:00 AM  EST,Closed,9:30 AM - 11:00 AM  EST,Closed,Closed
Community Fridges,https://www.auntbertha.com//south-philadelphia-community-fridge--philadelphia-pa--community-fridges/6420814929199104?postal=19131,"['emergency food', 'food pantry', 'meals']",,"['anyone in need', 'all ages', 'undocumented']",,https://southphillyfridge.com/about,"1100 South 22nd Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=1100+South+22nd+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,"South Philadelphia Community Fridge is a volunteer-based organization dedicated to giving all Philadelphians access to fresh and healthy food, combatting food insecurity and inequality in our city through mutual aid. 6 community fridge and pantry locations are stocked with produce, pantry staples, and prepared foods. This program provides: - Food including produce, pantry staples and prepared foods. Please visit the website for the most up to date list of locations. Note some locations are pantries only and do not have refrigerated items. Pantry and fridge stock may vary.",['English'],Free,True,https://www.facebook.com/southphlcommunityfridge,https://www.twitter.com/https://twitter.com/SouthPHLFridge,"This program covers residents of the following cities: Philadelphia, PA.",39.9389353,-75.1799534,19146.0,True,,,,,,,
Food Cupboard,https://www.auntbertha.com//the-church-of-the-redeemer-baptist--philadelphia-pa--food-cupboard/6476535566696448?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://cotrb.org/outreach-ministries/#FOOD,"1440 South 24th Street, Philadelphia, PA 19146","https://www.google.com/maps/?q=1440+South+24th+Street,+Philadelphia,+PA+19146/",['Anyone can access this program.'],available,The purpose of the ministry is to respond to the need of the community by providing food and other assistance for those who are less fortunate than others.This program provides:- Food to meet basic nutritional needs,['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9340607,-75.1845913,19146.0,False,Closed,Closed,Closed,Closed,Closed,7:30 AM - 9:30 AM  EST,Closed
Food Pantries,https://www.auntbertha.com//catholic-social-services---philadelphia--philadelphia-pa--food-pantries/4567796139294720?postal=19131,['food pantry'],"['diapers & formula', 'parenting education']","['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",,https://cssphiladelphia.org/family-service-centers/,"6214 Grays Avenue, Philadelphia, PA 19142","https://www.google.com/maps/?q=6214+Grays+Avenue,+Philadelphia,+PA+19142/",['This program serves anyone in need.'],available,Catholic Social Services' Food Pantries provide quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/cssphiladelphia,https://www.twitter.com/@CSSPhiladelphia,"This program covers residents of the following cities: Philadelphia, PA.",39.925611,-75.2282334,19142.0,False,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,Closed,Closed
Food Pantry,https://www.auntbertha.com//turning-points-for-children--philadelphia-pa--food-pantry/6317383527694336?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://turningpointsforchildren.phmc.org/programs/fawn,"6601 Elmwood Avenue, Philadelphia, PA 19142","https://www.google.com/maps/?q=6601+Elmwood+Avenue,+Philadelphia,+PA+19142/",['Anyone can access this program.'],available,"Food and Wellness Network (FAWN) food pantry serves children, adults or senior citizens with limited or no income, who simply have fallen on hard times or recently unemployed and need assistance to make ends meet. Services provided to our community include:- Food to meet basic nutritional needs",['English'],Free,True,https://www.facebook.com/TurningPointsforChildren,https://www.twitter.com/@TP4C,"This program covers residents of the following counties: Philadelphia County, PA.",39.9215039,-75.232455,19142.0,False,Closed,Closed,Closed,Closed,10:00 AM - 2:00 PM,Closed,Closed
