Subject,Relationship,Object
SAFE Family Justice Center,costs,Free
SAFE Family Justice Center,has_Google_Reviews,True
SAFE Family Justice Center,covers,"This program covers residents of the following counties: Riverside County, CA."
SAFE Family Justice Center,zipcode_is,92501.0
SAFE Family Justice Center,24hours_status_is,False
SAFE Family Justice Center,serves,"['all ages', 'individuals', 'families', 'with children', 'domestic violence survivors', 'human trafficking survivors', 'sexual assault survivors'], ['This program serves children, youth and families, who have experienced, or are at risk of abuse and violence.']"
SAFE Family Justice Center,coordinates_are,"33.9800766, -117.373807"
SAFE Family Justice Center,is_open_from,"9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, Closed, Closed"
TruEvolution Health & Justice,main_services_are,"['help pay for housing', 'prevent & treat', 'hiv treatment', 'mental health care', 'counseling', 'std/sti treatment & prevention', 'case management', 'support network', 'mentoring', 'support groups', 'advocacy & legal aid']"
TruEvolution Health & Justice,phone_number_is,951-888-1346
TruEvolution Health & Justice,website_is,https://www.truevolution.org/
TruEvolution Health & Justice,is_located_at,"3839 Brockton Avenue, Riverside, CA 92501"
TruEvolution Health & Justice,url_is_located_at,"https://www.google.com/maps/?q=3839+Brockton+Avenue,+Riverside,+CA+92501/"
TruEvolution Health & Justice,has_an_availability_status_of,available
TruEvolution Health & Justice,description_is,TruEvolution Inc. provides support services to the LGBTQ+ community of Riverside and San Bernardino Counties. Services offered range from community education to HIV health services and housing services. This program provides:- HIV health services - Help pay for housing- Emergency case management - Counseling and therapy - Support groups - Support network- Advocacy - Mentoring
TruEvolution Health & Justice,speaks,"['English', 'Spanish']"
TruEvolution Health & Justice,costs,Free
TruEvolution Health & Justice,has_Google_Reviews,True
TruEvolution Health & Justice,covers,"This program covers residents of the following counties: Riverside County, CA and San Bernardino County, CA."
TruEvolution Health & Justice,zipcode_is,92501.0
TruEvolution Health & Justice,24hours_status_is,False
TruEvolution Health & Justice,serves,"['adults', 'young adults', 'seniors', 'lgbtqia+', 'transgender or non-binary', 'all care phases', 'individuals', 'uninsured', 'underinsured', 'limited english', 'all mental health'], ['This program serves LGBTQ+ community members.']"
TruEvolution Health & Justice,socials_are,"https://www.facebook.com/truevolutioninc, https://www.twitter.com/@TruEvolutionInc"
TruEvolution Health & Justice,coordinates_are,"33.9838033, -117.37975"
TruEvolution Health & Justice,is_open_from,"9:00 AM - 5:00 PM  PST, 9:00 AM - 5:00 PM  PST, 9:00 AM - 5:00 PM  PST, 9:00 AM - 5:00 PM  PST, 8:00 AM - 4:00 PM  PST, Closed, Closed"
24/7 Mental Health Urgent Care,main_services_are,"['psychiatric emergency services', 'mental health care', 'medications for mental health']"
24/7 Mental Health Urgent Care,other_services_are,"['nutrition education', 'addiction & recovery', 'health education', 'support network', 'peer support']"
24/7 Mental Health Urgent Care,phone_number_is,951-509-2499
24/7 Mental Health Urgent Care,website_is,https://www.rcdmh.org/Directors-Message
24/7 Mental Health Urgent Care,is_located_at,"9990 County Farm Road, Riverside, CA 92503"
24/7 Mental Health Urgent Care,url_is_located_at,"https://www.google.com/maps/?q=9990+County+Farm+Road,+Riverside,+CA+92503/"
24/7 Mental Health Urgent Care,has_an_availability_status_of,available
24/7 Mental Health Urgent Care,description_is,"The Mental Health Urgent Care provides individualized support 24/7 for adults experiencing mental health challenges.This program provides:- Urgent care mental health screening and assessment services- Medications for mental health- Timely transition (discharge) planningThe program offers a variety of services customized to the needs and preferences of guests, including:- Peer support- Recovery education- Nutritional education- Health and recreation- Community coordination and follow-upThere is no cost to receive services. Guests able to walk-in, or to be referred by mobile crisis teams or law enforcement for crisis and assessment services.Needs and circumstances determine the length of time each guest spends at the Mental Health Urgent Care. Guest stays cannot exceed 23-hours, as mutually agreed upon with staff. Upon a guest’s arrival, we begin actively working on solutions."
24/7 Mental Health Urgent Care,speaks,"['English', 'Spanish']"
24/7 Mental Health Urgent Care,costs,Free
24/7 Mental Health Urgent Care,has_Google_Reviews,True
24/7 Mental Health Urgent Care,covers,"This program covers residents of the following counties: Riverside County, CA."
24/7 Mental Health Urgent Care,zipcode_is,92503.0
24/7 Mental Health Urgent Care,24hours_status_is,True
24/7 Mental Health Urgent Care,serves,"['adults 18+', 'individuals', 'in crisis', 'all mental health'], ['This program helps people who are older than 17 years old.', 'This program serves those who have been diagnosed with a mental illness, who is experiencing a mental health crisis, and may also have a co-occurring substance use disorder.', 'This program serves Riverside County residents.']"
24/7 Mental Health Urgent Care,socials_are,"https://www.facebook.com/RUHSbh/, https://www.twitter.com/@ruhsbh"
24/7 Mental Health Urgent Care,coordinates_are,"33.9191246, -117.4597682"
Emergency Treatment Services (ETS),main_services_are,"['understand mental health', 'mental health evaluation', 'navigating the system']"
Emergency Treatment Services (ETS),phone_number_is,951-358-4881
Emergency Treatment Services (ETS),website_is,https://www.rcdmh.org/Directors-Message
Emergency Treatment Services (ETS),is_located_at,"9990 County Farm Road, Riverside, CA 92503"
Emergency Treatment Services (ETS),url_is_located_at,"https://www.google.com/maps/?q=9990+County+Farm+Road,+Riverside,+CA+92503/"
Emergency Treatment Services (ETS),has_an_availability_status_of,available
Emergency Treatment Services (ETS),description_is,"Emergency Treatment Services (ETS) provides psychiatric emergency services 24 hours a day, 7 days a week for all ages. Consumers may be referred to the Inpatient Treatment Facility (ITF) or other private hospitals.This program provides:- Evaluation- Crisis intervention- Referrals for psychiatric hospitalization, as needed for adults, children, and adolescents"
Emergency Treatment Services (ETS),speaks,"['English', 'Spanish']"
Emergency Treatment Services (ETS),costs,Free
Emergency Treatment Services (ETS),has_Google_Reviews,True
Emergency Treatment Services (ETS),covers,"This program covers residents of the following counties: Riverside County, CA."
Emergency Treatment Services (ETS),zipcode_is,92503.0
Emergency Treatment Services (ETS),24hours_status_is,True
Emergency Treatment Services (ETS),serves,"['adults 18+', 'individuals', 'limited english', 'in crisis', 'all mental health'], ['This program helps people who are older than 17 years old.']"
Emergency Treatment Services (ETS),socials_are,https://www.facebook.com/RUHSbh/
Emergency Treatment Services (ETS),coordinates_are,"33.9191246, -117.4597682"
Maternal Child & Adolescent Health/Public Health Nursing,main_services_are,"['bereavement', 'in-home support', 'navigating the system']"
Maternal Child & Adolescent Health/Public Health Nursing,phone_number_is,951-358-5438
Maternal Child & Adolescent Health/Public Health Nursing,website_is,https://www.ruhealth.org/public-health/nursing-maternal-child-adolescent-health
Maternal Child & Adolescent Health/Public Health Nursing,is_located_at,"4065 County Circle Drive, Riverside, CA 92503"
Maternal Child & Adolescent Health/Public Health Nursing,url_is_located_at,"https://www.google.com/maps/?q=4065+County+Circle+Drive,+Riverside,+CA+92503/"
Maternal Child & Adolescent Health/Public Health Nursing,has_an_availability_status_of,available
Maternal Child & Adolescent Health/Public Health Nursing,description_is,"To empower the entire community in preventing disease and promoting optimum wellness for individuals and families of Riverside County utilizing evidenced based knowledge from nursing, social, and public health science.  With an equity lens, we partner with the community to achieve positive health outcomes for individuals, and families throughout Riverside County."
Maternal Child & Adolescent Health/Public Health Nursing,speaks,"['English', 'Spanish']"
Maternal Child & Adolescent Health/Public Health Nursing,costs,Free
Maternal Child & Adolescent Health/Public Health Nursing,has_Google_Reviews,True
Maternal Child & Adolescent Health/Public Health Nursing,covers,"This program covers residents of the following counties: Riverside County, CA."
Maternal Child & Adolescent Health/Public Health Nursing,zipcode_is,92503.0
Maternal Child & Adolescent Health/Public Health Nursing,24hours_status_is,False
Maternal Child & Adolescent Health/Public Health Nursing,serves,"['all ages', 'grieving', 'caregivers', 'fathers', 'mothers', 'parents'], []"
Maternal Child & Adolescent Health/Public Health Nursing,socials_are,"https://www.facebook.com/countyriversidedepartmentofpublichealth, https://www.twitter.com/@rivcodoc"
Maternal Child & Adolescent Health/Public Health Nursing,coordinates_are,"33.9166973, -117.4603309"
Maternal Child & Adolescent Health/Public Health Nursing,is_open_from,"8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, Closed, Closed"
Arlington Gardens Care Center,main_services_are,"['residential treatment', 'medical care', 'skilled nursing', 'checkup & test', 'prevent & treat', 'pain management', 'disease management', 'medication management', 'residential care']"
Arlington Gardens Care Center,phone_number_is,951-351-2800
Arlington Gardens Care Center,website_is,https://arlingtongardenscc.com/nursing-services/
Arlington Gardens Care Center,is_located_at,"3688 Nye Avenue, Riverside, CA 92505"
Arlington Gardens Care Center,url_is_located_at,"https://www.google.com/maps/?q=3688+Nye+Avenue,+Riverside,+CA+92505/"
Arlington Gardens Care Center,has_an_availability_status_of,available
Arlington Gardens Care Center,description_is,Arlington Gardens Care Center provides the highest level of residential care and nursing to older adults. We serve residents whose medical and personal care needs have become too great to handle at home or in another facility.Services include:- Skilled nursing- Residential careArlington Gardens Care Center accepts Medicare and Medicaid.
Arlington Gardens Care Center,speaks,['English']
Arlington Gardens Care Center,costs,Reduced Cost
Arlington Gardens Care Center,has_Google_Reviews,True
Arlington Gardens Care Center,covers,"This program covers residents of the following cities: Riverside, CA."
Arlington Gardens Care Center,zipcode_is,92505.0
Arlington Gardens Care Center,24hours_status_is,True
Arlington Gardens Care Center,serves,"['adults 18+', 'physical disability', 'limited mobility', 'hospitalized', 'on-treatment', 'post-treatment', 'chronic illness'], []"
Arlington Gardens Care Center,coordinates_are,"33.9070539, -117.4666649"
Angel of Faith Mental Health Services,main_services_are,"['parenting education', 'anger management', 'substance abuse counseling', 'family counseling', 'individual counseling', 'support groups']"
Angel of Faith Mental Health Services,phone_number_is,951-525-3752
Angel of Faith Mental Health Services,website_is,https://www.angeloffaithong.org/mental-health-services/
Angel of Faith Mental Health Services,is_located_at,"4996 La Sierra Avenue, Riverside, CA 92505"
Angel of Faith Mental Health Services,url_is_located_at,"https://www.google.com/maps/?q=4996+La+Sierra+Avenue,+Riverside,+CA+92505/"
Angel of Faith Mental Health Services,has_an_availability_status_of,available
Angel of Faith Mental Health Services,description_is,"Angel of Faith Counseling Center provides a variety of mental health services to those in need.This program provides:- Individual counseling- Family counseling- Marital counseling- Children counseling- Collateral counseling- Parenting classes- Anger management- Domestic violence classes- Substance abuse classes- Support groupsThe schedule varies according to the client’s needs, and the availability of their staff.The rate for services varies according to the type of service provided. Angel of Faith Counseling Center also offers sliding scale fee, based on income. They will not turn anyone away because of their inability to pay."
Angel of Faith Mental Health Services,speaks,"['English', 'Spanish']"
Angel of Faith Mental Health Services,costs,Sliding Scale
Angel of Faith Mental Health Services,has_Google_Reviews,True
Angel of Faith Mental Health Services,covers,"This program covers residents of the following counties: Riverside County, CA."
Angel of Faith Mental Health Services,zipcode_is,92505.0
Angel of Faith Mental Health Services,24hours_status_is,False
Angel of Faith Mental Health Services,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'low-income', 'limited english', 'domestic violence survivors', 'all mental health', 'substance dependency'], ['Must meet income requirements.']"
Angel of Faith Mental Health Services,coordinates_are,"33.9210541, -117.4903004"
Angel of Faith Mental Health Services,is_open_from,"8:00 AM - 8:00 PM, 8:00 AM - 8:00 PM, 8:00 AM - 8:00 PM, 8:00 AM - 8:00 PM, 8:00 AM - 8:00 PM, Closed, Closed"
United Connections Foster Family Agency Mental Health Services and Counseling,main_services_are,"['mental health care', 'family counseling', 'individual counseling', 'mental health evaluation']"
United Connections Foster Family Agency Mental Health Services and Counseling,phone_number_is,714-334-9023
United Connections Foster Family Agency Mental Health Services and Counseling,website_is,https://www.unitedconnectionsffa.com/foster-family-agency-services#MentalHealth
United Connections Foster Family Agency Mental Health Services and Counseling,is_located_at,"11626 Sterling Avenue, Riverside, CA 92503"
United Connections Foster Family Agency Mental Health Services and Counseling,url_is_located_at,"https://www.google.com/maps/?q=11626+Sterling+Avenue,+Riverside,+CA+92503/"
United Connections Foster Family Agency Mental Health Services and Counseling,has_an_availability_status_of,available
United Connections Foster Family Agency Mental Health Services and Counseling,description_is,"United Connections Foster Family Agency, Inc. offers the services of mental health professionals. They can offer clinical assessment, one-on-one counseling, foster family counseling, and crisis response services.This program provides:- Mental health evaluation - Individual and family counseling- Mental health care"
United Connections Foster Family Agency Mental Health Services and Counseling,speaks,['English']
United Connections Foster Family Agency Mental Health Services and Counseling,costs,Reduced Cost
United Connections Foster Family Agency Mental Health Services and Counseling,has_Google_Reviews,True
United Connections Foster Family Agency Mental Health Services and Counseling,covers,"This program covers residents of the following cities: Riverside, CA."
United Connections Foster Family Agency Mental Health Services and Counseling,zipcode_is,92503.0
United Connections Foster Family Agency Mental Health Services and Counseling,24hours_status_is,False
United Connections Foster Family Agency Mental Health Services and Counseling,serves,"['adults', 'young adults', 'teens', 'school-aged children', 'seniors', 'foster youth', 'families', 'with children', 'single parent', 'parents', 'trauma survivors', 'all mental health'], ['This program serves foster children and their families.']"
United Connections Foster Family Agency Mental Health Services and Counseling,coordinates_are,"33.8954252, -117.4847724"
United Connections Foster Family Agency Mental Health Services and Counseling,is_open_from,"10:00 AM - 4:00 PM  PST, 10:00 AM - 4:00 PM  PST, 10:00 AM - 4:00 PM  PST, 10:00 AM - 4:00 PM  PST, Closed, Closed, Closed"
Teen Challenge of Southern California Residential Treatment,main_services_are,"['addiction & recovery', 'residential treatment']"
Teen Challenge of Southern California Residential Treatment,other_services_are,"['one-on-one support', 'spiritual support', 'ged/high-school equivalency', 'skills & training']"
Teen Challenge of Southern California Residential Treatment,phone_number_is,951-683-4241
Teen Challenge of Southern California Residential Treatment,website_is,https://www.teenchallenge.org/about-us/our-programs/
Teen Challenge of Southern California Residential Treatment,is_located_at,"5445 Chicago Avenue, Riverside, CA 92507"
Teen Challenge of Southern California Residential Treatment,url_is_located_at,"https://www.google.com/maps/?q=5445+Chicago+Avenue,+Riverside,+CA+92507/"
Teen Challenge of Southern California Residential Treatment,has_an_availability_status_of,available
Teen Challenge of Southern California Residential Treatment,description_is,"Teen Challenge of Southern California offers a residential facility to men, women, and teens to provide substance abuse and prevention services. The residential facility cares for those who have lost hope that they can ever break out of their deadly and destructive cycles through a one-year residential drug recovery program. This program provides:- Residential Treatment- Substance Abuse TreatmentAdditional Services:- Christian discipleship classes- Individual advising sessions- Vocational training- Basic computer classes-GED certificate and high school diploma courses and curriculum Make an appointment for intake. You can speed up the intake process by downloading and filling out the admissions forms on their site."
Teen Challenge of Southern California Residential Treatment,speaks,['English']
Teen Challenge of Southern California Residential Treatment,costs,Reduced Cost
Teen Challenge of Southern California Residential Treatment,has_Google_Reviews,True
Teen Challenge of Southern California Residential Treatment,covers,"This program covers residents of the following counties: Riverside County, CA and San Bernardino County, CA."
Teen Challenge of Southern California Residential Treatment,zipcode_is,92507.0
Teen Challenge of Southern California Residential Treatment,24hours_status_is,False
Teen Challenge of Southern California Residential Treatment,serves,"['adults', 'young adults', 'teens', 'dropouts', 'students', 'female', 'male', 'substance dependency'], ['Men and women over the age of 18; adolescent boys ages 12 – 17.']"
Teen Challenge of Southern California Residential Treatment,socials_are,"https://www.facebook.com/InlandEmpireTeenChallenge/, https://www.twitter.com/https://twitter.com/scteenchallenge"
Teen Challenge of Southern California Residential Treatment,coordinates_are,"33.949676, -117.3477149"
Teen Challenge of Southern California Residential Treatment,is_open_from,"8:30 AM - 5:00 PM  PST, 8:30 AM - 5:00 PM  PST, 8:30 AM - 5:00 PM  PST, 8:30 AM - 5:00 PM  PST, 8:30 AM - 5:00 PM  PST, Closed, Closed"
Renewing Hope Family Counseling Center Inc.,main_services_are,"['substance abuse counseling', 'counseling', 'medication management', 'mental health care', 'anger management', 'bereavement', 'family counseling', 'individual counseling', 'case management']"
Renewing Hope Family Counseling Center Inc.,website_is,https://renewing-strategies.org/faqs/
Renewing Hope Family Counseling Center Inc.,is_located_at,"1845 Chicago Avenue, Riverside, CA 92507"
Renewing Hope Family Counseling Center Inc.,url_is_located_at,"https://www.google.com/maps/?q=1845+Chicago+Avenue,+Riverside,+CA+92507/"
Renewing Hope Family Counseling Center Inc.,has_an_availability_status_of,available
Renewing Hope Family Counseling Center Inc.,description_is,"Renewing Hope Counseling Center offers mental health services for children, adults and couples struggling with a variety of issues.This program provides:- Therapy- Medication management- Case managementSome concerns Renewing Hope Counseling Center can support include:- Anxiety and stress- Depression- Relationship issues- Children's issues- Grief and loss- Anger management- Eating disorders- Addiction and substance abuse- Post Traumatic Stress Disorder (PTSD)- Crime survivor- Life transition issues- Career difficulties - workplace stressServices are free for those without insurance, and they have Community Health Workers who can help with connecting people to Medi-Cal. They accept Medi-Cal, IEHP, United Health Care, Beacon, Magellan, among other insurances for payment."
Renewing Hope Family Counseling Center Inc.,speaks,"['Arabic', 'English', 'Hebrew', 'Spanish']"
Renewing Hope Family Counseling Center Inc.,costs,Free
Renewing Hope Family Counseling Center Inc.,has_Google_Reviews,True
Renewing Hope Family Counseling Center Inc.,covers,"This program covers residents of the following cities: Hemet, CA, Murrieta, CA, Riverside, CA and Yucaipa, CA."
Renewing Hope Family Counseling Center Inc.,zipcode_is,92507.0
Renewing Hope Family Counseling Center Inc.,24hours_status_is,False
Renewing Hope Family Counseling Center Inc.,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'add/adhd', 'lgbtqia+', 'individuals', 'benefit recipients', 'uninsured', 'limited english', 'spouses', 'trauma survivors', 'abuse or neglect survivors', 'depression', 'bipolar', 'anxiety', 'eating disorder', 'ptsd', 'all mental health'], ['Must be uninsured to receive free services.']"
Renewing Hope Family Counseling Center Inc.,socials_are,https://www.facebook.com/people/Renewing-Hope-Counseling-Center/100047632220203/
Renewing Hope Family Counseling Center Inc.,coordinates_are,"33.994264, -117.3503087"
Renewing Hope Family Counseling Center Inc.,is_open_from,"8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, 8:00 AM - 5:00 PM  PST, Closed, Closed"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,main_services_are,"['mental health care', 'counseling', 'group therapy', 'family counseling', 'individual counseling', 'mental health evaluation', 'understand mental health']"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,phone_number_is,951-552-8137
PSYCHOLOGICAL SERVICES OF RIVERSIDE,website_is,https://www.psychservicesriverside.org/services
PSYCHOLOGICAL SERVICES OF RIVERSIDE,is_located_at,"2900 Adams Street, Riverside, CA 92504"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,url_is_located_at,"https://www.google.com/maps/?q=2900+Adams+Street,+Riverside,+CA+92504/"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,has_an_availability_status_of,available
PSYCHOLOGICAL SERVICES OF RIVERSIDE,description_is,"Psychological Services of Riverside provides a range of evidence-based mental health services to individuals and families in the community. This program provides: Mental health care. Specific services include: Individual therapy, Couples and family therapy, Child and adolescent therapy, Group therapy, and Psychological testing. PSR offers in-person services at its office in Riverside, California, and remote services to any current resident of California. We currently offer services in both English and Spanish. PSR services are provided by pre-licensed doctoral trainees and licensed providers. The rates for pre-licensed clinicians start at or below the rates for comparable services of other mental health providers in the community. Licensed providers at PSR typically charge rates that are comparable to the going rate in the community.  Both levels have sliding fee scales, and grant funding may be available to help lower costs even further based on special circumstances. A client's insurance status does not affect their ability to utilize PSR's sliding fee scale."
PSYCHOLOGICAL SERVICES OF RIVERSIDE,speaks,"['English', 'Spanish']"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,costs,Sliding Scale
PSYCHOLOGICAL SERVICES OF RIVERSIDE,has_Google_Reviews,True
PSYCHOLOGICAL SERVICES OF RIVERSIDE,covers,This program covers residents of the following states: CA.
PSYCHOLOGICAL SERVICES OF RIVERSIDE,zipcode_is,92504.0
PSYCHOLOGICAL SERVICES OF RIVERSIDE,24hours_status_is,False
PSYCHOLOGICAL SERVICES OF RIVERSIDE,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'individuals', 'families'], ['This program serves individuals and families who are in need of mental health services.']"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,coordinates_are,"33.9212057, -117.4162671"
PSYCHOLOGICAL SERVICES OF RIVERSIDE,is_open_from,"8:00 AM - 5:00 PM  PST, 10:00 AM - 7:00 PM  PST, 8:00 AM - 5:00 PM  PST, 10:00 AM - 7:00 PM  PST, 8:00 AM - 5:00 PM  PST, Closed, Closed"
Alliance of Hope for Suicide Loss Survivors,main_services_are,"['bereavement', 'support network', 'support groups', 'virtual support']"
Alliance of Hope for Suicide Loss Survivors,phone_number_is,847-868-3313
Alliance of Hope for Suicide Loss Survivors,website_is,https://allianceofhope.org/find-support/community-forum/
Alliance of Hope for Suicide Loss Survivors,has_an_availability_status_of,available
Alliance of Hope for Suicide Loss Survivors,description_is,"The Alliance of Hope was created by survivors, for survivors, helping survivors understand the complex emotional aftermath of suicide. The forum offers services for the long-term, helping survivors move through every step of the healing journey toward living a meaningful, productive life again.This program provides:- Consultation with a grief counselor- 24/7 online community support- Helpful information and resources- Help creating a memorial fundThe website contains information and resources as well as essays, stories, and tips from other loss survivors. There are many people in the community forum who have lost loved ones to suicide. They will understand what you are going through.Healing support is provided for people coping with the shock, excruciating grief, and complex emotions that accompany the loss of a loved one to suicide."
Alliance of Hope for Suicide Loss Survivors,speaks,['English']
Alliance of Hope for Suicide Loss Survivors,costs,Reduced Cost
Alliance of Hope for Suicide Loss Survivors,has_Google_Reviews,True
Alliance of Hope for Suicide Loss Survivors,covers,This program covers residents of All US states and territories.
Alliance of Hope for Suicide Loss Survivors,24hours_status_is,True
Alliance of Hope for Suicide Loss Survivors,serves,"['adults', 'young adults', 'teens', 'seniors', 'grieving', 'individuals', 'families', 'low-income', 'spouses', 'dependents', 'suicidal thoughts'], ['This program serves individuals and families who have experienced the loss of a loved one to suicide.']"
Alliance of Hope for Suicide Loss Survivors,socials_are,"https://www.facebook.com/Hopeaftersuicide/, https://www.twitter.com/@AllianceofHope"
STEVE Crisis Text Line,main_services_are,"['mental health care', 'support network', 'help hotlines']"
STEVE Crisis Text Line,phone_number_is,741741
STEVE Crisis Text Line,website_is,https://www.stevefund.org/crisistextline/
STEVE Crisis Text Line,has_an_availability_status_of,available
STEVE Crisis Text Line,description_is,"The Steve Fund through a partnership with Crisis Line, has created a special keyword, STEVE addressing the unmet mental health needs of college and university students of color improving the critically needed access for young people of color to crisis counseling.Services: - Connect with a trained crisis counselor 24/7The Steve Fund works with colleges and universities, non-profits, researchers, mental health experts, families, and young people to promote programs and strategies that build understanding and assistance for the mental and emotional health of the nation’s young people of color. Anyone who is feeling stressed, depressed, or anxious, please know you can text STEVE to 741741 to connect with a trained crisis counselor."
STEVE Crisis Text Line,speaks,['English']
STEVE Crisis Text Line,costs,Free
STEVE Crisis Text Line,has_Google_Reviews,True
STEVE Crisis Text Line,covers,This program covers residents of All US states and territories.
STEVE Crisis Text Line,24hours_status_is,True
STEVE Crisis Text Line,serves,"['young adults', 'teens', 'students', 'african american', 'in crisis', 'depression', 'anxiety', 'all mental health'], ['This program serves young people of color  who are feeling stressed, depressed, or anxious.']"
Hope for the Warriors Therapeutic Interventions,main_services_are,"['help find healthcare', 'mental health evaluation', 'navigating the system']"
Hope for the Warriors Therapeutic Interventions,phone_number_is,877-246-7349
Hope for the Warriors Therapeutic Interventions,website_is,https://www.hopeforthewarriors.org/health-wellness/clinical-support-services/
Hope for the Warriors Therapeutic Interventions,has_an_availability_status_of,available
Hope for the Warriors Therapeutic Interventions,description_is,"Hope for the Warriors provides clinical support services to identify and fill gaps in mental health care for post-9/11 combat injured service members, veterans and caregivers. The program provide short term stop-gap supportive services to veterans or family members who are unable to obtain or hesitant to seek mental health care treatment within their community or from the VA.This program provides:- Assessment of treatment needs- Help addressing barriers to treatment - Help finding the best care options availableScope of services provided is dependent upon the applicant’s state of residence and current licenses held by Hope For The Warriors staff.The first step in applying for services is to register through the secure, private online registration system. This is also the first step in connecting you to future events and programs, both nationally and within your local area."
Hope for the Warriors Therapeutic Interventions,speaks,['English']
Hope for the Warriors Therapeutic Interventions,costs,Free
Hope for the Warriors Therapeutic Interventions,has_Google_Reviews,True
Hope for the Warriors Therapeutic Interventions,covers,This program covers residents of All 50 states.
Hope for the Warriors Therapeutic Interventions,24hours_status_is,False
Hope for the Warriors Therapeutic Interventions,serves,"['adults 18+', 'active duty', 'veterans', 'individuals', 'families', 'caregivers', 'ptsd', 'all mental health'], ['Must be a post-9/11 combat injured service member, veteran or caregiver.']"
Hope for the Warriors Therapeutic Interventions,socials_are,"https://www.facebook.com/HopeForTheWarriors, https://www.twitter.com/@Hope4Warriors"
Hope for the Warriors Therapeutic Interventions,is_open_from,"?, ?, ?, ?, ?, ?, ?"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,main_services_are,"['substance abuse counseling', 'health education', 'family counseling', 'support network', 'support groups', 'virtual support']"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,phone_number_is,833-653-9334
Hazelden Betty Ford Foundation One-Day Virtual Family Program,website_is,https://www.hazeldenbettyford.org/treatment/family-children/family-program
Hazelden Betty Ford Foundation One-Day Virtual Family Program,has_an_availability_status_of,available
Hazelden Betty Ford Foundation One-Day Virtual Family Program,description_is,"Delivered in a full-day, online format, the Hazelden Betty Ford Foundation's Virtual Family Program is available to anyone concerned about a loved one’s drug or alcohol use, no matter where you live. Whether your loved one is in active addiction, seeking treatment for substance abuse or in recovery from drug abuse, you and your family members can benefit from this program.This program provides: - Educational videos and handouts about addiction- Peer feedback and support- Emphasis on coping skills- Q&A time with Family Program counselors"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,speaks,"['English', 'Spanish']"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,costs,Free
Hazelden Betty Ford Foundation One-Day Virtual Family Program,has_Google_Reviews,True
Hazelden Betty Ford Foundation One-Day Virtual Family Program,covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Hazelden Betty Ford Foundation One-Day Virtual Family Program,24hours_status_is,False
Hazelden Betty Ford Foundation One-Day Virtual Family Program,serves,"['adults', 'young adults', 'teens', 'seniors', 'families', 'limited english', 'substance dependency'], ['This program serves families who have been impacted by substance abuse.']"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,socials_are,"https://www.facebook.com/pg/hazeldenbettyfordfoundation/, https://www.twitter.com/@hazldnbettyford"
Hazelden Betty Ford Foundation One-Day Virtual Family Program,is_open_from,"?, ?, ?, ?, ?, ?, ?"
Adventures of the Heart and Mind Counseling Services,main_services_are,"['counseling', 'group therapy', 'family counseling', 'individual counseling', 'virtual support']"
Adventures of the Heart and Mind Counseling Services,phone_number_is,951-541-1898
Adventures of the Heart and Mind Counseling Services,website_is,https://adventuresoftheheartandmind.com/ahm-services
Adventures of the Heart and Mind Counseling Services,has_an_availability_status_of,available
Adventures of the Heart and Mind Counseling Services,description_is,"Adventures of the Heart and Mind Counseling Services help people learn how to deal more effectively with situations in their lives such as depression, addiction and substance abuse, stress, problems with self-esteem, grief, issues related to mental and emotional health, and relational problems.This program provides:- Individual Counseling- Couples Counseling- Family Counseling- Group Counseling- TeletherapyThis provider offers a sliding scale for individuals experiencing financial hardship. Teletherapy and phone appointments available."
Adventures of the Heart and Mind Counseling Services,speaks,['English']
Adventures of the Heart and Mind Counseling Services,costs,Sliding Scale
Adventures of the Heart and Mind Counseling Services,has_Google_Reviews,True
Adventures of the Heart and Mind Counseling Services,covers,This program covers residents of the following states: CA.
Adventures of the Heart and Mind Counseling Services,24hours_status_is,False
