Subject,Relationship,Object
Residential Maternity Shelter (Mother's Home),other_services_are,"['nutrition education', 'help find housing', 'baby supplies', 'health education', 'parenting education', 'individual counseling', 'financial education', 'skills & training']"
Residential Maternity Shelter (Mother's Home),phone_number_is,610-583-4663
Residential Maternity Shelter (Mother's Home),website_is,https://mothershome.org/
Residential Maternity Shelter (Mother's Home),has_an_availability_status_of,available
Residential Maternity Shelter (Mother's Home),description_is,"Mothers' Home provides a Residential Maternity Shelter and supportive services for pregnant women who are homeless or in crisis over the age of 18 who do not have other children in their care.This program provides: - Temporary housingWomen in the shelter have access to:- Life skills training- Parenting classes- Job readiness training- Counseling services- Pre and postnatal health education- Childbirth and development classes- Housing search assistance- Educational classes on budgeting, legal, and nutrition- Initial personal and baby supplies- Peer supportWomen may continue to reside in our Residential Maternity Shelter for up to six months after giving birth."
Residential Maternity Shelter (Mother's Home),speaks,['English']
Residential Maternity Shelter (Mother's Home),costs,Free
Residential Maternity Shelter (Mother's Home),has_Google_Reviews,TRUE
Residential Maternity Shelter (Mother's Home),covers,"This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."
Residential Maternity Shelter (Mother's Home),24hours_status_is,FALSE
Residential Maternity Shelter (Mother's Home),serves,"['adults 18+', 'female', 'pregnant', 'homeless', 'near homeless'], ['This program helps people who are older than 17 years old.', 'Must be a pregnant woman with no children currently in your care.']"
Residential Maternity Shelter (Mother's Home),socials_are,https://www.facebook.com/mothershomeshelter
Residential Maternity Shelter (Mother's Home),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),main_services_are,['temporary shelter']
RHD Fernwood Program (Resources for Human Development - Pennsylvania),other_services_are,['navigating the system']
RHD Fernwood Program (Resources for Human Development - Pennsylvania),phone_number_is,267-797-2500
RHD Fernwood Program (Resources for Human Development - Pennsylvania),website_is,https://www.rhd.org/program/rhd-fernwood/
RHD Fernwood Program (Resources for Human Development - Pennsylvania),is_located_at,"2100 West Girard Avenue, Philadelphia, PA 19130"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),url_is_located_at,"https://www.google.com/maps/?q=7979+State+Rd,+Philadelphia,+PA+19136/"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),has_an_availability_status_of,available
RHD Fernwood Program (Resources for Human Development - Pennsylvania),description_is,RHD Fernwood provides emergency housing for single men in Philadelphia referred by Philadelphia’s Office of Homeless Services. Assessments focus on the immediate needs of the individual. Linkages with community services enable individuals to address primary social service and housing needs.This program provides:- Emergency housing
RHD Fernwood Program (Resources for Human Development - Pennsylvania),speaks,['English']
RHD Fernwood Program (Resources for Human Development - Pennsylvania),costs,Free
RHD Fernwood Program (Resources for Human Development - Pennsylvania),has_Google_Reviews,TRUE
RHD Fernwood Program (Resources for Human Development - Pennsylvania),covers,"This program covers residents of the following counties: Philadelphia County, PA."
RHD Fernwood Program (Resources for Human Development - Pennsylvania),zipcode_is,19136
RHD Fernwood Program (Resources for Human Development - Pennsylvania),24hours_status_is,FALSE
RHD Fernwood Program (Resources for Human Development - Pennsylvania),serves,"['all ages', 'male', 'individuals', 'homeless'], ['This program serves single males.']"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),socials_are,"https://www.facebook.com/ResourcesHD/timeline/, https://www.twitter.com/@Resources4HD"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),coordinates_are,"40.0311934, -75.0218051"
RHD Fernwood Program (Resources for Human Development - Pennsylvania),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Homeless Veterans Initiative (Disabled American Veterans),main_services_are,"['temporary shelter', 'government benefits']"
Homeless Veterans Initiative (Disabled American Veterans),phone_number_is,877-426-2838
Homeless Veterans Initiative (Disabled American Veterans),website_is,https://www.dav.org/get-help-now/veteran-topics-resources/homeless-veterans-assistance/
Homeless Veterans Initiative (Disabled American Veterans),has_an_availability_status_of,available
Homeless Veterans Initiative (Disabled American Veterans),description_is,"The DAV Homeless Veterans Initiative, supported by DAV’s Charitable Service Trust and Columbia Trust, promotes the development of supportive housing and necessary services to assist homeless veterans in becoming productive, self-sufficient members of society. Our goal is to establish a partnership between the DAV and Federal, state, county and local governments to develop programs to assist homeless veterans in becoming self-sufficient.

Service:

-counsel individuals on the many VA benefits for which they may be entitled

If you or someone you know is a homeless veteran in need of assistance, please contact us."
Homeless Veterans Initiative (Disabled American Veterans),speaks,['English']
Homeless Veterans Initiative (Disabled American Veterans),costs,Free
Homeless Veterans Initiative (Disabled American Veterans),has_Google_Reviews,TRUE
Homeless Veterans Initiative (Disabled American Veterans),covers,This program covers residents of All US states and territories.
Homeless Veterans Initiative (Disabled American Veterans),24hours_status_is,FALSE
Homeless Veterans Initiative (Disabled American Veterans),serves,"['veterans'], ['Serves homeless veterans.']"
Homeless Veterans Initiative (Disabled American Veterans),socials_are,"https://www.facebook.com/DAV, https://www.twitter.com/@DAVHQ"
Homeless Veterans Initiative (Disabled American Veterans),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Financial Assistance for Military Families (American Red Cross),main_services_are,"['emergency payments', 'emergency food', 'temporary shelter', 'burial & funeral help', 'financial assistance']"
Financial Assistance for Military Families (American Red Cross),phone_number_is,877-272-7337
Financial Assistance for Military Families (American Red Cross),website_is,https://www.redcross.org/get-help/military-families/financial-assistance.html
Financial Assistance for Military Families (American Red Cross),is_located_at,"700 Spring Garden St, Philadelphia, PA 19123"
Financial Assistance for Military Families (American Red Cross),has_an_availability_status_of,available
Financial Assistance for Military Families (American Red Cross),description_is,"The American Red Cross works in partnership with military aid societies to provide quality, reliable financial assistance to eligible applicants 24/7/365 in times of hardship.This program provides: - Financial assistance for emergency needsAssistance can include funds for emergency travel, burial of a loved one, emergency food and shelter, etc. Red Cross helps to facilitate the application process, the military aid society determines eligibility and the specific financial assistance package that is offered.You can submit a request online or call the American Red Cross Hero Care Center.  When calliing, be sure to have the following information ready to provide the representative:- Legal name- Rank or rating- Social Security number- Date of birth- Branch of service (Army, Navy, Air Force, Marines, Coast Guard)- Military unit address- Information about the deployed unit and home base unit (for deployed service members only)"
Financial Assistance for Military Families (American Red Cross),speaks,['English']
Financial Assistance for Military Families (American Red Cross),costs,Free
Financial Assistance for Military Families (American Red Cross),has_Google_Reviews,TRUE
Financial Assistance for Military Families (American Red Cross),covers,"This program covers residents of the following states: AK, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Financial Assistance for Military Families (American Red Cross),24hours_status_is,FALSE
Financial Assistance for Military Families (American Red Cross),serves,"['adults 18+', 'active duty', 'national guard', 'veterans', 'families', 'spouses', 'emergency'], ['Eligible for financial assistance if you are: An active duty service member OR', 'A member of an activated National Guard or Reserve unit OR', 'An immediate family member of a service member in the above two categories OR', 'A military retiree or spouse/widow(er) of a retiree.']"
Financial Assistance for Military Families (American Red Cross),socials_are,"https://www.facebook.com/redcross, https://www.twitter.com/@redcross"
Financial Assistance for Military Families (American Red Cross),is_open_from,"8:30AM - 4:30PM, 8:30AM - 4:30PM, 8:30AM - 4:30PM, 8:30AM - 4:30PM, 8:30AM - 4:30PM, Closed, Closed"
Emergency Food & Shelter Services (PathStone),main_services_are,"['emergency food', 'temporary shelter']"
Emergency Food & Shelter Services (PathStone),phone_number_is,585-340-3300
Emergency Food & Shelter Services (PathStone),website_is,https://pathstone.org/workforce-development/
Emergency Food & Shelter Services (PathStone),has_an_availability_status_of,available
Emergency Food & Shelter Services (PathStone),description_is,"PathStone provides one-time emergency services for migrant and seasonal farmworkers, and other rural disadvantaged people, who may not be eligible for other emergency services.This program provides: - Emergency food- Emergency shelter"
Emergency Food & Shelter Services (PathStone),speaks,['English']
Emergency Food & Shelter Services (PathStone),costs,Free
Emergency Food & Shelter Services (PathStone),has_Google_Reviews,TRUE
Emergency Food & Shelter Services (PathStone),covers,"This program covers residents of the following states: NJ, NY, OH, PA and PR."
Emergency Food & Shelter Services (PathStone),24hours_status_is,FALSE
Emergency Food & Shelter Services (PathStone),serves,"['all ages', 'immigrants', 'refugees', 'undocumented', 'low-income', 'emergency'], ['Must be a migrant or seasonal farmworker, or other rural disadvantaged person.', 'Must reside in the coverage area.']"
Emergency Food & Shelter Services (PathStone),socials_are,"https://www.facebook.com/pathstonecorp/, https://www.twitter.com/@PathStoneCorp"
Emergency Food & Shelter Services (PathStone),is_open_from,"9:00AM - 5:00PM, 9:00AM - 5:00PM, 9:00AM - 5:00PM, 9:00AM - 5:00PM, 9:00AM - 5:00PM, Closed, Closed"
