Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
"Emergency Assistance Canoga Park (Catholic Charities of Los Angeles, Inc.)",https://www.auntbertha.com//catholic-charities-of-los-angeles%252C-inc.--pomona-ca--emergency-assistance/5143524557717504?postal=91724,"['emergency payments', 'help pay for housing', 'help pay for utilities', 'emergency food', 'food pantry', 'diapers & formula', 'clothing', 'transportation', 'help find healthcare', 'navigating the system']",,"['anyone in need', 'all ages', 'individuals', 'families', 'near homeless', 'in crisis']",213-251-3549,https://catholiccharitiesla.org/strengthen-communities/,"21600 Hart Street, Canoga Park, CA 91303",,['Anyone can access this program.'],available,"Emergency Assistance strengthens families and individuals in distress and helps prevent homelessness. Operating from the agency’s 18 community service centers, the assistance helps thousands of families stay together and maintain intact homes for their children.This program provides:- Financial assistance for rent or utilities bills- Fresh and healthy groceries- Guidance in applying for state-sponsored health care- Diapers- Transportation assistance- Linkages to community resourcesThese essential services stabilize individuals and families when they most need it, thereby preventing domestic fractures that can have long-term negative effects.Assistance may vary by location. Please reach out by phone to determine what assistance is available.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/Catholic.Charities.LA,,"This program covers residents of the following counties: Los Angeles County, CA, Santa Barbara County, CA and Ventura County, CA.",,,91303,FALSE,12:00PM – 15:00PM,Closed,12:00PM – 15:00PM,Closed,12:00PM – 15:00PM,Closed,Closed,4.3,Food
"Emergency Assistance El Monte (Catholic Charities of Los Angeles, Inc.)",https://www.auntbertha.com//catholic-charities-of-los-angeles%252C-inc.--pomona-ca--emergency-assistance/5143524557717504?postal=91724,"['emergency payments', 'help pay for housing', 'help pay for utilities', 'emergency food', 'food pantry', 'diapers & formula', 'clothing', 'transportation', 'help find healthcare', 'navigating the system']",,"['anyone in need', 'all ages', 'individuals', 'families', 'near homeless', 'in crisis']",626-575-7652,https://catholiccharitiesla.org/strengthen-communities/,"4171 North Tyler Ave, El Monte, CA 91731",,['Anyone can access this program.'],available,"Emergency Assistance strengthens families and individuals in distress and helps prevent homelessness. Operating from the agency’s 18 community service centers, the assistance helps thousands of families stay together and maintain intact homes for their children.This program provides:- Financial assistance for rent or utilities bills- Fresh and healthy groceries- Guidance in applying for state-sponsored health care- Diapers- Transportation assistance- Linkages to community resourcesThese essential services stabilize individuals and families when they most need it, thereby preventing domestic fractures that can have long-term negative effects.Assistance may vary by location. Please reach out by phone to determine what assistance is available.","['English', 'Spanish']",Free,FALSE,https://www.facebook.com/Catholic.Charities.LA,,"This program covers residents of the following counties: Los Angeles County, CA, Santa Barbara County, CA and Ventura County, CA.",,,91731,FALSE,12:00PM – 18:30PM,12:00PM – 18:30PM,12:00PM – 18:30PM,12:00PM – 18:30PM,12:00PM – 18:30PM,Closed,Closed,4.3,Food
Food Pantry Services (Help Me Help You),https://www.auntbertha.com//help-me-help-you--long-beach-ca--food-pantry-services/6285662118477824?postal=91724,"['emergency food', 'food pantry']","['navigating the system', 'support network']","['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",562-612-5001,https://www.helpmehelpu.org/ggng,,"https://www.google.com/maps/?q=668+Obispo+Avenue,+Long+Beach,+CA+90814/",[],available,"Every person should have access to the nutritious food needed to live a healthy and productive life. This program offers quality nutritious food to homeless and low-income families and individuals in the community.  Our goal is to make the health and well-being of our clients a priority.  We operated 11 food pantry locations throughout the city of Long Beach.  Visit our website for specific locations, times, and addresses.","['English', 'Spanish']",Free,FALSE,https://www.facebook.com/helplb,https://www.twitter.com/@hmhy,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",,,,FALSE,Closed,Closed,Check Schedule,Closed,Check Schedule,Closed,Closed,0,Food
Food Pantry (Toberman Neighborhood Center),https://www.auntbertha.com//toberman-neighborhood-center--los-angeles-ca--food-pantry/5151488823263232?postal=91724,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'near homeless', 'low-income']",310-832-1145,https://www.toberman.org/,"131 North Grand Avenue, Los Angeles, CA 90731","https://www.google.com/maps/?q=131+North+Grand+Avenue,+Los+Angeles,+CA+90731/","['Live in San Pedro, Wilmington, Harbor City, Harbor Gateway, and LA city areas']",available,Toberman Neighborhood Center provides food assistance to those in need through their food pantry. This program provides: We offer our clients the opportunity to pick up groceries once a week from our center.,"['English', 'Spanish']",Free,TRUE,https://www.facebook.com/TobermanCenter/,https://www.twitter.com/@TobermanCenter,"This program covers residents of the following counties: Los Angeles County, CA.",33.7438507,-118.2903072,90731,FALSE,Call,Call,Call,Call,Call,Closed,Closed,4.5,Food
FISH of West Valley Community Resource Center (Congregational Church of Chatsworth),https://www.auntbertha.com//congregational-church-of-chatsworth--los-angeles-ca--fish-of-west-valley-community-resource-center/5115275392843776?postal=91724,['food pantry'],"['emergency food', 'help find missing persons', 'baby supplies', 'clothing', 'home goods', 'medical supplies', 'personal safety', 'toys & gifts', 'personal hygiene', 'help find healthcare', 'counseling', 'animal welfare', 'support network', 'preschool', 'translation & interpretation']","['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'low-income']",818-280-9463,https://ourchatsworthchurch.org/fish,"20440 Lassen Street, Los Angeles, CA 91311","https://www.google.com/maps/?q=20440+Lassen+Street,+Los+Angeles,+CA+91311/","['This program is accessible to residents of Los Angeles County, CA only.']",available,"A ministry of the Congregational Church of Chatsworth, FISH has been serving the West Valley since 1971. Since its early days as a food pantry, FISH has continued to evolve and expand services to meet the growing needs of its West Valley community.  While, most food pantries only allow recipients to get food once a month, at FISH, our recipients can return each week to receive a healthy assortment of food customized to their family size and needs. FISH also delivers food to seniors and others unable to leave their homes. FISH also provides pet food, diapers, clothing, and hygiene products when available.As a resource center, FISH also helps connect recipients to the services they need, from legal help, safe parking, and a path to permanent housing. FISH also works closely with partner organization, About My Father's Business, who through their street outreach program, provide resources directly to those in the unhoused community.   In addition, FISH also partners with other nonprofit organizations, such as Little Angels Project and VIDA Mobile Clinic to provide additional services to their community.",['English'],Free,TRUE,https://www.facebook.com/fishofwestvalley/about/?ref=page_internal,https://www.twitter.com/@ChathsworthUCC,"This program covers residents of the following counties: Los Angeles County, CA.",34.2496062,-118.578855,91311,FALSE,Closed,Closed,17:00PM – 19:00PM,Closed,Closed,16:00PM – 18:00PM,Closed,4.6,Food
"Family Food Program Monrovia (Foothill Unity Center, Inc.)",https://www.auntbertha.com//foothill-unity-center%252C-inc.--monrovia-ca--family-food-program/5452488123613184?postal=91724,"['food delivery', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families', 'single parent', 'low-income']",626-358-3486,https://foothillunitycenter.org/food-program/,"790 West Chestnut Avenue, Monrovia, CA 91016","https://www.google.com/maps/?q=790+West+Chestnut+Avenue,+Monrovia,+CA+91016/",['This program helps people with income at or below 150% of federal poverty guidelines.'],available,"The Family Food Program provides enough food to supplement nutritional needs for about ten days (a balanced mix of canned, dry, frozen, refrigerated food, bread, bakery, dairy products and fresh produce and USDA must-haves) for seniors, singles and families. Persons then return to one of their centers once a week for additional, perishable foods.This program provides:- Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/FoothillUnityCenter,,"This program covers residents of the following counties: Los Angeles County, CA.",34.1422118,-118.0157726,91016,FALSE,12:00PM – 14:30PM,Closed,12:00PM – 14:30PM,Closed,12:00PM – 14:30PM,Closed,Closed,4.6,Food
"Family Food Program Pasadena (Foothill Unity Center, Inc.)",https://www.auntbertha.com//foothill-unity-center%252C-inc.--monrovia-ca--family-food-program/5452488123613184?postal=91724,"['food delivery', 'food pantry']",,"['anyone in need', 'all ages', 'individuals', 'families', 'single parent', 'low-income']",626-584-7420,https://foothillunitycenter.org/food-program/,"191 North Oak Avenue, Pasadena, CA 91107",,['This program helps people with income at or below 150% of federal poverty guidelines.'],available,"The Family Food Program provides enough food to supplement nutritional needs for about ten days (a balanced mix of canned, dry, frozen, refrigerated food, bread, bakery, dairy products and fresh produce and USDA must-haves) for seniors, singles and families. Persons then return to one of their centers once a week for additional, perishable foods.This program provides:- Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/FoothillUnityCenter,,"This program covers residents of the following counties: Los Angeles County, CA.",,,91107,FALSE,Closed,12:00PM – 14:30PM,12:00PM – 14:30PM,Closed,12:00PM – 14:30PM,Closed,Closed,4.6,Food
HopeNet Food Pantry (LA First Church of the Nazarene),https://www.auntbertha.com//la-first-church-of-the-nazarene--los-angeles-ca--hopenet-food-pantry/5713864732442624?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",213-385-6345,https://www.hope-net.org/find-foodbanks,"3401 West 3rd Street, Los Angeles, CA 90020","https://www.google.com/maps/?q=3401+West+3rd+Street,+Los+Angeles,+CA+90020/",['Anyone can access this program.'],available,"LA First Church of the Nazarene provides food assistance to individuals and families who are low income or experiencing homelessness that are in need.Services provided:- Food to meet basic nutritional needsIn addition to our food pantry, we also provide:- Hot, nutritious mealsDue to the COVID-19 pandemic, we are temporarily closed until further notice. Please check back on our website for updates.",['English'],Free,FALSE,,,"This program covers residents of the following cities: Los Angeles, CA.",34.0691996,-118.289953,90020,FALSE,Closed,Closed,Closed,Closed,Closed,11:00AM – 13:00PM,Closed,0,Food
Food Pantry (Aaron Community Cultural Center (ACCC)),https://www.auntbertha.com//aaron-community-cultural-center-%2528accc%2529--los-angeles-ca--food-pantry/5631294925701120?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",800-527-4184,https://www.acccbsm.com/food-pantry,"1010 West 108th Street, Los Angeles, CA 90044","https://www.google.com/maps/?q=1010+West+108th+Street,+Los+Angeles,+CA+90044/",[],available,"ACCC provides a food pantry to assist neighbors in need. Items vary from week to week but can include dairy, meats, produce, and baked goods.Services provided include:- Food to meet basic nutritional needsPlease register by giving us a call or visiting our website.",['English'],Free,TRUE,https://www.facebook.com/profile.php?id=100004373506169,https://www.twitter.com/@acccbsm,"This program covers residents of the following cities: Los Angeles, CA.",33.9379124,-118.2925158,90044,FALSE,Closed,12:30PM – 15:00PM,Closed,Closed,Closed,Closed,Closed,4.8,Food
The Village (I'm A Movement Not A Monument),https://www.auntbertha.com//i%2527m-a-movement-not-a-monument--los-angeles-ca--the-village/5692482358738944?postal=90012,"['food pantry', 'clothing', 'personal care items']",,"['all ages', 'individuals', 'families', 'with children', 'low-income']",310-493-8607,https://imamovement.org/programs,,,[],available,The Village program provides the less fortunate with quality food and brand new clothing and necessities needed to help them feel like an active member of the community. Treating underserved individuals as human beings when the world around them shuns them the individuals feel a sense of normality and sense of worth.This program provides:- Food to meet nutritional needs- Clothing- Personal Care items,['English'],Free,FALSE,https://www.facebook.com/Im-A-Movement-Not-A-Monument-207815486290631,https://www.twitter.com/@imamovement11,"This program covers residents of the following counties: Los Angeles County, CA.",,,,FALSE,Contact,Contact,Contact,Contact,Contact,Closed,Closed,0,Food
Homeless Outreach Program (My Friends House LA),https://www.auntbertha.com//my-friends-house-la--los-angeles-ca--homeless-outreach-program/6569404050440192?postal=90012,"['food pantry', 'clothing', 'personal care items']",['spiritual support'],"['all ages', 'homeless']",213-537-0105,http://www.myfriendshousela.org/about-us.html,"540 San Pedro Street, Los Angeles, CA 90013","https://www.google.com/maps/?q=540+San+Pedro+Street,+Los+Angeles,+CA+90013/",[],available,"As part of the Homeless Outreach Program, My Friends House LA provides for the basic needs of the homeless population in downtown Los Angeles. Services:- Food distribution- Clothing and toiletries- Spiritual support",['English'],Free,FALSE,https://www.facebook.com/myfriendshousela/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0430545,-118.2443542,90013,FALSE,Closed,Closed,14:40PM – 17:30PM,Closed,Closed,Closed,Closed,0,Food
Pantry Services (St. Francis Center (SFC)),https://www.auntbertha.com//st.-francis-center-%2528sfc%2529--los-angeles-ca--pantry-services/5518792921448448?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-747-5347,https://www.stfranciscenterla.org/campaigns/family-well-being/,"1835 South Hope Street, Los Angeles, CA 90015",,"['Must live in one of the following zip codes: 90011, 90220, 90222, 90223, 90224, 90006, 90007, 90013, 90014, 90015, 90017, 90021, 90057 OR be a qualifying referred client.', 'Must have a pantry card (awarded after successfully registering).']",available,"Our Pantry Services provide 45 pounds of nutritious groceries to individuals and families through a  pre-bag model of distribution for groceries. This work addresses food insecurity and poor nutrition for impoverished residents living within the LA county area.All program recipients must first register at https://docs.google.com/forms/d/e/1FAIpQLSeTH2y4Rg2OtbommYhcJ6eXYyD9TfkISzxtMWrzHDKB4MIV5g/viewform or by calling 213-747-5347. This application and provided information is used for our internal census. Once registered, guests will receive a pantry card that is valid for one calendar year from Jan 1-Dec 31.*We have made procedural changes in response to the COVID-19 pandemic.  Volunteers will pre-bag the groceries and staff will hand off the bags to our guests. Guests will be served outside the Center one at a time, making sure to keep six feet between themselves, other guests, staff and volunteers and must wear masks. Guests who have a car can receive their groceries through our drive-thru pantry program (located in front of SFC on Hope Street). Please make sure the trunk is empty and the windows are rolled up. If you are an LA resident and wish to receive pantry services, please fill out the Pantry Registration Form on our website before coming to St. Francis Center to receive your groceries.","['English', 'Spanish']",Free,FALSE,https://www.facebook.com/sfcla/,https://www.twitter.com/@sfcla,"This program covers residents of the following postal codes: 90006, 90007, 90011, 90013, 90014, 90015, 90017, 90021, 90057, 90220, 90222, 90223 and 90224.",,,90015,FALSE,Closed,Closed,14:00PM – 15:30PM,14:00PM – 15:30PM,Closed,14:00PM – 15:30PM,Closed,0,Food
Food Pantry Locator (Los Angeles Regional Food Bank),https://www.auntbertha.com//los-angeles-regional-food-bank--vernon-ca--food-pantry-locator/5206662112346112?postal=90220,"['emergency food', 'food pantry', 'navigating the system']",,"['anyone in need', 'all ages']",323-234-3030,https://www.lafoodbank.org/find-food/pantry-locator/,"1734 East 41st Street, Los Angeles, CA 90058",,[],available,Los Angeles Regional Food Bank offers the Food Pantry Locator to help families find their local food pantry. Services include:- Help finding foodEnter your address on our website to find your local food pantry. Note: Pantry distribution dates and times are subject to change.,['English'],Free,TRUE,https://www.facebook.com/lafoodbank,https://www.twitter.com/@LAFoodBank,"This program covers residents of the following counties: Los Angeles County, CA.",,,90058,FALSE,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,4.4,Food
Food Pantry (North Valley Caring Services (NVCS)),https://www.auntbertha.com//north-valley-caring-services-%2528nvcs%2529--los-angeles-ca--food-pantry/5406857854189568?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'homeless', 'low-income']",818-891-0481,https://www.nvcsinc.org/food-pantry,"15453 Rayen Street, Los Angeles, CA 91343","https://www.google.com/maps/?q=15453+Rayen+Street,+Los+Angeles,+CA+91343/",[],available,"North Valley Caring Services' Supportive Services supply groceries for families and individuals that do not have enough food because they lack the resources to purchase it.Service Provided:- Food to meet basic nutrient needs.Due to concerns amid COVID-19, any individual seeking food pantry services must have a vehicle to pick up food through our drive-through pantry and pick up a number on Rayen and Langdon St.","['English', 'Spanish']",Free,FALSE,https://www.facebook.com/pg/nvcsinc/,,"This program covers residents of the following counties: Los Angeles County, CA.",34.2322081,-118.4691285,91343,FALSE,Closed,Closed,Closed,Closed,12:00PM – 15:30PM,Closed,Closed,0,Food
Food Pantry (Salvation Army Southern California - Inglewood Citadel Corps),https://www.auntbertha.com//salvation-army-southern-california---inglewood-citadel-corps--inglewood-ca--food-pantry/4758736683925504?postal=90012,"['emergency food', 'food pantry']",,"['anyone in need', 'all ages']",310-677-3375,https://inglewood.salvationarmy.org/inglewood_corps/inglewood-corps/,"324 E Queen St, Inglewood, CA 90301","https://www.google.com/maps/?q=324+E+Queen+St,+Inglewood,+CA+90301/",[],available,"Our food pantry provides free food to feed families and individuals in need. We supply groceries for residents that do not have enough food because they lack the resources to purchase it.We offer:- Food to meet nutritional needsWe serve everyone from low-income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry for food assistance. We serve everyone regardless of their race, color, or religion. The amount of food given depends on household size.",['English'],Free,TRUE,https://www.facebook.com/pg/tsainglewoodcitadel,,"This program covers residents of the following counties: Los Angeles County, CA.",33.9626964,-118.3508704,90301,FALSE,16:00PM – 18:00PM,16:00PM – 18:00PM,16:00PM – 18:00PM,16:00PM – 18:00PM,Closed,Closed,Closed,4.6,Food
Food Pantry (Bienestar),https://www.auntbertha.com//bienestar--los-angeles-ca--food-pantry/6368422195625984?postal=90012,"['emergency food', 'food pantry', 'personal care items']",,"['all ages', 'hiv/aids', 'individuals', 'low-income', 'latino', 'lgbtqia+']",866-590-6411,https://www.bienestar.org/food-bank/,"5326 East Beverly Boulevard, Los Angeles, CA 90022","https://www.google.com/maps/?q=5326+East+Beverly+Boulevard,+Los+Angeles,+CA+90022/",['Must meet eligibility requirements.'],available,"Our Food Bank provides ongoing food assistance for low-income individuals that meet certain eligibility requirements. Clients receive nutritious produce and foods on a monthly basis to make sure that they are able to eat healthy.This program provides:- Food to meet basic nutritional needs - Hygiene items Clients receive nutritious produce and foods on a monthly basis to make sure that they are able to eat healthy. If you need food assistance, but do not meet the requirements for our food bank, we can provide a small amount of emergency food one time and then connect you to other food banks near you.For more information and eligibility requirements, please give us a call. Please check Office Hours for pantry availability.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/bienestarla/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0300336,-118.1506226,90022,FALSE,Closed,14:00PM – 17:00PM,13:30PM – 17:00PM,15:00PM – 19:00PM,Closed,Closed,Closed,4.7,Food
Food Pantry (Faith Tabernacle Church of West Lost Angeles),https://www.auntbertha.com//faith-tabernacle-church-of-west-lost-angeles--los-angeles-ca--food-pantry/5351228322611200?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ftcla.org/compassion.html,"2147 Purdue Avenue, Los Angeles, CA 90025","https://www.google.com/maps/?q=2147+Purdue+Avenue,+Los+Angeles,+CA+90025/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/ftclosangeles,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0370721,-118.4436692,90025,FALSE,Closed,Closed,Closed,Closed,Closed,Closed,15:30PM – 16:30PM,0,Food
Food Distribution Saturday 1 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"8204 S Avalon Boulevard, Los Angeles, CA 90003","https://www.google.com/maps/?q=8204+Avalon+Boulevard,+Los+Angeles,+CA+90003/",[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the first Saturday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",33.9645246,-118.2648279,90003,FALSE,Closed,Closed,Closed,Closed,Closed,13:00PM – 15:00PM,Closed,0,Food
Food Distribution Saturday 2 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"1019 N Harris Avenue, Compton, CA 90221",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the second Saturday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90221,FALSE,Closed,Closed,Closed,Closed,Closed,13:00PM – 15:00PM,Closed,0,Food
Food Distribution Saturday 3 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"4323 E Rosecrans Avenue, Compton, CA 90221",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the second Saturday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90221,FALSE,Closed,Closed,Closed,Closed,Closed,13:00PM – 15:00PM,Closed,0,Food
Food Distribution Saturday 4 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"1601 E Alondra Blvd, Compton, CA 90221",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the second Saturday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90221,FALSE,Closed,Closed,Closed,Closed,Closed,13:00PM – 15:00PM,Closed,0,Food
Food Distribution Wednesday 1 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"1728 E Compton Blvd, Compton, CA 90221",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the third Wednesday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90221,FALSE,Closed,Closed,13:00PM – 15:00PM,Closed,Closed,Closed,Closed,0,Food
Food Distribution Wednesday 2 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"333 E 79th Street, Los Angeles, CA 90003",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the fourth Wednesday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90003,FALSE,Closed,Closed,13:00PM – 15:00PM,Closed,Closed,Closed,Closed,0,Food
Food Distribution Wednesday 3 (Champions Of Caring Connections),https://www.auntbertha.com//champions-of-caring-connections--compton-ca--food-distribution/6678805733179392?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",310-635-9536,http://championsofcaringconnections.org,"11328 S Central Ave, Los Angeles, CA 90059",,[],available,"Champions of Caring Connections food distribution program provides assistance to children, low-income families and the elderly. The goal is to provide nutritious food for people who need it the most.We provide:- Nutritious food​. Only the fourth Wednesday of the month.",['English'],Free,FALSE,https://www.facebook.com/pg/Champions-of-Caring-Connections-Inc-143792158988647/about/?ref=page_internal,https://www.twitter.com/@Wix,"This program covers residents of the following cities: Compton, CA and Los Angeles, CA.",,,90059,FALSE,Closed,Closed,13:00PM – 15:00PM,Closed,Closed,Closed,Closed,0,Food
Pop-Up Pantries (Westside Food Bank),https://www.auntbertha.com//westside-food-bank--santa-monica-ca--pop-up-pantries/4822473896493056?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.wsfb.org/our-services/need-food-help/,,,['Anyone can access this program.'],available,The Westside Food Bank offers Pop-Up Pantries where they directly distribute food to help meet the nutritional needs of the community.This program provides:- Food to meet basic nutritional needs The Westside Food Bank visits several locations through out the week to distribute food. Visit the website to see the updated schedule.,['English'],Free,FALSE,https://www.facebook.com/westsidefoodbank,https://www.twitter.com/@WsideFoodBank,"This program covers residents of the following cities: Culver City, CA, Inglewood, CA, Los Angeles, CA, Santa Monica, CA, Venice, CA and West Hollywood, CA.",,,,FALSE,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,Calendar,0,Food
Food Pantry (St John's Cathedral),https://www.auntbertha.com//st-john%2527s-cathedral--los-angeles-ca--food-pantry/4721561814171648?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-747-6285,https://www.stjohnsla.org/ministries/food-pantry,"514 West Adams Boulevard, Los Angeles, CA 90007","https://www.google.com/maps/?q=514+West+Adams+Boulevard,+Los+Angeles,+CA+90007/",['Anyone can access this program.'],available,"St John's Cathedral food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of their assistance.This program provides:- Food to meet basic nutritional needs. They are open on the 3rd Saturday morning of each month. No documentation is needed in order to receive food.",['English'],Free,FALSE,https://www.facebook.com/StJohnsLA/,https://www.twitter.com/@stjohnsla,"This program covers residents of the following cities: Los Angeles, CA.",34.0274558,-118.2755905,90007,FALSE,Closed,Closed,Closed,Closed,Closed,11:30AM – 13:30PM,Closed,0,Food
Food Pantry (Family Health Care Resources (FHCR)),https://www.auntbertha.com//family-health-care-resources-%2528fhcr%2529--los-angeles-ca--food-pantry/5215285147336704?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-703-6295,https://fhcr.info/,"3444 Whittier Boulevard, Los Angeles, CA 90023","https://www.google.com/maps/?q=3444+Whittier+Boulevard,+Los+Angeles,+CA+90023/",['Anyone can access this program.'],available,"The FHCR serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.Services provided to our community include:- Food to meet basic nutritional needs",['English'],Free,TRUE,,,"This program covers residents of the following cities: Los Angeles, CA.",34.0269177,-118.199685,90023,FALSE,Closed,Closed,Closed,Closed,12:30PM – 18:00PM,12:30PM – 16:30PM,Closed,5.0,Food
Food Pantry (Founders Metropolitan Community Church (MCC)),https://www.auntbertha.com//founders-metropolitan-community-church-%2528mcc%2529--los-angeles-ca--food-pantry/5662420385923072?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",323-669-3434,http://foundersmcc.org/care/care-ministries/,"4607 Prospect Avenue, Los Angeles, CA 90027","https://www.google.com/maps/?q=4607+Prospect+Avenue,+Los+Angeles,+CA+90027/",['Anyone can access this program.'],available,Founders Metropolitan Community Church (MCC) provides a weekly distribution of groceries for individuals and families in need.Services provided:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/Founders-Metropolitan-Community-Church-Los-Angeles-111656198846235/,,"This program covers residents of the following cities: Los Angeles, CA.",34.1020873,-118.2897983,90027,FALSE,Closed,Closed,Closed,Closed,Closed,11:30AM – 13:15PM,Closed,0,Food
