Subject,Relationship,Object
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),speaks,"['English', 'Spanish']"
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),costs,Free
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),has_Google_Reviews,False
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),24hours_status_is,False
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),has_a_Google_Rating_of,0
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),offers,Program
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),serves,"['adults', 'young adults', 'teens', 'seniors', 'families', 'limited english', 'substance dependency'], ['This program serves families who have been impacted by substance abuse.']"
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),socials_are,"https://www.facebook.com/pg/hazeldenbettyfordfoundation/, https://www.twitter.com/@hazldnbettyford"
One-Day Virtual Family Program (Hazelden Betty Ford Foundation),is_open_from,We are unsure when they are open
Counseling Services (Adventures of the Heart and Mind),main_services_are,"['counseling', 'group therapy', 'family counseling', 'individual counseling', 'virtual support']"
Counseling Services (Adventures of the Heart and Mind),phone_number_is,951-541-1898
Counseling Services (Adventures of the Heart and Mind),website_is,https://adventuresoftheheartandmind.com/ahm-services
Counseling Services (Adventures of the Heart and Mind),has_an_availability_status_of,available
Counseling Services (Adventures of the Heart and Mind),description_is,"Adventures of the Heart and Mind Counseling Services help people learn how to deal more effectively with situations in their lives such as depression, addiction and substance abuse, stress, problems with self-esteem, grief, issues related to mental and emotional health, and relational problems.This program provides:- Individual Counseling- Couples Counseling- Family Counseling- Group Counseling- TeletherapyThis provider offers a sliding scale for individuals experiencing financial hardship. Teletherapy and phone appointments available."
Counseling Services (Adventures of the Heart and Mind),speaks,['English']
Counseling Services (Adventures of the Heart and Mind),costs,Sliding Scale
Counseling Services (Adventures of the Heart and Mind),has_Google_Reviews,False
Counseling Services (Adventures of the Heart and Mind),covers,This program covers residents of the following states: CA.
Counseling Services (Adventures of the Heart and Mind),24hours_status_is,False
Counseling Services (Adventures of the Heart and Mind),has_a_Google_Rating_of,0
Counseling Services (Adventures of the Heart and Mind),offers,Counseling
Counseling Services (Adventures of the Heart and Mind),serves,"['adults', 'young adults', 'teens', 'children', 'grieving', 'lgbtqia+', 'individuals', 'families', 'with children', 'low-income', 'spouses', 'parents', 'depression', 'anxiety', 'all mental health', 'substance dependency'], ['This program serves individuals, married individuals, and families.']"
Counseling Services (Adventures of the Heart and Mind),socials_are,"https://www.facebook.com/AdventuresoftheHeartandMind/, https://www.twitter.com/@AdventuresHM"
Counseling Services (Adventures of the Heart and Mind),is_open_from,We are unsure when they are open
Crisis Text Hotline (THRIVE Lifeline),main_services_are,"['understand mental health', 'mental health care', 'psychiatric emergency services', 'help hotlines', 'one-on-one support', 'virtual support']"
Crisis Text Hotline (THRIVE Lifeline),phone_number_is,313-662-8209
Crisis Text Hotline (THRIVE Lifeline),website_is,https://thrivelifeline.org/index.html
Crisis Text Hotline (THRIVE Lifeline),has_an_availability_status_of,available
Crisis Text Hotline (THRIVE Lifeline),description_is,"THRIVE Lifeline offers a 24/7/365 days Crisis Text Hotline for those experiencing a mental health crisis and who need to chat with a qualified crisis responder. The program offers judgment-free, confidential text messaging to individuals aged 18+ years that focuses on people who are underrepresented (person of color, LGBTQ2S+, person living with disabilities, neurodiverse, and/or other marginalized identities), and experiencing obstacles because of (or simply have questions about) your identities. This program provides:- Mental health text supportPlease text “THRIVE” or 313-662-8209 to begin your conversation with us 24/7/365 days out of the year. If you are under the age of 18 years old, they will refer you to an organization that works with minors."
Crisis Text Hotline (THRIVE Lifeline),speaks,['English']
Crisis Text Hotline (THRIVE Lifeline),costs,Free
Crisis Text Hotline (THRIVE Lifeline),has_Google_Reviews,False
Crisis Text Hotline (THRIVE Lifeline),covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Crisis Text Hotline (THRIVE Lifeline),24hours_status_is,True
Crisis Text Hotline (THRIVE Lifeline),has_a_Google_Rating_of,0
Crisis Text Hotline (THRIVE Lifeline),offers,Textline
Crisis Text Hotline (THRIVE Lifeline),serves,"['adults 18+', 'all disabilities', 'lgbtqia+', 'transgender or non-binary', 'individuals', 'african american', 'asian', 'latino', 'native american', 'in crisis', 'suicidal thoughts', 'all mental health'], ['This program serves those experiencing a mental health crisis.', 'This program helps people who are older than 17 years old.']"
Crisis Text Hotline (THRIVE Lifeline),socials_are,https://www.facebook.com/THRIVELifeline/
OCD Therapy (NOCD),main_services_are,"['prevent & treat', 'specialized therapy', 'mental health care', 'counseling', 'mental health evaluation', 'understand mental health', 'one-on-one support', 'virtual support']"
OCD Therapy (NOCD),phone_number_is,312-766-6780
OCD Therapy (NOCD),website_is,https://www.treatmyocd.com/why-nocd
OCD Therapy (NOCD),has_an_availability_status_of,available
OCD Therapy (NOCD),description_is,"NOCD provides OCD therapists from across the US and beyond to treat children and adults, and respect the breadth of beliefs, backgrounds and orientations of their members. All therapy sessions are held through tele-health.This program provides:- OCD Virtual TherapyCall first for a free informational session and intake process. You then will get help with setting up your first session and finding the right therapist. If you are a Veteran or University Student you are eligible for a discount where all sessions are $60 no matter the length. State discounts are also available. Ask your intake officer for more information on fees, acceptable insurances, and payment plans."
OCD Therapy (NOCD),speaks,['English']
OCD Therapy (NOCD),costs,Reduced Cost
OCD Therapy (NOCD),has_Google_Reviews,False
OCD Therapy (NOCD),covers,This program covers residents of All US states and territories.
OCD Therapy (NOCD),24hours_status_is,True
OCD Therapy (NOCD),has_a_Google_Rating_of,0
OCD Therapy (NOCD),offers,Hotline
OCD Therapy (NOCD),serves,"['adults', 'young adults', 'teens', 'seniors', 'veterans', 'students', 'lgbtqia+', 'individuals', 'all mental health'], ['Students and Veterans can access this program at a discounted rate.', 'Individuals can access this program at a discounted rate depending on their state.']"
OCD Therapy (NOCD),socials_are,"https://www.facebook.com/treatmyocd, https://www.twitter.com/@treatmyocd"
Text Line (The Headstrong Project),main_services_are,"['counseling', 'individual counseling', 'virtual support']"
Text Line (The Headstrong Project),phone_number_is,838255
Text Line (The Headstrong Project),website_is,https://theheadstrongproject.org/get-help/
Text Line (The Headstrong Project),has_an_availability_status_of,available
Text Line (The Headstrong Project),description_is,"Headstrong provides cost-free, barrier-free, stigma-free mental health treatment for the military community.This program provides:- Mental health care. Text 838255."
Text Line (The Headstrong Project),speaks,['English']
Text Line (The Headstrong Project),costs,Free
Text Line (The Headstrong Project),has_Google_Reviews,False
Text Line (The Headstrong Project),covers,"This program covers residents of the following counties: Maricopa County, AZ, Los Angeles County, CA, Riverside County, CA, San Diego County, CA, San Francisco County, CA, Boulder County, CO, Denver County, CO, El Paso County, CO, Fulton County, GA, Cook County, IL, Montgomery County, MD, Essex County, NJ, Albany County, NY, Erie County, NY, Monroe County, NY, New York County, NY, Onondaga County, NY, Tompkins County, NY, Philadelphia County, PA, Houston County, TX, Alexandria City County, VA, Fairfax County, VA, Virginia Beach City County, VA and King County, WA."
Text Line (The Headstrong Project),24hours_status_is,True
Text Line (The Headstrong Project),has_a_Google_Rating_of,0
Text Line (The Headstrong Project),offers,Textline
Text Line (The Headstrong Project),serves,"['adults 18+', 'active duty', 'veterans', 'spouses', 'all mental health'], ['This program serves active duty military, veterans and their associated family members.']"
Text Line (The Headstrong Project),socials_are,"https://www.facebook.com/HeadstrongProject/, https://www.twitter.com/@HeadstrongProj"
Counseling Services (The Grove Community Church),main_services_are,"['family counseling', 'individual counseling']"
Counseling Services (The Grove Community Church),phone_number_is,951-571-9096
Counseling Services (The Grove Community Church),website_is,https://www.thegrove.cc/counseling
Counseling Services (The Grove Community Church),is_located_at,"19900 Grove community Drive, Riverside, CA 92508"
Counseling Services (The Grove Community Church),url_is_located_at,"https://www.google.com/maps/?q=19900+Grove+community+Drive,+Riverside,+CA+92508/"
Counseling Services (The Grove Community Church),has_an_availability_status_of,waitlist
Counseling Services (The Grove Community Church),description_is,"Grove Community Church's Counseling Services help people learn how to deal more effectively with situations in their lives such as depression, addiction and substance abuse, stress, problems with self- esteem, grief, issues related to mental and emotional health, and relational problems.This program provides:- Individual Counseling- Couples Counseling- Family CounselingFor the sliding scale fee, you will need to schedule an appointment and fill out the form associated with the sliding scale fee. They do not accept insurance.They provide both licensed therapist and therapist in training.They offer counseling services to anyone, regardless of church or religious affiliation."
Counseling Services (The Grove Community Church),speaks,['English']
Counseling Services (The Grove Community Church),costs,Sliding Scale
Counseling Services (The Grove Community Church),has_Google_Reviews,False
Counseling Services (The Grove Community Church),covers,"This program covers residents of the following counties: Riverside County, CA."
Counseling Services (The Grove Community Church),zipcode_is,92508.0
Counseling Services (The Grove Community Church),24hours_status_is,False
Counseling Services (The Grove Community Church),has_a_Google_Rating_of,0
Counseling Services (The Grove Community Church),offers,Counseling
Counseling Services (The Grove Community Church),serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'individuals', 'families', 'low-income', 'all mental health'], ['This program serves individuals (adults and children), couples, and families.']"
Counseling Services (The Grove Community Church),socials_are,https://www.facebook.com/thegrovecc/
Counseling Services (The Grove Community Church),coordinates_are,"33.9002124, -117.3156509"
Counseling Services (The Grove Community Church),is_open_from,We are unsure when they are open
Telebehavioral Health Clinic (USC),main_services_are,"['specialized therapy', 'mental health care', 'one-on-one support', 'virtual support']"
Telebehavioral Health Clinic (USC),phone_number_is,866-740-6502
Telebehavioral Health Clinic (USC),website_is,https://dworakpeck.usc.edu/research/centers-affiliations/telehealth
Telebehavioral Health Clinic (USC),has_an_availability_status_of,available
Telebehavioral Health Clinic (USC),description_is,This program provides a virtual telemental health clinic housed at the USC School of Social Work providing counseling for clients ranging from 12 to 92 years old. Telehealth partners with each client to develop a care plan including research-based interventions to help you meet your goals. This program provides:- Virtual counseling
Telebehavioral Health Clinic (USC),speaks,"['English', 'Spanish']"
Telebehavioral Health Clinic (USC),costs,Free
Telebehavioral Health Clinic (USC),has_Google_Reviews,False
Telebehavioral Health Clinic (USC),covers,This program covers residents of the following states: CA.
Telebehavioral Health Clinic (USC),24hours_status_is,False
Telebehavioral Health Clinic (USC),has_a_Google_Rating_of,0
Telebehavioral Health Clinic (USC),offers,Virtual Counseling
Telebehavioral Health Clinic (USC),serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'grieving', 'individuals', 'caregivers', 'parents'], ['No eligibility required.', 'No documents required.', 'This program helps people who are older than 11 years old.']"
Telebehavioral Health Clinic (USC),is_open_from,We are unsure when they are open
NAMI HelpLine (National Alliance on Mental Illness),main_services_are,"['understand mental health', 'navigating the system', 'help hotlines']"
NAMI HelpLine (National Alliance on Mental Illness),phone_number_is,800-950-6264
NAMI HelpLine (National Alliance on Mental Illness),website_is,https://www.nami.org/help
NAMI HelpLine (National Alliance on Mental Illness),has_an_availability_status_of,available
NAMI HelpLine (National Alliance on Mental Illness),description_is,"The NAMI HelpLine is a free service that provides information, referrals and support to people living with a mental health condition, family members and caregivers, mental health providers and the public.This program provides:- A help hotline- Information and referralsHelpLine staff and volunteers are prepared to answer your questions about mental health issues including:- Symptoms of mental health conditions- Treatment options- Local support groups and services- Education programs- Helping family members get treatment- Programs to help find jobsNAMI is unable to provide counseling or therapy. NAMI cannot provide specific recommendations for treatment, and cannot provides services such as individual casework, legal representation or other individual advocacy."
NAMI HelpLine (National Alliance on Mental Illness),speaks,"['English', 'Spanish']"
NAMI HelpLine (National Alliance on Mental Illness),costs,Free
NAMI HelpLine (National Alliance on Mental Illness),has_Google_Reviews,False
NAMI HelpLine (National Alliance on Mental Illness),covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
NAMI HelpLine (National Alliance on Mental Illness),24hours_status_is,False
NAMI HelpLine (National Alliance on Mental Illness),has_a_Google_Rating_of,0
NAMI HelpLine (National Alliance on Mental Illness),offers,Hotline
NAMI HelpLine (National Alliance on Mental Illness),serves,"['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'individuals', 'all mental health'], ['Anyone can access this program.']"
NAMI HelpLine (National Alliance on Mental Illness),socials_are,"https://www.facebook.com/NAMI, https://www.twitter.com/@namicommunicate"
NAMI HelpLine (National Alliance on Mental Illness),is_open_from,"1:00PM - 1:00AM, 1:00PM - 1:00AM, 1:00PM - 1:00AM, 1:00PM - 1:00AM, 1:00PM - 1:00AM, Closed, Closed"
Online Support Groups (Star Legacy Foundation),main_services_are,"['bereavement', 'support groups', 'virtual support']"
Online Support Groups (Star Legacy Foundation),website_is,https://starlegacyfoundation.org/support-groups/
Online Support Groups (Star Legacy Foundation),has_an_availability_status_of,available
Online Support Groups (Star Legacy Foundation),description_is,"Star Legacy Foundation provides live, interactive, online support groups for families who have experienced a perinatal loss and for individuals experiencing a pregnancy after a loss. Groups are held via HIPAA-compliant videoconferencing and facilitated by trained mental health professionals. Services provided include: Online support groups facilitated by mental health professionals. Group sessions include: Bereaved Parents of Perinatal/Neonatal Loss, Pregnancy After Loss, Grandparents & Extended Family, Parenting After loss, Dads Discussion Group, and Coping With Infant Death. You do not need a video camera on your computer to attend but it is very helpful if you do. Registration is required for first session only – after that participants will receive a reminder email prior to each session. You can register on our website."
Online Support Groups (Star Legacy Foundation),speaks,['English']
Online Support Groups (Star Legacy Foundation),costs,Free
Online Support Groups (Star Legacy Foundation),has_Google_Reviews,False
Online Support Groups (Star Legacy Foundation),covers,This program covers residents of All US states and territories.
Online Support Groups (Star Legacy Foundation),24hours_status_is,False
Online Support Groups (Star Legacy Foundation),has_a_Google_Rating_of,0
Online Support Groups (Star Legacy Foundation),offers,Online Support Group
Online Support Groups (Star Legacy Foundation),serves,"['adults', 'young adults', 'teens', 'seniors', 'grieving', 'pregnant', 'families', 'caregivers', 'fathers', 'mothers', 'parents'], ['If you or a loved one,  have lost an infant through miscarriage, stillbirth, or infant death']"
Online Support Groups (Star Legacy Foundation),socials_are,"https://www.facebook.com/StarLegacyFoundation/, https://www.twitter.com/@starlegacyfdn"
Online Support Groups (Star Legacy Foundation),is_open_from,We are unsure when they are open
Counseling Services (James Orrell Psychotherapy Individual and Family),main_services_are,"['mental health care', 'counseling', 'family counseling', 'individual counseling']"
Counseling Services (James Orrell Psychotherapy Individual and Family),phone_number_is,951-813-1009
Counseling Services (James Orrell Psychotherapy Individual and Family),has_an_availability_status_of,available
Counseling Services (James Orrell Psychotherapy Individual and Family),description_is,"James G. Orrell provides counseling services to with anxiety, mood disorders, anger problems, PTSD and grief issues.This program provides: - Individual counseling- Family counselingJames G. Orrell offers a sliding scale fee based on income for uninsured patients."
Counseling Services (James Orrell Psychotherapy Individual and Family),speaks,['English']
Counseling Services (James Orrell Psychotherapy Individual and Family),costs,Sliding Scale
Counseling Services (James Orrell Psychotherapy Individual and Family),has_Google_Reviews,False
Counseling Services (James Orrell Psychotherapy Individual and Family),covers,"This program covers residents of the following counties: Riverside County, CA."
Counseling Services (James Orrell Psychotherapy Individual and Family),24hours_status_is,False
Counseling Services (James Orrell Psychotherapy Individual and Family),has_a_Google_Rating_of,0
Counseling Services (James Orrell Psychotherapy Individual and Family),offers,Counseling
Counseling Services (James Orrell Psychotherapy Individual and Family),serves,"['adults', 'young adults', 'teens', 'seniors', 'individuals', 'families', 'low-income', 'uninsured', 'trauma survivors', 'depression', 'anxiety', 'ptsd', 'all mental health'], ['This program helps people who are older than 13 years old.', 'Must meet income guidelines for sliding scale fee.']"
Counseling Services (James Orrell Psychotherapy Individual and Family),is_open_from,We are unsure when they are open
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),main_services_are,"['bereavement', 'support groups', 'virtual support']"
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),website_is,https://veterinarychaplaincy.com/services/
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),has_an_availability_status_of,available
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),description_is,Veterinary Chaplaincy Services provides virtual support groups for individuals who are grieving a loss of their pet(s).This program provides:- Support groups- BereavementThe support groups meet online every other Tuesday night.
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),speaks,['English']
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),costs,Free
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),has_Google_Reviews,False
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),24hours_status_is,False
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),has_a_Google_Rating_of,0
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),offers,Online Support Group
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),serves,"['all ages', 'grieving'], ['This program serves individuals/families who are grieving a loss of a pet(s).']"
Pet Bereavement Support Groups (Veterinary Chaplaincy Services),is_open_from,"Closed, 10:00PM - 11:15PM, Closed, Closed, Closed, Closed, Closed"
Fatherhood After Loss Sessions (Sad Dads Club),main_services_are,"['bereavement', 'support network', 'support groups', 'virtual support']"
Fatherhood After Loss Sessions (Sad Dads Club),website_is,https://saddadsclub.com/events/
Fatherhood After Loss Sessions (Sad Dads Club),has_an_availability_status_of,available
Fatherhood After Loss Sessions (Sad Dads Club),description_is,SAD DADS CLUB FAL sessions intended for loss dads and non-birthing parents who have living children at home. This program provides:- Virtual bereavement supportSAD DADS CLUB meets via Zoom on the second Tuesday of each month at 8:30 p.m. ET for their “Fatherhood After Loss” (FAL) sessions.
Fatherhood After Loss Sessions (Sad Dads Club),speaks,['English']
Fatherhood After Loss Sessions (Sad Dads Club),costs,Free
Fatherhood After Loss Sessions (Sad Dads Club),has_Google_Reviews,False
Fatherhood After Loss Sessions (Sad Dads Club),covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Fatherhood After Loss Sessions (Sad Dads Club),24hours_status_is,False
Fatherhood After Loss Sessions (Sad Dads Club),has_a_Google_Rating_of,0
Fatherhood After Loss Sessions (Sad Dads Club),offers,Virtual Support Group
Fatherhood After Loss Sessions (Sad Dads Club),serves,"['adults', 'young adults', 'teens', 'grieving', 'fathers'], ['This program serves bereaved fathers.']"
Fatherhood After Loss Sessions (Sad Dads Club),socials_are,https://www.facebook.com/people/SAD-DADS-CLUB/61554223145428/
Fatherhood After Loss Sessions (Sad Dads Club),is_open_from,"Closed, 8:30PM - 9:30PM, Closed, Closed, Closed, Closed, Closed"
Hold Onto Hope Webinar (Honor Connor),main_services_are,"['health education', 'understand mental health', 'support network', 'support groups', 'virtual support']"
Hold Onto Hope Webinar (Honor Connor),other_services_are,['bereavement']
Hold Onto Hope Webinar (Honor Connor),website_is,https://honorconnor.org/hold-onto-hope/
Hold Onto Hope Webinar (Honor Connor),has_an_availability_status_of,available
Hold Onto Hope Webinar (Honor Connor),description_is,Hold Onto Hope offers support to individuals who have personally experienced suicide loss or want to support others experiencing suicide loss. The education program works to support participants by destigmatizing suicide grief and loss.This program provides:- Virtual webinars- Mental health education and supportWebinars take place on the first Thursday of each month and are offered via Zoom. All are welcome to attend. Visit the website to register for a meeting.
Hold Onto Hope Webinar (Honor Connor),speaks,['English']
Hold Onto Hope Webinar (Honor Connor),costs,Free
Hold Onto Hope Webinar (Honor Connor),has_Google_Reviews,False
Hold Onto Hope Webinar (Honor Connor),covers,This program covers residents of All US states and territories.
Hold Onto Hope Webinar (Honor Connor),24hours_status_is,False
Hold Onto Hope Webinar (Honor Connor),has_a_Google_Rating_of,0
Hold Onto Hope Webinar (Honor Connor),offers,Virtual Webinars
Hold Onto Hope Webinar (Honor Connor),serves,"['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'grieving', 'individuals'], ['This program serves individuals who have personally experienced suicide loss or who want to support others experiencing suicide loss.']"
Hold Onto Hope Webinar (Honor Connor),socials_are,"https://www.facebook.com/HonorConnor.HoldOntoHope, https://www.twitter.com/@HC_HoldOntoHope"
Hold Onto Hope Webinar (Honor Connor),is_open_from,"Closed, Closed, Closed, 7:00PM - 8:00PM, Closed, Closed, Closed"
Gender Affirming Voice Training (Harmonic Speech Therapy),main_services_are,"['early childhood intervention', 'speech therapy', 'specialized therapy', 'counseling', 'group therapy']"
Gender Affirming Voice Training (Harmonic Speech Therapy),website_is,https://www.harmonicspeech.com/gendervoice
Gender Affirming Voice Training (Harmonic Speech Therapy),has_an_availability_status_of,available
Gender Affirming Voice Training (Harmonic Speech Therapy),description_is,"Harmonic Speech Therapy offers speech, voice, and swallowing therapy. Our specialty is gender affirming voice training. We help people speak with their healthy voice that unmistakably affirms their identity. Through the guidance of speech language pathologists, diverse individuals can find their unique voice. This program provides: Gender affirming voice care: Voice feminization, voice masculinization, and beyond the binary voice program (one-on-one and group) and Speech, voice and swallowing therapy. Harmonic Speech Therapy offers an income-based sliding-scale fee to those facing financial hardships."
Gender Affirming Voice Training (Harmonic Speech Therapy),speaks,"['Chinese Mandarin', 'English', 'Hindi', 'Spanish', 'Tamil']"
Gender Affirming Voice Training (Harmonic Speech Therapy),costs,Sliding Scale
Gender Affirming Voice Training (Harmonic Speech Therapy),has_Google_Reviews,False
Gender Affirming Voice Training (Harmonic Speech Therapy),covers,"This program covers residents of the following states: CA, KS, MI, NY and TX."
Gender Affirming Voice Training (Harmonic Speech Therapy),24hours_status_is,False
Gender Affirming Voice Training (Harmonic Speech Therapy),has_a_Google_Rating_of,0
Gender Affirming Voice Training (Harmonic Speech Therapy),offers,Therapy
Gender Affirming Voice Training (Harmonic Speech Therapy),serves,"['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'female', 'lgbtqia+', 'male', 'transgender or non-binary', 'autism', 'individuals', 'homeless', 'near homeless', 'low-income', 'limited english', 'african american', 'asian', 'latino', 'native american'], ['This program serves all people seeking speech, voice, and swallowing therapy.', 'This program serves LGBTQ+ individuals seeking voice training.']"
Gender Affirming Voice Training (Harmonic Speech Therapy),socials_are,https://www.facebook.com/HarmonicSpeech/
Gender Affirming Voice Training (Harmonic Speech Therapy),is_open_from,We are unsure when they are open
Tobacco Cessation Text Messaging (Kick It California),main_services_are,"['addiction & recovery', 'substance abuse counseling', 'support network', 'virtual support']"
Tobacco Cessation Text Messaging (Kick It California),other_services_are,66819
Tobacco Cessation Text Messaging (Kick It California),website_is,https://kickitca.org/
Tobacco Cessation Text Messaging (Kick It California),has_an_availability_status_of,available
Tobacco Cessation Text Messaging (Kick It California),description_is,"Kick It California provides texts each day during the first important weeks of quitting. The messages are tailored to help at critical points along the way, including useful tips for quitting and for staying quit.This program provides:- Virtual SupportA counselor will respond to questions within one business day. Text Quit smoking or Quit vaping to 66819."
Tobacco Cessation Text Messaging (Kick It California),speaks,"['Chinese', 'English', 'Korean', 'Spanish', 'Vietnamese']"
Tobacco Cessation Text Messaging (Kick It California),costs,Free
Tobacco Cessation Text Messaging (Kick It California),has_Google_Reviews,False
Tobacco Cessation Text Messaging (Kick It California),covers,This program covers residents of the following states: CA.
Tobacco Cessation Text Messaging (Kick It California),24hours_status_is,True
Tobacco Cessation Text Messaging (Kick It California),has_a_Google_Rating_of,0
Tobacco Cessation Text Messaging (Kick It California),offers,Textline
Tobacco Cessation Text Messaging (Kick It California),serves,"['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'limited english', 'smoker'], ['This program serves anyone seeking support for quit smoking and leading healthier lives.']"
Tobacco Cessation Text Messaging (Kick It California),socials_are,"https://www.facebook.com/nobutts.org, https://www.twitter.com/@1800NOBUTTS"
GI Rights Hotline (GI Rights Network),main_services_are,"['government benefits', 'understand government programs', 'support network', 'counseling', 'help hotlines', 'one-on-one support', 'advocacy & legal aid']"
GI Rights Hotline (GI Rights Network),phone_number_is,877-447-4487
GI Rights Hotline (GI Rights Network),website_is,http://girightshotline.org/en/
GI Rights Hotline (GI Rights Network),has_an_availability_status_of,available
GI Rights Hotline (GI Rights Network),description_is,"The GI Rights Hotline provides accurate, helpful counseling and information on military discharges, AWOL and UA, and GI Rights.This program provides:- Help hotlineIssues that can be addressed include:- DEP Discharges (Delayed Entry Program)- Entry Level Separation- Dependency or Hardship Discharges- Medical or Disability Discharges- ODPMC or Psychological Discharges- Conscientious Objection Discharges- Reservist Unsatisfactory Participation- AWOL or UA- Reservist Mobilization- Article 138 Complaints- Harassment or DiscriminationThey sometimes have trouble returning calls to international callers so if calling from overseas, please leave an email as well in the voicemail."
GI Rights Hotline (GI Rights Network),speaks,"['English', 'Spanish']"
GI Rights Hotline (GI Rights Network),costs,Free
GI Rights Hotline (GI Rights Network),has_Google_Reviews,False
GI Rights Hotline (GI Rights Network),covers,This program covers residents of All US states and territories.
GI Rights Hotline (GI Rights Network),24hours_status_is,True
GI Rights Hotline (GI Rights Network),has_a_Google_Rating_of,0
GI Rights Hotline (GI Rights Network),offers,Hotline
GI Rights Hotline (GI Rights Network),serves,"['adults 18+', 'veterans', 'all disabilities'], []"
Peer-to-Peer Support Network (Mommy Interrupted),main_services_are,"['bereavement', 'support network', 'peer support']"
Peer-to-Peer Support Network (Mommy Interrupted),website_is,http://www.mommyinterrupted.org/peer-to-peer-support.html
Peer-to-Peer Support Network (Mommy Interrupted),has_an_availability_status_of,available
Peer-to-Peer Support Network (Mommy Interrupted),description_is,"Mommy Interrupted facilitates a Peer-to-Peer Support Network to help parents who have experienced a pregnancy or infant loss connect with other parents who have been through a similar experience, to help guide you through your ""new normal"" with a unique understanding of what that entails. Services provided include:- Peer support networkSign up below and we'll connect you with another parent based on your preferences as soon as possible."
Peer-to-Peer Support Network (Mommy Interrupted),speaks,['English']
Peer-to-Peer Support Network (Mommy Interrupted),costs,Free
Peer-to-Peer Support Network (Mommy Interrupted),has_Google_Reviews,False
Peer-to-Peer Support Network (Mommy Interrupted),covers,This program covers residents of All 50 states.
Peer-to-Peer Support Network (Mommy Interrupted),24hours_status_is,False
Peer-to-Peer Support Network (Mommy Interrupted),has_a_Google_Rating_of,0
Peer-to-Peer Support Network (Mommy Interrupted),offers,Online Peer Support
Peer-to-Peer Support Network (Mommy Interrupted),serves,"['adults', 'young adults', 'teens', 'seniors', 'grieving', 'female', 'families', 'mothers'], []"
Peer-to-Peer Support Network (Mommy Interrupted),socials_are,"https://facebook.com/mommyinterrupted.org, https://www.twitter.com/@MomIntrrptdOrg"
Peer-to-Peer Support Network (Mommy Interrupted),is_open_from,We are unsure when they are open
Grief Counseling Program (First Candle),main_services_are,"['mental health care', 'bereavement', 'individual counseling']"
