Subject,Relationship,Object
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),is_located_at,"7680 Casa Blanca Street, Riverside, CA 92504"
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),url_is_located_at,"https://www.google.com/maps/?q=7680+Casa+Blanca+Street,+Riverside,+CA+92504/"
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),has_an_availability_status_of,available
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),description_is,Casa Blanca Home of Neighborly Service offers a drive thru food distribution once each week to provide quality food items to households experiencing food insecurity.This program provides:- Food to meet basic nutritional needsThe weekly food distribution takes place on Wednesdays from 9 a.m. to 10 a.m.
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),speaks,"['English', 'Spanish']"
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),costs,Free
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),has_Google_Reviews,True
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),covers,"This program covers residents of the following cities: Riverside, CA."
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),zipcode_is,92504.0
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),24hours_status_is,False
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),has_a_Google_Rating_of,4.3
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),offers,Food
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),serves,"['anyone in need', 'all ages', 'unemployed', 'individuals', 'families', 'with children', 'limited english'], ['Anyone can access this program.']"
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),socials_are,https://www.facebook.com/profile.php?id=100011979676777
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),coordinates_are,"33.9320441, -117.4067931"
Drive Thru Food Distribution (Casa Blanca Home of Neighborly Service),is_open_from,"Closed, Closed, 12:00PM - 1:00PM, Closed, Closed, Closed, Closed"
Hot Meals (Casa Blanca Home of Neighborly Service),main_services_are,"['emergency food', 'food pantry']"
Hot Meals (Casa Blanca Home of Neighborly Service),other_services_are,"['help find housing', 'navigating the system', 'help fill out forms', 'help find work', 'translation & interpretation']"
Hot Meals (Casa Blanca Home of Neighborly Service),website_is,https://casablancahns.org/food-pantry
Hot Meals (Casa Blanca Home of Neighborly Service),is_located_at,"7680 Casa Blanca Street, Riverside, CA 92504"
Hot Meals (Casa Blanca Home of Neighborly Service),url_is_located_at,"https://www.google.com/maps/?q=7680+Casa+Blanca+Street,+Riverside,+CA+92504/"
Hot Meals (Casa Blanca Home of Neighborly Service),has_an_availability_status_of,available
Hot Meals (Casa Blanca Home of Neighborly Service),speaks,"['English', 'Spanish']"
Hot Meals (Casa Blanca Home of Neighborly Service),costs,Free
Hot Meals (Casa Blanca Home of Neighborly Service),has_Google_Reviews,True
Hot Meals (Casa Blanca Home of Neighborly Service),covers,"This program covers residents of the following cities: Riverside, CA."
Hot Meals (Casa Blanca Home of Neighborly Service),zipcode_is,92504.0
Hot Meals (Casa Blanca Home of Neighborly Service),24hours_status_is,False
Hot Meals (Casa Blanca Home of Neighborly Service),has_a_Google_Rating_of,4.3
Hot Meals (Casa Blanca Home of Neighborly Service),offers,Food
Hot Meals (Casa Blanca Home of Neighborly Service),serves,"['anyone in need', 'all ages', 'unemployed', 'individuals', 'families', 'with children', 'limited english'], ['Anyone can access this program.']"
Hot Meals (Casa Blanca Home of Neighborly Service),socials_are,https://www.facebook.com/profile.php?id=100011979676777
Hot Meals (Casa Blanca Home of Neighborly Service),coordinates_are,"33.9320441, -117.4067931"
Hot Meals (Casa Blanca Home of Neighborly Service),is_open_from,"12:00PM - 7:00PM, 12:00PM - 7:00PM, 12:00PM - 7:00PM, 12:00PM - 7:00PM, 12:00PM - 7:00PM, Closed, Closed"
Food Pantry (Our Lady of Perpetual Help Church),main_services_are,['food pantry']
Food Pantry (Our Lady of Perpetual Help Church),phone_number_is,951-689-8921
Food Pantry (Our Lady of Perpetual Help Church),website_is,https://www.olphriverside.org/food-pantry/
Food Pantry (Our Lady of Perpetual Help Church),is_located_at,"5250 Central Avenue, Riverside, CA 92504"
Food Pantry (Our Lady of Perpetual Help Church),url_is_located_at,"https://www.google.com/maps/?q=5250+Central+Avenue,+Riverside,+CA+92504/"
Food Pantry (Our Lady of Perpetual Help Church),has_an_availability_status_of,available
Food Pantry (Our Lady of Perpetual Help Church),description_is,Our Lady of Perpetual Help's Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs
Food Pantry (Our Lady of Perpetual Help Church),speaks,"['English', 'Spanish']"
Food Pantry (Our Lady of Perpetual Help Church),costs,Free
Food Pantry (Our Lady of Perpetual Help Church),has_Google_Reviews,True
Food Pantry (Our Lady of Perpetual Help Church),covers,"This program covers residents of the following counties: Riverside County, CA."
Food Pantry (Our Lady of Perpetual Help Church),zipcode_is,92504.0
Food Pantry (Our Lady of Perpetual Help Church),24hours_status_is,False
Food Pantry (Our Lady of Perpetual Help Church),has_a_Google_Rating_of,4.6
Food Pantry (Our Lady of Perpetual Help Church),offers,Food
Food Pantry (Our Lady of Perpetual Help Church),serves,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english'], ['Anyone can access this program.']"
Food Pantry (Our Lady of Perpetual Help Church),coordinates_are,"33.9530214, -117.4175291"
Food Pantry (Our Lady of Perpetual Help Church),is_open_from,"Closed, 1:00PM - 3:00PM, Closed, 1:00PM - 3:00PM, 1:00PM - 3:00PM, Closed, Closed"
Food Pantry (Magnolia Center Church of Christ),main_services_are,['food pantry']
Food Pantry (Magnolia Center Church of Christ),website_is,https://magcenterchurch.com/food-pantry
Food Pantry (Magnolia Center Church of Christ),is_located_at,"6160 Riverside Avenue, Riverside, CA 92506"
Food Pantry (Magnolia Center Church of Christ),url_is_located_at,"https://www.google.com/maps/?q=6160+Riverside+Avenue,+Riverside,+CA+92506/"
Food Pantry (Magnolia Center Church of Christ),has_an_availability_status_of,available
Food Pantry (Magnolia Center Church of Christ),description_is,The Magnolia Center Church of Christ seeks to alleviate hunger in the community by providing food. This program provides:- Food to meet basic nutritional needsPlease come by the church and someone will be more than happy to help so that you don't go hungry. You can also call during contact hours for more information about this program.
Food Pantry (Magnolia Center Church of Christ),speaks,"['American Sign Language', 'English']"
Food Pantry (Magnolia Center Church of Christ),costs,Free
Food Pantry (Magnolia Center Church of Christ),has_Google_Reviews,True
Food Pantry (Magnolia Center Church of Christ),covers,"This program covers residents of the following cities: Riverside, CA."
Food Pantry (Magnolia Center Church of Christ),zipcode_is,92506.0
Food Pantry (Magnolia Center Church of Christ),24hours_status_is,False
Food Pantry (Magnolia Center Church of Christ),has_a_Google_Rating_of,4.7
Food Pantry (Magnolia Center Church of Christ),offers,Food
Food Pantry (Magnolia Center Church of Christ),serves,"['all ages', 'individuals', 'families'], []"
Food Pantry (Magnolia Center Church of Christ),socials_are,https://www.facebook.com/MagnoliaCenterChurchofChrist/?ref=page_internal
Food Pantry (Magnolia Center Church of Christ),coordinates_are,"33.9570165, -117.387301"
Food Pantry (Magnolia Center Church of Christ),is_open_from,"Closed, Closed, Closed, Closed, Closed, Closed, 2:00PM - 2:30PM"
Food Distribution (Lighthouse of Hope Foundation),main_services_are,['food pantry']
Food Distribution (Lighthouse of Hope Foundation),phone_number_is,951-977-6560
Food Distribution (Lighthouse of Hope Foundation),website_is,https://lighthouseofhopeca.com/food/
Food Distribution (Lighthouse of Hope Foundation),is_located_at,"9085 California Avenue, Riverside, CA 92503"
Food Distribution (Lighthouse of Hope Foundation),url_is_located_at,"https://www.google.com/maps/?q=9085+California+Avenue,+Riverside,+CA+92503/"
Food Distribution (Lighthouse of Hope Foundation),has_an_availability_status_of,available
Food Distribution (Lighthouse of Hope Foundation),description_is,Lighthouse of Hope Foundation's Food Distribution provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families.This program provides:- Food to meet basic nutritional needs. Visit the website or email for specific dates and times.
Food Distribution (Lighthouse of Hope Foundation),speaks,['English']
Food Distribution (Lighthouse of Hope Foundation),costs,Free
Food Distribution (Lighthouse of Hope Foundation),has_Google_Reviews,True
Food Distribution (Lighthouse of Hope Foundation),covers,"This program covers residents of the following cities: Riverside, CA."
Food Distribution (Lighthouse of Hope Foundation),zipcode_is,92503.0
Food Distribution (Lighthouse of Hope Foundation),24hours_status_is,False
Food Distribution (Lighthouse of Hope Foundation),has_a_Google_Rating_of,5
Food Distribution (Lighthouse of Hope Foundation),offers,Food
Food Distribution (Lighthouse of Hope Foundation),serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Food Distribution (Lighthouse of Hope Foundation),socials_are,https://www.facebook.com/LighthouseofHopeFoundationInc/
Food Distribution (Lighthouse of Hope Foundation),coordinates_are,"33.9315108, -117.4439383"
Food Distribution (Lighthouse of Hope Foundation),is_open_from,"Closed, Closed, Different Weekly, Closed, Closed, Closed, Closed"
Food Pantry (Lighthouse of Hope Foundation),main_services_are,['food pantry']
Food Pantry (Lighthouse of Hope Foundation),phone_number_is,951-977-6560
Food Pantry (Lighthouse of Hope Foundation),website_is,https://lighthouseofhopeca.com/food/
Food Pantry (Lighthouse of Hope Foundation),is_located_at,"9085 California Avenue, Riverside, CA 92503"
Food Pantry (Lighthouse of Hope Foundation),url_is_located_at,"https://www.google.com/maps/?q=9085+California+Avenue,+Riverside,+CA+92503/"
Food Pantry (Lighthouse of Hope Foundation),has_an_availability_status_of,available
Food Pantry (Lighthouse of Hope Foundation),description_is,"Lighthouse of Hope Foundation offers quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease note, the food pantry is available every Monday, Wednesday and Friday. Monday is at different location: 87921 Philbin Ave, Riverside, CA 92503."
Food Pantry (Lighthouse of Hope Foundation),speaks,"['English', 'Spanish']"
Food Pantry (Lighthouse of Hope Foundation),costs,Free
Food Pantry (Lighthouse of Hope Foundation),has_Google_Reviews,True
Food Pantry (Lighthouse of Hope Foundation),covers,"This program covers residents of the following counties: Riverside County, CA."
Food Pantry (Lighthouse of Hope Foundation),zipcode_is,92503.0
Food Pantry (Lighthouse of Hope Foundation),24hours_status_is,False
Food Pantry (Lighthouse of Hope Foundation),has_a_Google_Rating_of,5
Food Pantry (Lighthouse of Hope Foundation),offers,Food
Food Pantry (Lighthouse of Hope Foundation),serves,"['anyone in need', 'all ages', 'individuals', 'families', 'with children'], ['Anyone can access this program.']"
Food Pantry (Lighthouse of Hope Foundation),socials_are,https://www.facebook.com/LighthouseofHopeFoundationInc
Food Pantry (Lighthouse of Hope Foundation),coordinates_are,"33.9314615, -117.4441111"
Food Pantry (Lighthouse of Hope Foundation),is_open_from,"2:00PM - 3:30PM, Closed, 2:00PM - 4:00PM, Closed, 2:00PM - 4:00PM, Closed, Closed"
Food Distribution (Faith Lutheran Church),main_services_are,['food pantry']
Food Distribution (Faith Lutheran Church),phone_number_is,951-689-2626
Food Distribution (Faith Lutheran Church),website_is,https://www.flcriv.org/ministries
Food Distribution (Faith Lutheran Church),is_located_at,"4785 Jackson Street, Riverside, CA 92503"
Food Distribution (Faith Lutheran Church),url_is_located_at,"https://www.google.com/maps/?q=4785+Jackson+Street,+Riverside,+CA+92503/"
Food Distribution (Faith Lutheran Church),has_an_availability_status_of,available
Food Distribution (Faith Lutheran Church),description_is,Faith Lutheran Church helps alleviate food insecurity and raises awareness of hunger in the community.This program provides:- Food to meet basic nutritional needs. This only occurs on the second and fourth Tuesday and Wednesday of each month.
Food Distribution (Faith Lutheran Church),speaks,['English']
Food Distribution (Faith Lutheran Church),costs,Free
Food Distribution (Faith Lutheran Church),has_Google_Reviews,True
Food Distribution (Faith Lutheran Church),covers,"This program covers residents of the following cities: Riverside, CA."
Food Distribution (Faith Lutheran Church),zipcode_is,92503.0
Food Distribution (Faith Lutheran Church),24hours_status_is,False
Food Distribution (Faith Lutheran Church),has_a_Google_Rating_of,4.6
Food Distribution (Faith Lutheran Church),offers,Food
Food Distribution (Faith Lutheran Church),serves,"['anyone in need', 'all ages', 'individuals', 'families'], []"
Food Distribution (Faith Lutheran Church),socials_are,https://www.facebook.com/paulgwenz
Food Distribution (Faith Lutheran Church),coordinates_are,"33.9396369, -117.4510413"
Food Distribution (Faith Lutheran Church),is_open_from,"Closed, Closed, Unknown, Unknown, Closed, Closed, Closed"
Food Pantry (Wesley United Methodist Church),main_services_are,['food pantry']
Food Pantry (Wesley United Methodist Church),phone_number_is,951-689-2649
Food Pantry (Wesley United Methodist Church),website_is,http://www.riversidewesley.org/ministries/outreach-homeless-ministries/pantry
Food Pantry (Wesley United Methodist Church),is_located_at,"5770 Arlington Avenue, Riverside, CA 92504"
Food Pantry (Wesley United Methodist Church),url_is_located_at,"https://www.google.com/maps/?q=5770+Arlington+Avenue,+Riverside,+CA+92504/"
Food Pantry (Wesley United Methodist Church),has_an_availability_status_of,available
Food Pantry (Wesley United Methodist Church),description_is,"Wesley United Methodist Church offers their Food Pantry to individuals and families in the community who are in need of assistance obtaining nourishing foods.This program provides:- Food to meet basic nutritional needsThere is a Drive-Thru Pantry and a Walk-thru Pantry for those without vehicles. Hours are Fridays from 9:30 a.m. to 10:30 a.m., or until they run out of food."
Food Pantry (Wesley United Methodist Church),speaks,['English']
Food Pantry (Wesley United Methodist Church),costs,Free
Food Pantry (Wesley United Methodist Church),has_Google_Reviews,True
Food Pantry (Wesley United Methodist Church),covers,"This program covers residents of the following cities: Riverside, CA."
Food Pantry (Wesley United Methodist Church),zipcode_is,92504.0
Food Pantry (Wesley United Methodist Church),24hours_status_is,False
Food Pantry (Wesley United Methodist Church),has_a_Google_Rating_of,4.5
Food Pantry (Wesley United Methodist Church),offers,Food
Food Pantry (Wesley United Methodist Church),serves,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless'], []"
Food Pantry (Wesley United Methodist Church),socials_are,https://www.facebook.com/Wesley-United-Methodist-Church-117106038356346/
Food Pantry (Wesley United Methodist Church),coordinates_are,"33.9452856, -117.42852"
Food Pantry (Wesley United Methodist Church),is_open_from,"Closed, Closed, Closed, Closed, 12:30PM - 1:30PM, Closed, Closed"
Magnolia Pantry (Magnolia Church),main_services_are,['food pantry']
Magnolia Pantry (Magnolia Church),website_is,https://magonline.com/volunteer/
Magnolia Pantry (Magnolia Church),is_located_at,"8351 Magnolia Avenue, Riverside, CA 92504"
Magnolia Pantry (Magnolia Church),url_is_located_at,"https://www.google.com/maps/?q=8351+Magnolia+Avenue,+Riverside,+CA+92504/"
Magnolia Pantry (Magnolia Church),has_an_availability_status_of,available
Magnolia Pantry (Magnolia Church),description_is,The Magnolia Pantry helps local families lower their grocery bills by assisting with monthly food distribution. This program supplies critical nutrition to hungry individuals and families. This program provides: - Food to meet basic nutritional needs The pantry is open on the 3rd Saturday of every month from 8:30am - 11:30am.
Magnolia Pantry (Magnolia Church),speaks,['English']
Magnolia Pantry (Magnolia Church),costs,Free
Magnolia Pantry (Magnolia Church),has_Google_Reviews,True
Magnolia Pantry (Magnolia Church),covers,"This program covers residents of the following cities: Riverside, CA."
Magnolia Pantry (Magnolia Church),zipcode_is,92504.0
Magnolia Pantry (Magnolia Church),24hours_status_is,False
Magnolia Pantry (Magnolia Church),has_a_Google_Rating_of,4.6
Magnolia Pantry (Magnolia Church),offers,Food
Magnolia Pantry (Magnolia Church),serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Magnolia Pantry (Magnolia Church),socials_are,"https://www.facebook.com/MagnoliaChurch/, https://www.twitter.com/@Magnolia_Church"
Magnolia Pantry (Magnolia Church),coordinates_are,"33.9338941, -117.4258181"
Magnolia Pantry (Magnolia Church),is_open_from,"Closed, Closed, Closed, Closed, Closed, 11:30AM - 2:30PM, Closed"
Food Bank (LifeSpring Assembly of God),main_services_are,['food pantry']
Food Bank (LifeSpring Assembly of God),phone_number_is,951-683-6081
Food Bank (LifeSpring Assembly of God),website_is,http://www.lifespringonline.com/site/mindisplay.asp?id=180009067&sec_id=180022055
Food Bank (LifeSpring Assembly of God),is_located_at,"1224 Main Street, Riverside, CA 92501"
Food Bank (LifeSpring Assembly of God),url_is_located_at,"https://www.google.com/maps/?q=1224+Main+Street,+Riverside,+CA+92501/"
Food Bank (LifeSpring Assembly of God),has_an_availability_status_of,available
Food Bank (LifeSpring Assembly of God),description_is,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food pantryThe pantry is available every 1st and 3rd Monday of the month.
Food Bank (LifeSpring Assembly of God),speaks,['English']
Food Bank (LifeSpring Assembly of God),costs,Free
Food Bank (LifeSpring Assembly of God),has_Google_Reviews,True
Food Bank (LifeSpring Assembly of God),covers,"This program covers residents of the following cities: Riverside, CA."
Food Bank (LifeSpring Assembly of God),zipcode_is,92501.0
Food Bank (LifeSpring Assembly of God),24hours_status_is,False
Food Bank (LifeSpring Assembly of God),has_a_Google_Rating_of,4.6
Food Bank (LifeSpring Assembly of God),offers,Food
Food Bank (LifeSpring Assembly of God),serves,"['all ages', 'individuals', 'families'], ['This program serves individuals and families in the community.']"
Food Bank (LifeSpring Assembly of God),coordinates_are,"34.0057851, -117.3632083"
Food Bank (LifeSpring Assembly of God),is_open_from,"12:00PM - 1:00PM, Closed, Closed, Closed, Closed, Closed, Closed"
Food Pantry (Riverside City College),main_services_are,['food pantry']
Food Pantry (Riverside City College),website_is,https://www.rcc.edu/student-support/basic-needs-center.html
Food Pantry (Riverside City College),is_located_at,"Fairfax Avenue, Riverside, CA 92506"
Food Pantry (Riverside City College),url_is_located_at,"https://www.google.com/maps/?q=Fairfax+Avenue,+Riverside,+CA+92506/"
Food Pantry (Riverside City College),has_an_availability_status_of,available
Food Pantry (Riverside City College),description_is,"The Basic Needs Resource Center (BNRC) is available to all RCC students in need and aims to help supplement basic needs and promote sustainability for overall student wellness and success. BNRC provides provides quality food items to students experiencing food insecurity.This program provides:- Food to meet basic nutritional needsStudents can visit the pantry for a bag of food and personal items once every 2 weeks. If they demonstrate more need, they may be able to visit more often.Note hours may be impacted by food inventory or deliver. Please see the posted weekly schedule on the door for updates."
Food Pantry (Riverside City College),speaks,['English']
Food Pantry (Riverside City College),costs,Free
Food Pantry (Riverside City College),has_Google_Reviews,False
Food Pantry (Riverside City College),covers,"This program covers residents of the following cities: Riverside, CA."
Food Pantry (Riverside City College),zipcode_is,92506.0
Food Pantry (Riverside City College),24hours_status_is,False
Food Pantry (Riverside City College),has_a_Google_Rating_of,0
Food Pantry (Riverside City College),offers,Food
Food Pantry (Riverside City College),serves,"['adults', 'young adults', 'teens', 'seniors', 'students'], ['Must be a student currently enrolled in Riverside City College.']"
Food Pantry (Riverside City College),socials_are,"https://www.facebook.com/RiversideCityCollege, https://www.twitter.com/@RCCSocialmedia"
Food Pantry (Riverside City College),coordinates_are,"33.9708533, -117.3833383"
Food Pantry (Riverside City College),is_open_from,"11:00AM - 3:00PM, 11:00AM - 9:00PM, 11:00AM - 8:00PM, 11:00AM - 8:00PM, 11:00AM - 3:00PM, Closed, Closed"
